Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
0.1829	-20.4039	-56.9088	0.0036	0.1136	0.2091	3.5351	-5.5356	-2.6532	0.226	2.5067	-1.6157	3.5261	-5.5232	-2.6591	0.24	2.4845	-1.6588	-0.009	0.0125	-0.0059	0.014	-0.0223	-0.043	0	0	0	0	0	0	0	0	0	0	0	0	37.493	38.3937	5360.8679	0.4935	0	0.1829	-20.4039	-56.9088	0.0036	0.1136	0.2091
0.4429	-20.4615	-57.2313	-0.0061	0.159	0.1981	3.5346	-5.5223	-2.6641	0.1785	2.5128	-1.6133	3.525	-5.5051	-2.6674	0.1955	2.4844	-1.6621	-0.0096	0.0172	-0.0033	0.017	-0.0285	-0.0488	0	0	0	0	0	0	0	0	0	0	0	0	37.4933	38.3935	5360.8685	0.4941	0	0.4429	-20.4615	-57.2313	-0.0061	0.159	0.1981
0.192	-21.2595	-56.7715	0.0058	0.1498	0.1975	3.5271	-5.507	-2.6664	0.1214	2.5136	-1.6175	3.5238	-5.4872	-2.6755	0.1515	2.4842	-1.6654	-0.0032	0.0198	-0.009	0.0301	-0.0293	-0.0479	0	0	0	0	0	0	0	0	0	0	0	0	37.4925	38.3934	5360.819	0.4948	0	0.192	-21.2595	-56.7715	0.0058	0.1498	0.1975
0.3201	-21.0275	-57.26	-0.0237	0.1594	0.2051	3.529	-5.4903	-2.6751	0.0826	2.5116	-1.6275	3.5227	-5.4694	-2.6834	0.1081	2.4841	-1.6687	-0.0063	0.0209	-0.0083	0.0254	-0.0275	-0.0412	0	0	0	0	0	0	0	0	0	0	0	0	37.4926	38.3933	5360.8281	0.4954	0	0.3201	-21.0275	-57.26	-0.0237	0.1594	0.2051
0.1784	-20.6164	-56.889	-0.0395	0.1127	0.2219	3.5328	-5.4738	-2.6884	0.0296	2.5103	-1.6286	3.5216	-5.4518	-2.6913	0.065	2.4841	-1.6719	-0.0111	0.0219	-0.0029	0.0354	-0.0262	-0.0434	0	0	0	0	0	0	0	0	0	0	0	0	37.4936	38.3935	5360.8409	0.4961	0	0.1784	-20.6164	-56.889	-0.0395	0.1127	0.2219
0.2062	-20.6716	-57.9772	-0.0226	0.1397	0.1982	3.5272	-5.4556	-2.7005	-0.0133	2.5125	-1.6282	3.5205	-5.4344	-2.699	0.0224	2.484	-1.6752	-0.0067	0.0212	0.0015	0.0356	-0.0286	-0.047	0	0	0	0	0	0	0	0	0	0	0	0	37.4935	38.393	5360.8357	0.4968	0	0.2062	-20.6716	-57.9772	-0.0226	0.1397	0.1982
0.2521	-20.8263	-57.1696	-0.038	0.1617	0.1884	3.5267	-5.4362	-2.7031	-0.0424	2.5115	-1.6309	3.5195	-5.4172	-2.7065	-0.0196	2.4839	-1.6783	-0.0072	0.019	-0.0034	0.0228	-0.0277	-0.0475	0	0	0	0	0	0	0	0	0	0	0	0	37.4939	38.3923	5360.862	0.4974	0	0.2521	-20.8263	-57.1696	-0.038	0.1617	0.1884
-0.0208	-20.3622	-58.497	-0.044	0.1472	0.2015	3.5292	-5.4169	-2.7115	-0.0992	2.515	-1.6358	3.5184	-5.4	-2.714	-0.0613	2.4838	-1.6815	-0.0108	0.0168	-0.0025	0.0378	-0.0313	-0.0457	0	0	0	0	0	0	0	0	0	0	0	0	37.4938	38.3929	5360.8803	0.4981	0	-0.0208	-20.3622	-58.497	-0.044	0.1472	0.2015
-0.0318	-20.2809	-58.6072	-0.0696	0.1449	0.2075	3.5195	-5.403	-2.7219	-0.1234	2.5181	-1.6469	3.5173	-5.3831	-2.7213	-0.1026	2.4837	-1.6846	-0.0022	0.0199	0.0006	0.0208	-0.0344	-0.0377	0	0	0	0	0	0	0	0	0	0	0	0	37.4937	38.3931	5360.9471	0.4987	0	-0.0318	-20.2809	-58.6072	-0.0696	0.1449	0.2075
0.2101	-21.086	-57.9077	-0.052	0.1706	0.1909	3.5216	-5.3829	-2.7227	-0.1729	2.5141	-1.6422	3.5163	-5.3663	-2.7285	-0.1432	2.4836	-1.6877	-0.0053	0.0166	-0.0058	0.0296	-0.0305	-0.0455	0	0	0	0	0	0	0	0	0	0	0	0	37.4934	38.3935	5360.9435	0.4994	0	0.2101	-21.086	-57.9077	-0.052	0.1706	0.1909
