Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-2.3597	-1.9307	-186.9666	-0.0225	-0.051	0.0922	3.3535	-4.6874	-3.0824	-2.1237	2.3646	-1.8493	3.3715	-4.7007	-3.0719	-2.1268	2.3387	-1.8542	0.018	-0.0133	0.0105	-0.0031	-0.0259	-0.0049	0	0	0	0	0	0	0	0	0	0	0	0	37.6402	38.5799	5361.5948	0.9859	0	-2.3597	-1.9307	-186.9666	-0.0225	-0.051	0.0922
-2.2729	-2.0789	-187.5354	0.0011	0.0009	0.0847	3.352	-4.6973	-3.0801	-2.1002	2.3663	-1.8501	3.3722	-4.7077	-3.0707	-2.113	2.3395	-1.854	0.0202	-0.0104	0.0094	-0.0127	-0.0268	-0.0038	0	0	0	0	0	0	0	0	0	0	0	0	37.6402	38.5795	5361.5472	0.9866	0	-2.2729	-2.0789	-187.5354	0.0011	0.0009	0.0847
-2.147	-2.4073	-186.5542	0.0162	-0.0131	0.0858	3.3535	-4.7026	-3.0802	-2.098	2.3593	-1.8517	3.3729	-4.7147	-3.0696	-2.0991	2.3403	-1.8537	0.0194	-0.0121	0.0106	-0.0011	-0.019	-0.002	0	0	0	0	0	0	0	0	0	0	0	0	37.6412	38.5805	5361.513	0.9872	0	-2.147	-2.4073	-186.5542	0.0162	-0.0131	0.0858
-1.9856	-2.1992	-185.9717	-0.0205	-0.03	0.0866	3.3541	-4.7121	-3.075	-2.0804	2.3532	-1.8446	3.3736	-4.7217	-3.0684	-2.0852	2.3411	-1.8535	0.0195	-0.0097	0.0066	-0.0048	-0.0121	-0.0088	0	0	0	0	0	0	0	0	0	0	0	0	37.6413	38.5812	5361.4296	0.9879	0	-1.9856	-2.1992	-185.9717	-0.0205	-0.03	0.0866
-1.9517	-1.9425	-187.4252	0.0483	-0.0324	0.0845	3.3617	-4.7159	-3.0762	-2.0659	2.3561	-1.8446	3.3743	-4.7287	-3.0672	-2.0713	2.3419	-1.8532	0.0126	-0.0128	0.0091	-0.0053	-0.0142	-0.0086	0	0	0	0	0	0	0	0	0	0	0	0	37.6411	38.5833	5361.5239	0.9886	0	-1.9517	-1.9425	-187.4252	0.0483	-0.0324	0.0845
-2.1074	-1.5867	-187.9665	0.0473	-0.0454	0.0934	3.362	-4.7171	-3.0767	-2.0449	2.3647	-1.8554	3.375	-4.7358	-3.066	-2.0573	2.3427	-1.853	0.013	-0.0187	0.0108	-0.0124	-0.022	0.0024	0	0	0	0	0	0	0	0	0	0	0	0	37.641	38.5826	5361.7321	0.9892	0	-2.1074	-1.5867	-187.9665	0.0473	-0.0454	0.0934
-1.9176	-1.9211	-187.4803	0.055	-0.0279	0.0856	3.3645	-4.7245	-3.0746	-2.0223	2.3621	-1.85	3.3757	-4.7428	-3.0647	-2.0432	2.3435	-1.8527	0.0112	-0.0184	0.0099	-0.021	-0.0186	-0.0027	0	0	0	0	0	0	0	0	0	0	0	0	37.6414	38.5825	5361.7716	0.9899	0	-1.9176	-1.9211	-187.4803	0.055	-0.0279	0.0856
-1.8816	-2.4625	-186.0221	0.0008	-0.0117	0.0842	3.367	-4.737	-3.0734	-2.0187	2.3665	-1.8508	3.3764	-4.7499	-3.0635	-2.0291	2.3443	-1.8524	0.0093	-0.0129	0.0099	-0.0103	-0.0222	-0.0016	0	0	0	0	0	0	0	0	0	0	0	0	37.6416	38.5818	5361.7949	0.9905	0	-1.8816	-2.4625	-186.0221	0.0008	-0.0117	0.0842
-2.1036	-2.9912	-184.4351	-0.0054	-0.0128	0.0978	3.3593	-4.7482	-3.0685	-2.01	2.3638	-1.8484	3.377	-4.757	-3.0622	-2.0149	2.3451	-1.8522	0.0177	-0.0087	0.0064	-0.0049	-0.0187	-0.0038	0	0	0	0	0	0	0	0	0	0	0	0	37.6414	38.581	5361.8075	0.9912	0	-2.1036	-2.9912	-184.4351	-0.0054	-0.0128	0.0978
-2.4126	-2.4852	-185.4838	-0.027	-0.0295	0.0925	3.3584	-4.7536	-3.0677	-2.0004	2.3645	-1.8484	3.3777	-4.7641	-3.0609	-2.0006	2.3459	-1.8519	0.0193	-0.0104	0.0069	-0.0002	-0.0187	-0.0035	0	0	0	0	0	0	0	0	0	0	0	0	37.6422	38.5819	5361.7691	0.9919	0	-2.4126	-2.4852	-185.4838	-0.027	-0.0295	0.0925
