Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-1.2254	-7.2042	-166.1285	0.0033	0.0351	0.1517	3.5221	-5.2816	-2.7698	-0.4045	2.5078	-1.6585	3.5101	-5.2686	-2.769	-0.3786	2.483	-1.7056	-0.012	0.013	0.0009	0.0259	-0.0248	-0.0471	0	0	0	0	0	0	0	0	0	0	0	0	37.6354	38.5788	5363.438	0.5034	0	-1.2254	-7.2042	-166.1285	0.0033	0.0351	0.1517
-1.3106	-6.9497	-165.8399	-0.0345	-0.015	0.1624	3.523	-5.273	-2.7746	-0.4388	2.5017	-1.6512	3.5091	-5.2528	-2.7753	-0.4164	2.4829	-1.7085	-0.0139	0.0201	-0.0007	0.0224	-0.0187	-0.0573	0	0	0	0	0	0	0	0	0	0	0	0	37.6362	38.5782	5363.4561	0.504	0	-1.3106	-6.9497	-165.8399	-0.0345	-0.015	0.1624
-1.8113	-7.1524	-165.5984	-0.0597	-0.0329	0.1702	3.5129	-5.2526	-2.777	-0.4882	2.5017	-1.6612	3.5081	-5.2371	-2.7816	-0.4539	2.4828	-1.7114	-0.0048	0.0155	-0.0045	0.0343	-0.0189	-0.0502	0	0	0	0	0	0	0	0	0	0	0	0	37.6367	38.5784	5363.4808	0.5047	0	-1.8113	-7.1524	-165.5984	-0.0597	-0.0329	0.1702
-1.7534	-7.3378	-165.0665	-0.0771	-0.0295	0.169	3.5133	-5.2397	-2.7849	-0.5196	2.5024	-1.6706	3.5071	-5.2217	-2.7877	-0.4907	2.4828	-1.7142	-0.0062	0.018	-0.0028	0.0288	-0.0197	-0.0436	0	0	0	0	0	0	0	0	0	0	0	0	37.6366	38.5792	5363.3789	0.5053	0	-1.7534	-7.3378	-165.0665	-0.0771	-0.0295	0.169
-1.729	-7.1371	-165.2406	-0.0934	-0.071	0.1713	3.5137	-5.2191	-2.7912	-0.5567	2.5046	-1.6731	3.5061	-5.2063	-2.7937	-0.5273	2.4827	-1.7169	-0.0075	0.0128	-0.0024	0.0294	-0.022	-0.0439	0	0	0	0	0	0	0	0	0	0	0	0	37.6367	38.5797	5363.4036	0.506	0	-1.729	-7.1371	-165.2406	-0.0934	-0.071	0.1713
-1.325	-6.9888	-166.9546	-0.1004	-0.0154	0.1654	3.5196	-5.2049	-2.7967	-0.5832	2.5036	-1.6681	3.5052	-5.191	-2.7996	-0.5636	2.4826	-1.7197	-0.0144	0.0138	-0.0029	0.0196	-0.021	-0.0516	0	0	0	0	0	0	0	0	0	0	0	0	37.6351	38.5784	5363.2811	0.5067	0	-1.325	-6.9888	-166.9546	-0.1004	-0.0154	0.1654
-1.579	-6.9256	-166.8099	-0.1355	-0.0483	0.1766	3.5053	-5.1876	-2.8055	-0.6318	2.5047	-1.674	3.5042	-5.176	-2.8053	-0.5993	2.4825	-1.7224	-0.0011	0.0116	0.0002	0.0325	-0.0222	-0.0484	0	0	0	0	0	0	0	0	0	0	0	0	37.6337	38.5786	5363.1814	0.5073	0	-1.579	-6.9256	-166.8099	-0.1355	-0.0483	0.1766
-1.3571	-7.2676	-166.2557	-0.1665	-0.0052	0.1595	3.5099	-5.1699	-2.8113	-0.6799	2.5046	-1.6815	3.5033	-5.161	-2.811	-0.6347	2.4824	-1.7251	-0.0066	0.0089	0.0003	0.0452	-0.0222	-0.0437	0	0	0	0	0	0	0	0	0	0	0	0	37.6328	38.5787	5363.1618	0.508	0	-1.3571	-7.2676	-166.2557	-0.1665	-0.0052	0.1595
-1.1561	-7.6556	-167.2789	-0.1399	0.0397	0.1489	3.5142	-5.1582	-2.8154	-0.7111	2.505	-1.6865	3.5023	-5.1461	-2.8166	-0.6699	2.4823	-1.7278	-0.0119	0.0121	-0.0012	0.0413	-0.0227	-0.0413	0	0	0	0	0	0	0	0	0	0	0	0	37.6339	38.5786	5363.1747	0.5086	0	-1.1561	-7.6556	-167.2789	-0.1399	0.0397	0.1489
-1.5548	-7.469	-165.4868	-0.1803	-0.0414	0.1759	3.511	-5.1466	-2.8205	-0.7523	2.5072	-1.6842	3.5014	-5.1314	-2.822	-0.7045	2.4822	-1.7304	-0.0096	0.0152	-0.0016	0.0479	-0.025	-0.0463	0	0	0	0	0	0	0	0	0	0	0	0	37.634	38.579	5363.1008	0.5093	0	-1.5548	-7.469	-165.4868	-0.1803	-0.0414	0.1759
-1.5662	-7.1749	-167.0544	-0.1938	0.0009	0.1619	3.506	-5.1344	-2.8265	-0.787	2.5082	-1.6816	3.5004	-5.1168	-2.8274	-0.7388	2.4821	-1.7331	-0.0056	0.0176	-0.0009	0.0482	-0.0261	-0.0515	0	0	0	0	0	0	0	0	0	0	0	0	37.634	38.5791	5363.2128	0.51	0	-1.5662	-7.1749	-167.0544	-0.1938	0.0009	0.1619
-1.7444	-6.8385	-168.9388	-0.1857	-0.0088	0.1658	3.5098	-5.1176	-2.8321	-0.8109	2.5055	-1.6887	3.4995	-5.1023	-2.8327	-0.7729	2.482	-1.7356	-0.0103	0.0153	-0.0006	0.0381	-0.0235	-0.0469	0	0	0	0	0	0	0	0	0	0	0	0	37.6342	38.5796	5363.215	0.5106	0	-1.7444	-6.8385	-168.9388	-0.1857	-0.0088	0.1658
-1.4791	-6.7558	-168.3239	-0.2098	-0.0081	0.1625	3.5075	-5.097	-2.8384	-0.8393	2.505	-1.6877	3.4986	-5.0879	-2.8378	-0.8064	2.4819	-1.7382	-0.0089	0.0091	0.0006	0.0329	-0.0231	-0.0505	0	0	0	0	0	0	0	0	0	0	0	0	37.6359	38.579	5363.2366	0.5113	0	-1.4791	-6.7558	-168.3239	-0.2098	-0.0081	0.1625
-1.3132	-7.1977	-167.1083	-0.2427	0.0157	0.1511	3.5013	-5.082	-2.8393	-0.872	2.5037	-1.6981	3.4976	-5.0737	-2.8429	-0.8397	2.4818	-1.7407	-0.0037	0.0083	-0.0036	0.0323	-0.0219	-0.0426	0	0	0	0	0	0	0	0	0	0	0	0	37.6351	38.5784	5363.2939	0.5119	0	-1.3132	-7.1977	-167.1083	-0.2427	0.0157	0.1511
-1.4937	-7.1579	-167.8323	-0.2725	-0.0294	0.1569	3.5004	-5.0708	-2.8454	-0.8993	2.5035	-1.7019	3.4967	-5.0595	-2.8478	-0.8727	2.4817	-1.7432	-0.0037	0.0112	-0.0024	0.0265	-0.0218	-0.0413	0	0	0	0	0	0	0	0	0	0	0	0	37.6348	38.5786	5363.3057	0.5126	0	-1.4937	-7.1579	-167.8323	-0.2725	-0.0294	0.1569
-1.2678	-7.116	-168.6784	-0.2902	-0.0037	0.162	3.5042	-5.0649	-2.8565	-0.9558	2.504	-1.6997	3.4958	-5.0455	-2.8527	-0.9053	2.4816	-1.7457	-0.0084	0.0193	0.0038	0.0505	-0.0223	-0.046	0	0	0	0	0	0	0	0	0	0	0	0	37.6352	38.5794	5363.34	0.5133	0	-1.2678	-7.116	-168.6784	-0.2902	-0.0037	0.162
-1.5341	-7.1977	-167.2827	-0.301	-0.0331	0.1647	3.4994	-5.0481	-2.8558	-0.9839	2.5032	-1.6994	3.4949	-5.0316	-2.8575	-0.9376	2.4816	-1.7481	-0.0045	0.0164	-0.0017	0.0463	-0.0217	-0.0487	0	0	0	0	0	0	0	0	0	0	0	0	37.6354	38.5797	5363.3264	0.5139	0	-1.5341	-7.1977	-167.2827	-0.301	-0.0331	0.1647
-1.1422	-6.9204	-169.8074	-0.2634	0.0411	0.1425	3.5017	-5.0273	-2.8577	-0.9997	2.506	-1.6953	3.494	-5.0178	-2.8622	-0.9697	2.4815	-1.7505	-0.0077	0.0095	-0.0044	0.0301	-0.0245	-0.0552	0	0	0	0	0	0	0	0	0	0	0	0	37.6351	38.5788	5363.256	0.5146	0	-1.1422	-6.9204	-169.8074	-0.2634	0.0411	0.1425
-1.2984	-6.2241	-170.1188	-0.331	-0.0191	0.1601	3.5024	-5.0165	-2.8648	-1.0463	2.5014	-1.6995	3.4931	-5.0041	-2.8667	-1.0013	2.4814	-1.7529	-0.0093	0.0124	-0.002	0.045	-0.0201	-0.0534	0	0	0	0	0	0	0	0	0	0	0	0	37.6337	38.5786	5363.2948	0.5152	0	-1.2984	-6.2241	-170.1188	-0.331	-0.0191	0.1601
-1.2998	-6.3888	-169.8593	-0.3347	-0.0205	0.1599	3.503	-5.0033	-2.873	-1.0587	2.5064	-1.704	3.4922	-4.9905	-2.8712	-1.0327	2.4812	-1.7553	-0.0107	0.0127	0.0018	0.026	-0.0251	-0.0512	0	0	0	0	0	0	0	0	0	0	0	0	37.6333	38.5783	5363.1319	0.5159	0	-1.2998	-6.3888	-169.8593	-0.3347	-0.0205	0.1599
-1.6979	-6.898	-168.5219	-0.364	-0.0516	0.1602	3.499	-4.9848	-2.8742	-1.088	2.5028	-1.7165	3.4913	-4.977	-2.8757	-1.0638	2.4811	-1.7576	-0.0077	0.0077	-0.0015	0.0242	-0.0217	-0.0411	0	0	0	0	0	0	0	0	0	0	0	0	37.6337	38.5779	5363.1233	0.5166	0	-1.6979	-6.898	-168.5219	-0.364	-0.0516	0.1602
