Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-2.0912	-1.009	-204.166	0.1561	-0.0096	0.082	2.6791	-5.2371	-3.1681	-1.2821	1.2603	-1.7302	2.7194	-5.2458	-3.1604	-1.2655	1.4691	-1.7659	0.0403	-0.0086	0.0077	0.0167	0.2088	-0.0357	0	0	0	0	0	0	0	0	0	0	0	0	37.5932	38.5464	5362.0514	0.0282	0	-2.0912	-1.009	-204.166	0.1561	-0.0096	0.082
-2.1054	-0.6739	-204.308	0.1389	0.0143	0.085	2.6946	-5.2305	-3.1697	-1.2912	1.3051	-1.742	2.738	-5.2473	-3.1588	-1.2655	1.5054	-1.769	0.0435	-0.0168	0.0108	0.0257	0.2003	-0.027	0	0	0	0	0	0	0	0	0	0	0	0	37.5925	38.5457	5362.1178	0.0288	0	-2.1054	-0.6739	-204.308	0.1389	0.0143	0.085
-2.2621	-1.4694	-205.2599	0.1604	0.0624	0.0764	2.711	-5.2413	-3.1719	-1.2835	1.3409	-1.7445	2.7568	-5.2489	-3.1572	-1.2654	1.5421	-1.7722	0.0459	-0.0076	0.0146	0.0181	0.2011	-0.0277	0	0	0	0	0	0	0	0	0	0	0	0	37.5928	38.5458	5362.108	0.0295	0	-2.2621	-1.4694	-205.2599	0.1604	0.0624	0.0764
-2.3586	-1.8158	-204.4453	0.1786	0.0534	0.0796	2.7261	-5.2467	-3.173	-1.2779	1.3815	-1.7537	2.7758	-5.2506	-3.1556	-1.2651	1.579	-1.7754	0.0497	-0.0039	0.0175	0.0127	0.1975	-0.0217	0	0	0	0	0	0	0	0	0	0	0	0	37.5925	38.5474	5362.0537	0.0301	0	-2.3586	-1.8158	-204.4453	0.1786	0.0534	0.0796
-2.383	-1.5271	-203.2283	0.1458	-0.0073	0.0905	2.7527	-5.2487	-3.1656	-1.2747	1.4147	-1.7361	2.7948	-5.2523	-3.1539	-1.2648	1.6161	-1.7786	0.0422	-0.0036	0.0117	0.0099	0.2013	-0.0425	0	0	0	0	0	0	0	0	0	0	0	0	37.5924	38.5468	5362.1227	0.0308	0	-2.383	-1.5271	-203.2283	0.1458	-0.0073	0.0905
-2.3694	-1.0472	-203.3896	0.1616	0.0258	0.09	2.7684	-5.2404	-3.1606	-1.2773	1.4516	-1.7529	2.814	-5.2541	-3.1521	-1.2645	1.6534	-1.7819	0.0456	-0.0137	0.0084	0.0128	0.2018	-0.029	0	0	0	0	0	0	0	0	0	0	0	0	37.594	38.5469	5362.0502	0.0315	0	-2.3694	-1.0472	-203.3896	0.1616	0.0258	0.09
-2.1753	-1.194	-203.6332	0.1542	0.0592	0.0763	2.7885	-5.248	-3.165	-1.2886	1.4863	-1.7477	2.8332	-5.256	-3.1504	-1.2639	1.691	-1.7852	0.0447	-0.0079	0.0147	0.0247	0.2046	-0.0375	0	0	0	0	0	0	0	0	0	0	0	0	37.5934	38.5473	5362.0538	0.0321	0	-2.1753	-1.194	-203.6332	0.1542	0.0592	0.0763
-2.4768	-1.2741	-203.7169	0.1415	0.0587	0.0887	2.8072	-5.2532	-3.1638	-1.2773	1.5318	-1.7613	2.8526	-5.2579	-3.1485	-1.2634	1.7287	-1.7885	0.0454	-0.0047	0.0153	0.014	0.1969	-0.0273	0	0	0	0	0	0	0	0	0	0	0	0	37.5927	38.5463	5362.0732	0.0328	0	-2.4768	-1.2741	-203.7169	0.1415	0.0587	0.0887
-2.7879	-1.2563	-202.6373	0.1477	0.0362	0.0917	2.8268	-5.2502	-3.1564	-1.2783	1.5772	-1.7793	2.872	-5.2598	-3.1467	-1.2627	1.7666	-1.7919	0.0452	-0.0096	0.0097	0.0157	0.1895	-0.0126	0	0	0	0	0	0	0	0	0	0	0	0	37.594	38.5467	5362.0616	0.0334	0	-2.7879	-1.2563	-202.6373	0.1477	0.0362	0.0917
-2.52	-1.3494	-203.6356	0.1556	0.0802	0.0818	2.8509	-5.2522	-3.1535	-1.2931	1.6112	-1.7713	2.8916	-5.2619	-3.1448	-1.2619	1.8048	-1.7953	0.0407	-0.0097	0.0087	0.0312	0.1936	-0.0239	0	0	0	0	0	0	0	0	0	0	0	0	37.5949	38.5478	5362.1088	0.0341	0	-2.52	-1.3494	-203.6356	0.1556	0.0802	0.0818
-2.539	-1.1582	-204.8168	0.1631	0.1395	0.0794	2.8703	-5.2539	-3.1564	-1.2888	1.6474	-1.7671	2.9113	-5.264	-3.1428	-1.261	1.8431	-1.7987	0.041	-0.0101	0.0136	0.0279	0.1958	-0.0315	0	0	0	0	0	0	0	0	0	0	0	0	37.595	38.5481	5362.1142	0.0348	0	-2.539	-1.1582	-204.8168	0.1631	0.1395	0.0794
