Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
3.1202	-20.9984	-73.0823	-0.0901	0.0106	0.0508	4.1286	-5.339	-3.0295	-1.1977	3.4368	-1.9881	4.0825	-5.3369	-3.0278	-1.1833	3.2553	-1.9595	-0.0461	0.0022	0.0017	0.0144	-0.1815	0.0286	0	0	0	0	0	0	0	0	0	0	0	0	37.5324	38.3748	5361.2821	0.5311	0	3.1202	-20.9984	-73.0823	-0.0901	0.0106	0.0508
2.9113	-20.8089	-72.5115	-0.0885	-0.0195	0.0625	4.1161	-5.3376	-3.0348	-1.2032	3.4023	-1.9849	4.0649	-5.3343	-3.0316	-1.1858	3.2185	-1.9567	-0.0511	0.0032	0.0032	0.0174	-0.1839	0.0282	0	0	0	0	0	0	0	0	0	0	0	0	37.5325	38.375	5361.2471	0.5317	0	2.9113	-20.8089	-72.5115	-0.0885	-0.0195	0.0625
3.1164	-20.7735	-72.9522	-0.081	-0.0118	0.0504	4.0993	-5.331	-3.0351	-1.2006	3.3595	-1.9791	4.0474	-5.3319	-3.0354	-1.1882	3.1815	-1.9539	-0.0519	-0.0009	-0.0003	0.0124	-0.178	0.0252	0	0	0	0	0	0	0	0	0	0	0	0	37.5318	38.3746	5361.2454	0.5324	0	3.1164	-20.7735	-72.9522	-0.081	-0.0118	0.0504
3.1393	-20.8829	-71.8147	-0.0753	-0.0317	0.0455	4.0816	-5.3323	-3.0355	-1.216	3.3255	-1.9777	4.0297	-5.3294	-3.0391	-1.1905	3.1445	-1.9511	-0.0519	0.0029	-0.0036	0.0255	-0.181	0.0266	0	0	0	0	0	0	0	0	0	0	0	0	37.5312	38.3747	5361.2736	0.5331	0	3.1393	-20.8829	-71.8147	-0.0753	-0.0317	0.0455
3.0974	-20.4499	-73.6307	-0.0535	-0.0228	0.0449	4.0656	-5.32	-3.0403	-1.2341	3.2857	-1.9886	4.012	-5.3271	-3.0428	-1.1926	3.1073	-1.9483	-0.0536	-0.0071	-0.0026	0.0415	-0.1784	0.0403	0	0	0	0	0	0	0	0	0	0	0	0	37.5307	38.3747	5361.2494	0.5337	0	3.0974	-20.4499	-73.6307	-0.0535	-0.0228	0.0449
2.9672	-19.9794	-73.4713	-0.0625	-0.0642	0.046	4.0473	-5.3216	-3.0419	-1.2134	3.2469	-1.9762	3.9942	-5.3248	-3.0465	-1.1946	3.0701	-1.9455	-0.0531	-0.0032	-0.0045	0.0188	-0.1769	0.0307	0	0	0	0	0	0	0	0	0	0	0	0	37.5314	38.3749	5361.2196	0.5344	0	2.9672	-19.9794	-73.4713	-0.0625	-0.0642	0.046
2.8219	-19.9505	-74.4516	-0.0582	-0.0487	0.0503	4.0283	-5.322	-3.0481	-1.2058	3.2155	-1.972	3.9763	-5.3225	-3.0501	-1.1966	3.0328	-1.9427	-0.052	-0.0005	-0.002	0.0093	-0.1828	0.0293	0	0	0	0	0	0	0	0	0	0	0	0	37.5321	38.3747	5361.2623	0.535	0	2.8219	-19.9505	-74.4516	-0.0582	-0.0487	0.0503
2.7174	-19.9822	-73.6022	-0.0487	-0.0705	0.0484	4.0029	-5.3186	-3.054	-1.2038	3.1747	-1.977	3.9584	-5.3203	-3.0537	-1.1983	2.9953	-1.9399	-0.0445	-0.0018	0.0003	0.0055	-0.1794	0.0371	0	0	0	0	0	0	0	0	0	0	0	0	37.5321	38.3745	5361.3546	0.5357	0	2.7174	-19.9822	-73.6022	-0.0487	-0.0705	0.0484
2.6602	-20.2816	-73.0105	-0.0321	-0.1005	0.0464	3.9929	-5.3188	-3.0564	-1.2069	3.1392	-1.9644	3.9404	-5.3182	-3.0572	-1.1999	2.9578	-1.9371	-0.0526	0.0006	-0.0008	0.007	-0.1815	0.0273	0	0	0	0	0	0	0	0	0	0	0	0	37.5323	38.3746	5361.3913	0.5364	0	2.6602	-20.2816	-73.0105	-0.0321	-0.1005	0.0464
2.8323	-20.0694	-72.3147	-0.079	-0.0692	0.0486	3.9712	-5.3203	-3.054	-1.2204	3.0998	-1.9669	3.9223	-5.3161	-3.0607	-1.2015	2.9202	-1.9342	-0.0489	0.0042	-0.0067	0.019	-0.1796	0.0327	0	0	0	0	0	0	0	0	0	0	0	0	37.5316	38.3752	5361.3922	0.537	0	2.8323	-20.0694	-72.3147	-0.079	-0.0692	0.0486
