Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 17, 2024 -- 13: 39: 23: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	mm	mm	mm	deg	deg	deg	mm	mm	mm	deg	deg	deg	N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	°C	°C	KPa	NA	NA	N	N	N	N-m	N-m	N-m
-5.3521	-4.0357	-48.7746	 0.2005	 0.5001	 0.2132	 0.1948	-0.6971	-1.1222	-1.9923	 1.6469	 3.1277	 0.1853	-0.6984	-1.1229	-1.9841	 1.7809	 3.0875	-0.0095	-0.0013	-0.0007	 0.0082	 0.1340	-0.0402	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7998	38.0520	5354.4455	 0.4935	 0.0000	-5.3521	-4.0357	-48.7746	 0.2005	 0.5001	 0.2132
-5.0922	-3.7601	-50.0856	 0.1701	 0.5209	 0.1986	 0.1957	-0.6967	-1.1267	-1.9766	 1.6465	 3.0806	 0.1849	-0.6993	-1.1250	-1.9891	 1.7826	 3.0431	-0.0108	-0.0026	 0.0017	-0.0124	 0.1362	-0.0375	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7992	38.0516	5354.3988	 0.4941	 0.0000	-5.0922	-3.7601	-50.0856	 0.1701	 0.5209	 0.1986
-4.8666	-4.0401	-49.8386	 0.1993	 0.5312	 0.1770	 0.1931	-0.6964	-1.1241	-1.9818	 1.6457	 3.0296	 0.1847	-0.7002	-1.1271	-1.9940	 1.7843	 2.9984	-0.0084	-0.0037	-0.0030	-0.0122	 0.1386	-0.0312	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7991	38.0534	5354.4244	 0.4948	 0.0000	-4.8666	-4.0401	-49.8386	 0.1993	 0.5312	 0.1770
-4.8276	-3.9019	-47.5076	 0.1650	 0.4832	 0.1844	 0.1928	-0.7042	-1.1303	-1.9993	 1.6496	 2.9843	 0.1845	-0.7011	-1.1291	-1.9989	 1.7861	 2.9534	-0.0083	 0.0031	 0.0012	 0.0004	 0.1364	-0.0309	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7994	38.0540	5354.5231	 0.4954	 0.0000	-4.8276	-3.9019	-47.5076	 0.1650	 0.4832	 0.1844
-4.7736	-3.8556	-46.7312	 0.1585	 0.4707	 0.1790	 0.1931	-0.7044	-1.1286	-1.9939	 1.6476	 2.9460	 0.1845	-0.7019	-1.1311	-2.0038	 1.7878	 2.9082	-0.0086	 0.0025	-0.0025	-0.0099	 0.1403	-0.0378	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7986	38.0551	5354.4990	 0.4961	 0.0000	-4.7736	-3.8556	-46.7312	 0.1585	 0.4707	 0.1790
-4.6961	-3.9494	-47.7333	 0.1845	 0.4676	 0.1719	 0.1873	-0.7046	-1.1300	-1.9975	 1.6472	 2.8935	 0.1845	-0.7028	-1.1331	-2.0086	 1.7896	 2.8628	-0.0027	 0.0017	-0.0031	-0.0112	 0.1424	-0.0307	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7971	38.0545	5354.4708	 0.4968	 0.0000	-4.6961	-3.9494	-47.7333	 0.1845	 0.4676	 0.1719
-4.3851	-3.8072	-48.1419	 0.1769	 0.4786	 0.1632	 0.1928	-0.7073	-1.1397	-2.0083	 1.6536	 2.8465	 0.1847	-0.7037	-1.1351	-2.0135	 1.7914	 2.8171	-0.0081	 0.0036	 0.0046	-0.0052	 0.1378	-0.0294	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7970	38.0543	5354.3735	 0.4974	 0.0000	-4.3851	-3.8072	-48.1419	 0.1769	 0.4786	 0.1632
-4.2146	-3.8341	-49.0789	 0.1743	 0.4982	 0.1504	 0.1949	-0.7082	-1.1388	-2.0242	 1.6519	 2.8008	 0.1849	-0.7046	-1.1371	-2.0183	 1.7932	 2.7713	-0.0100	 0.0035	 0.0018	 0.0059	 0.1413	-0.0295	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7973	38.0547	5354.3314	 0.4981	 0.0000	-4.2146	-3.8341	-49.0789	 0.1743	 0.4982	 0.1504
-4.0857	-3.7794	-48.3768	 0.2116	 0.5009	 0.1464	 0.1939	-0.7089	-1.1382	-2.0274	 1.6504	 2.7465	 0.1853	-0.7055	-1.1390	-2.0231	 1.7951	 2.7252	-0.0087	 0.0034	-0.0008	 0.0043	 0.1447	-0.0213	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7964	38.0552	5354.3573	 0.4987	 0.0000	-4.0857	-3.7794	-48.3768	 0.2116	 0.5009	 0.1464
-4.0139	-3.7365	-47.2835	 0.1798	 0.4673	 0.1438	 0.1906	-0.7075	-1.1373	-2.0167	 1.6461	 2.7056	 0.1857	-0.7064	-1.1410	-2.0278	 1.7969	 2.6788	-0.0049	 0.0011	-0.0037	-0.0112	 0.1508	-0.0268	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7962	38.0548	5354.3243	 0.4994	 0.0000	-4.0139	-3.7365	-47.2835	 0.1798	 0.4673	 0.1438
-4.0990	-3.5699	-47.7779	 0.1870	 0.4467	 0.1369	 0.1941	-0.7058	-1.1423	-2.0185	 1.6513	 2.6683	 0.1862	-0.7073	-1.1429	-2.0326	 1.7988	 2.6323	-0.0079	-0.0015	-0.0005	-0.0141	 0.1475	-0.0360	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7964	38.0543	5354.2810	 0.5001	 0.0000	-4.0990	-3.5699	-47.7779	 0.1870	 0.4467	 0.1369
-3.8170	-3.5826	-47.9512	 0.1740	 0.4633	 0.1329	 0.1969	-0.7020	-1.1451	-2.0414	 1.6504	 2.6218	 0.1869	-0.7083	-1.1448	-2.0373	 1.8007	 2.5856	-0.0100	-0.0063	 0.0004	 0.0040	 0.1503	-0.0362	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7964	38.0538	5354.3580	 0.5007	 0.0000	-3.8170	-3.5826	-47.9512	 0.1740	 0.4633	 0.1329
-3.8345	-3.3446	-48.0164	 0.1717	 0.4371	 0.1366	 0.1925	-0.7074	-1.1505	-2.0618	 1.6543	 2.5735	 0.1876	-0.7092	-1.1466	-2.0420	 1.8027	 2.5385	-0.0049	-0.0018	 0.0039	 0.0198	 0.1484	-0.0350	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7952	38.0533	5354.3720	 0.5014	 0.0000	-3.8345	-3.3446	-48.0164	 0.1717	 0.4371	 0.1366
-3.4790	-3.6288	-47.7090	 0.2105	 0.4605	 0.1234	 0.1925	-0.7155	-1.1486	-2.0659	 1.6574	 2.5249	 0.1884	-0.7101	-1.1485	-2.0467	 1.8046	 2.4913	-0.0041	 0.0054	 0.0001	 0.0192	 0.1472	-0.0335	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7950	38.0550	5354.3700	 0.5020	 0.0000	-3.4790	-3.6288	-47.7090	 0.2105	 0.4605	 0.1234
-3.4114	-3.4358	-46.8828	 0.1749	 0.4524	 0.1053	 0.1945	-0.7137	-1.1497	-2.0479	 1.6499	 2.4737	 0.1893	-0.7110	-1.1503	-2.0514	 1.8065	 2.4439	-0.0052	 0.0027	-0.0006	-0.0035	 0.1567	-0.0298	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7964	38.0552	5354.2947	 0.5027	 0.0000	-3.4114	-3.4358	-46.8828	 0.1749	 0.4524	 0.1053
-3.5397	-3.1641	-45.4399	 0.1504	 0.3893	 0.1174	 0.1948	-0.7155	-1.1514	-2.0569	 1.6544	 2.4275	 0.1904	-0.7119	-1.1521	-2.0560	 1.8085	 2.3963	-0.0044	 0.0036	-0.0008	 0.0009	 0.1541	-0.0312	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7970	38.0554	5354.3359	 0.5034	 0.0000	-3.5397	-3.1641	-45.4399	 0.1504	 0.3893	 0.1174
-3.3775	-3.1440	-47.0118	 0.1742	 0.4045	 0.1119	 0.1936	-0.7131	-1.1519	-2.0635	 1.6528	 2.3773	 0.1915	-0.7128	-1.1539	-2.0607	 1.8105	 2.3484	-0.0021	 0.0002	-0.0021	 0.0028	 0.1578	-0.0289	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7971	38.0550	5354.3053	 0.5040	 0.0000	-3.3775	-3.1440	-47.0118	 0.1742	 0.4045	 0.1119
-3.1650	-3.2695	-46.9159	 0.2003	 0.4159	 0.0953	 0.1985	-0.7107	-1.1524	-2.0495	 1.6527	 2.3371	 0.1927	-0.7137	-1.1557	-2.0653	 1.8125	 2.3004	-0.0058	-0.0030	-0.0033	-0.0158	 0.1598	-0.0368	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7975	38.0534	5354.2740	 0.5047	 0.0000	-3.1650	-3.2695	-46.9159	 0.2003	 0.4159	 0.0953
-2.9066	-3.3197	-48.1433	 0.2179	 0.4312	 0.0927	 0.2041	-0.7113	-1.1558	-2.0704	 1.6534	 2.2862	 0.1940	-0.7147	-1.1575	-2.0699	 1.8145	 2.2521	-0.0101	-0.0034	-0.0017	 0.0005	 0.1612	-0.0342	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7984	38.0527	5354.2665	 0.5053	 0.0000	-2.9066	-3.3197	-48.1433	 0.2179	 0.4312	 0.0927
-2.9043	-3.2702	-47.4111	 0.1927	 0.4135	 0.0883	 0.2030	-0.7117	-1.1605	-2.0905	 1.6513	 2.2391	 0.1954	-0.7156	-1.1592	-2.0745	 1.8166	 2.2036	-0.0076	-0.0039	 0.0013	 0.0160	 0.1653	-0.0355	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7989	38.0526	5354.3099	 0.5060	 0.0000	-2.9043	-3.2702	-47.4111	 0.1927	 0.4135	 0.0883
-2.8734	-3.1368	-48.2826	 0.2180	 0.4178	 0.0810	 0.2035	-0.7126	-1.1641	-2.0799	 1.6518	 2.1916	 0.1969	-0.7165	-1.1609	-2.0791	 1.8186	 2.1549	-0.0066	-0.0039	 0.0032	 0.0009	 0.1669	-0.0366	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7997	38.0525	5354.2971	 0.5067	 0.0000	-2.8734	-3.1368	-48.2826	 0.2180	 0.4178	 0.0810
-2.8451	-3.1984	-47.6398	 0.2185	 0.4018	 0.0763	 0.2047	-0.7210	-1.1637	-2.0845	 1.6550	 2.1357	 0.1985	-0.7174	-1.1626	-2.0836	 1.8207	 2.1060	-0.0062	 0.0036	 0.0011	 0.0009	 0.1657	-0.0297	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7987	38.0522	5354.3668	 0.5073	 0.0000	-2.8451	-3.1984	-47.6398	 0.2185	 0.4018	 0.0763
-2.7578	-3.1562	-46.4611	 0.2028	 0.3760	 0.0718	 0.2034	-0.7181	-1.1636	-2.0914	 1.6533	 2.0877	 0.2002	-0.7183	-1.1643	-2.0881	 1.8228	 2.0569	-0.0033	-0.0002	-0.0006	 0.0032	 0.1695	-0.0308	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7980	38.0527	5354.3933	 0.5080	 0.0000	-2.7578	-3.1562	-46.4611	 0.2028	 0.3760	 0.0718
-2.5630	-3.1350	-46.4586	 0.2083	 0.4073	 0.0613	 0.2059	-0.7261	-1.1671	-2.0996	 1.6541	 2.0364	 0.2019	-0.7192	-1.1659	-2.0927	 1.8249	 2.0077	-0.0040	 0.0070	 0.0012	 0.0069	 0.1708	-0.0287	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7968	38.0528	5354.2965	 0.5086	 0.0000	-2.5630	-3.1350	-46.4586	 0.2083	 0.4073	 0.0613
-2.4441	-3.2383	-46.8067	 0.2212	 0.3944	 0.0558	 0.2082	-0.7201	-1.1651	-2.1041	 1.6509	 1.9794	 0.2038	-0.7201	-1.1676	-2.0972	 1.8270	 1.9581	-0.0044	 0.0001	-0.0025	 0.0070	 0.1762	-0.0212	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7974	38.0528	5354.2521	 0.5093	 0.0000	-2.4441	-3.2383	-46.8067	 0.2212	 0.3944	 0.0558
-2.2907	-2.9052	-46.1314	 0.2013	 0.3722	 0.0568	 0.2107	-0.7209	-1.1673	-2.0930	 1.6526	 1.9426	 0.2058	-0.7210	-1.1692	-2.1017	 1.8292	 1.9085	-0.0050	-0.0000	-0.0019	-0.0087	 0.1766	-0.0341	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7979	38.0522	5354.3913	 0.5100	 0.0000	-2.2907	-2.9052	-46.1314	 0.2013	 0.3722	 0.0568
-2.2293	-2.8857	-46.4570	 0.2003	 0.3792	 0.0426	 0.2189	-0.7194	-1.1713	-2.1057	 1.6498	 1.9013	 0.2078	-0.7218	-1.1708	-2.1062	 1.8313	 1.8586	-0.0111	-0.0025	 0.0005	-0.0005	 0.1815	-0.0427	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7986	38.0519	5354.4234	 0.5106	 0.0000	-2.2293	-2.8857	-46.4570	 0.2003	 0.3792	 0.0426
-2.1191	-2.9206	-47.0045	 0.2094	 0.3934	 0.0377	 0.2149	-0.7193	-1.1725	-2.1007	 1.6513	 1.8488	 0.2099	-0.7227	-1.1723	-2.1107	 1.8335	 1.8085	-0.0050	-0.0034	 0.0002	-0.0100	 0.1822	-0.0402	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7987	38.0518	5354.5294	 0.5113	 0.0000	-2.1191	-2.9206	-47.0045	 0.2094	 0.3934	 0.0377
-2.0459	-2.8417	-47.0019	 0.2003	 0.3724	 0.0298	 0.2164	-0.7246	-1.1756	-2.1080	 1.6562	 1.7928	 0.2121	-0.7236	-1.1739	-2.1152	 1.8356	 1.7583	-0.0043	 0.0010	 0.0018	-0.0072	 0.1794	-0.0345	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7980	38.0504	5354.5735	 0.5119	 0.0000	-2.0459	-2.8417	-47.0019	 0.2003	 0.3724	 0.0298
-2.0302	-2.7275	-45.9489	 0.1762	 0.3514	 0.0472	 0.2114	-0.7273	-1.1763	-2.1261	 1.6576	 1.7398	 0.2144	-0.7244	-1.1754	-2.1196	 1.8378	 1.7079	 0.0030	 0.0029	 0.0009	 0.0065	 0.1802	-0.0319	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7969	38.0509	5354.5174	 0.5126	 0.0000	-2.0302	-2.7275	-45.9489	 0.1762	 0.3514	 0.0472
-1.8396	-2.7864	-46.4662	 0.1970	 0.3838	 0.0103	 0.2134	-0.7315	-1.1763	-2.1243	 1.6555	 1.6898	 0.2168	-0.7253	-1.1769	-2.1241	 1.8400	 1.6572	 0.0034	 0.0062	-0.0006	 0.0002	 0.1845	-0.0326	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7984	38.0507	5354.4653	 0.5133	 0.0000	-1.8396	-2.7864	-46.4662	 0.1970	 0.3838	 0.0103
-1.7479	-2.7536	-45.6251	 0.2013	 0.3529	 0.0101	 0.2155	-0.7297	-1.1787	-2.1307	 1.6575	 1.6354	 0.2192	-0.7261	-1.1783	-2.1285	 1.8422	 1.6064	 0.0038	 0.0036	 0.0004	 0.0022	 0.1847	-0.0289	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7994	38.0508	5354.5385	 0.5139	 0.0000	-1.7479	-2.7536	-45.6251	 0.2013	 0.3529	 0.0101
-1.5770	-2.6619	-45.3437	 0.2112	 0.3306	 0.0182	 0.2226	-0.7227	-1.1799	-2.1507	 1.6586	 1.5890	 0.2218	-0.7270	-1.1798	-2.1330	 1.8444	 1.5555	-0.0008	-0.0043	 0.0001	 0.0177	 0.1858	-0.0335	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7994	38.0514	5354.4619	 0.5146	 0.0000	-1.5770	-2.6619	-45.3437	 0.2112	 0.3306	 0.0182
-1.5292	-2.6042	-47.1250	 0.2355	 0.3500	 0.0065	 0.2295	-0.7274	-1.1863	-2.1409	 1.6576	 1.5431	 0.2244	-0.7278	-1.1812	-2.1374	 1.8466	 1.5044	-0.0052	-0.0004	 0.0050	 0.0035	 0.1890	-0.0388	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7993	38.0534	5354.3414	 0.5152	 0.0000	-1.5292	-2.6042	-47.1250	 0.2355	 0.3500	 0.0065
-1.4986	-2.4623	-46.5632	 0.2144	 0.3569	 0.0075	 0.2373	-0.7306	-1.1854	-2.1395	 1.6582	 1.4896	 0.2271	-0.7286	-1.1826	-2.1418	 1.8488	 1.4530	-0.0102	 0.0020	 0.0028	-0.0024	 0.1906	-0.0366	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7985	38.0538	5354.4778	 0.5159	 0.0000	-1.4986	-2.4623	-46.5632	 0.2144	 0.3569	 0.0075
-1.4824	-2.5055	-45.9756	 0.2081	 0.3212	 0.0039	 0.2340	-0.7319	-1.1855	-2.1432	 1.6578	 1.4326	 0.2298	-0.7294	-1.1840	-2.1463	 1.8510	 1.4016	-0.0042	 0.0025	 0.0015	-0.0031	 0.1932	-0.0310	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7989	38.0546	5354.4827	 0.5166	 0.0000	-1.4824	-2.5055	-45.9756	 0.2081	 0.3212	 0.0039
-1.4255	-2.5941	-46.1286	 0.2244	 0.3184	-0.0078	 0.2352	-0.7318	-1.1843	-2.1619	 1.6582	 1.3752	 0.2327	-0.7302	-1.1854	-2.1507	 1.8533	 1.3499	-0.0025	 0.0015	-0.0011	 0.0112	 0.1951	-0.0253	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7975	38.0553	5354.4927	 0.5172	 0.0000	-1.4255	-2.5941	-46.1286	 0.2244	 0.3184	-0.0078
-1.2187	-2.5245	-46.7037	 0.2120	 0.3562	-0.0163	 0.2327	-0.7335	-1.1937	-2.1514	 1.6591	 1.3301	 0.2356	-0.7310	-1.1867	-2.1551	 1.8555	 1.2981	 0.0028	 0.0025	 0.0070	-0.0037	 0.1964	-0.0319	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7964	38.0549	5354.4197	 0.5179	 0.0000	-1.2187	-2.5245	-46.7037	 0.2120	 0.3562	-0.0163
-1.4933	-2.1821	-46.1174	 0.2237	 0.2558	-0.0037	 0.2359	-0.7316	-1.1909	-2.1556	 1.6595	 1.2796	 0.2385	-0.7318	-1.1880	-2.1595	 1.8577	 1.2462	 0.0027	-0.0002	 0.0029	-0.0039	 0.1982	-0.0334	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7969	38.0550	5354.3878	 0.5185	 0.0000	-1.4933	-2.1821	-46.1174	 0.2237	 0.2558	-0.0037
-1.2070	-2.3917	-46.5447	 0.2315	 0.2965	-0.0240	 0.2457	-0.7273	-1.1923	-2.1521	 1.6632	 1.2301	 0.2416	-0.7326	-1.1893	-2.1639	 1.8600	 1.1941	-0.0041	-0.0053	 0.0030	-0.0118	 0.1967	-0.0360	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7968	38.0543	5354.3919	 0.5192	 0.0000	-1.2070	-2.3917	-46.5447	 0.2315	 0.2965	-0.0240
-0.9803	-2.4235	-45.8132	 0.2133	 0.2932	-0.0217	 0.2531	-0.7295	-1.1956	-2.1619	 1.6606	 1.1769	 0.2447	-0.7333	-1.1906	-2.1683	 1.8622	 1.1418	-0.0084	-0.0038	 0.0050	-0.0065	 0.2016	-0.0351	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7977	38.0554	5354.3652	 0.5199	 0.0000	-0.9803	-2.4235	-45.8132	 0.2133	 0.2932	-0.0217
-0.8939	-2.3435	-45.2389	 0.2025	 0.3055	-0.0282	 0.2586	-0.7363	-1.1892	-2.1746	 1.6583	 1.1266	 0.2478	-0.7341	-1.1918	-2.1728	 1.8645	 1.0894	-0.0107	 0.0022	-0.0026	 0.0018	 0.2061	-0.0372	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7988	38.0551	5354.3493	 0.5205	 0.0000	-0.8939	-2.3435	-45.2389	 0.2025	 0.3055	-0.0282
-0.8602	-2.4699	-44.8880	 0.2229	 0.2996	-0.0375	 0.2544	-0.7353	-1.1941	-2.1758	 1.6608	 1.0751	 0.2511	-0.7348	-1.1930	-2.1772	 1.8667	 1.0369	-0.0033	 0.0005	 0.0010	-0.0014	 0.2059	-0.0382	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7988	38.0558	5354.2711	 0.5212	 0.0000	-0.8602	-2.4699	-44.8880	 0.2229	 0.2996	-0.0375
-0.5640	-2.5522	-46.4023	 0.2473	 0.3551	-0.0492	 0.2531	-0.7418	-1.1965	-2.1950	 1.6681	 1.0092	 0.2544	-0.7355	-1.1942	-2.1816	 1.8689	 0.9842	 0.0013	 0.0063	 0.0023	 0.0135	 0.2009	-0.0250	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7991	38.0547	5354.2574	 0.5218	 0.0000	-0.5640	-2.5522	-46.4023	 0.2473	 0.3551	-0.0492
-0.3941	-2.3073	-45.9768	 0.2271	 0.3403	-0.0568	 0.2576	-0.7379	-1.1980	-2.1931	 1.6643	 0.9603	 0.2577	-0.7362	-1.1954	-2.1860	 1.8712	 0.9314	 0.0001	 0.0017	 0.0026	 0.0071	 0.2069	-0.0289	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7991	38.0541	5354.2048	 0.5225	 0.0000	-0.3941	-2.3073	-45.9768	 0.2271	 0.3403	-0.0568
-0.6366	-1.9714	-45.7138	 0.2126	 0.2710	-0.0517	 0.2649	-0.7381	-1.2000	-2.1867	 1.6589	 0.9147	 0.2611	-0.7369	-1.1965	-2.1904	 1.8734	 0.8785	-0.0038	 0.0012	 0.0035	-0.0037	 0.2145	-0.0362	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7994	38.0526	5354.2251	 0.5232	 0.0000	-0.6366	-1.9714	-45.7138	 0.2126	 0.2710	-0.0517
-0.4328	-2.2545	-46.3555	 0.2495	 0.3018	-0.0616	 0.2670	-0.7356	-1.2011	-2.1929	 1.6658	 0.8615	 0.2645	-0.7375	-1.1976	-2.1948	 1.8756	 0.8254	-0.0025	-0.0019	 0.0035	-0.0019	 0.2098	-0.0361	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7990	38.0513	5354.2093	 0.5238	 0.0000	-0.4328	-2.2545	-46.3555	 0.2495	 0.3018	-0.0616
-0.3846	-2.3553	-46.6706	 0.2517	 0.3174	-0.0752	 0.2710	-0.7393	-1.2041	-2.2169	 1.6629	 0.8050	 0.2680	-0.7382	-1.1987	-2.1992	 1.8778	 0.7722	-0.0030	 0.0010	 0.0053	 0.0177	 0.2149	-0.0328	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.7984	38.0519	5354.1915	 0.5245	 0.0000	-0.3846	-2.3553	-46.6706	 0.2517	 0.3174	-0.0752
