Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-5.6285	-4.3946	-197.7142	0.05	0.59	-0.025	1.0292	-1.0075	-2.3912	-5.1913	-0.6231	0.4711	1.0181	-0.9784	-2.4004	-5.1566	-1.155	0.5087	-0.0111	0.0291	-0.0093	0.0347	-0.5319	0.0375	0	0	0	0	0	0	0	0	0	0	0	0	36.6999	37.8405	5364.1105	0.5007	0	-5.6285	-4.3946	-197.7142	0.05	0.59	-0.025
-5.2969	-4.4933	-195.5469	-0.0019	0.5487	-0.0119	1.0339	-0.98	-2.3926	-5.2265	-0.6415	0.479	1.014	-0.9576	-2.4054	-5.1895	-1.1621	0.5116	-0.0199	0.0224	-0.0128	0.0369	-0.5206	0.0326	0	0	0	0	0	0	0	0	0	0	0	0	36.6994	37.8412	5364.1044	0.5014	0	-5.2969	-4.4933	-195.5469	-0.0019	0.5487	-0.0119
-5.1631	-4.5336	-196.4609	-0.0072	0.5357	-0.0217	1.0361	-0.9647	-2.3961	-5.2459	-0.6532	0.4848	1.01	-0.9371	-2.4104	-5.2222	-1.1692	0.5146	-0.0261	0.0276	-0.0143	0.0238	-0.5159	0.0298	0	0	0	0	0	0	0	0	0	0	0	0	36.6975	37.8418	5364.1727	0.502	0	-5.1631	-4.5336	-196.4609	-0.0072	0.5357	-0.0217
-5.6346	-4.3525	-198.5359	-0.002	0.5437	-0.0151	1.0245	-0.9465	-2.4076	-5.2836	-0.6633	0.4817	1.006	-0.9167	-2.4152	-5.2544	-1.1761	0.5176	-0.0185	0.0298	-0.0077	0.0292	-0.5127	0.0359	0	0	0	0	0	0	0	0	0	0	0	0	36.6974	37.842	5364.2104	0.5027	0	-5.6346	-4.3525	-198.5359	-0.002	0.5437	-0.0151
-5.7703	-4.5313	-197.1482	-0.0938	0.5207	-0.0137	1.0144	-0.9191	-2.412	-5.3217	-0.678	0.4841	1.0022	-0.8966	-2.4199	-5.2861	-1.1828	0.5206	-0.0123	0.0225	-0.0079	0.0356	-0.5048	0.0365	0	0	0	0	0	0	0	0	0	0	0	0	36.6972	37.8413	5364.2359	0.5034	0	-5.7703	-4.5313	-197.1482	-0.0938	0.5207	-0.0137
-5.1217	-5.183	-196.0469	-0.108	0.5504	-0.0239	1.0104	-0.8979	-2.4104	-5.3527	-0.6915	0.4718	0.9983	-0.8766	-2.4245	-5.3174	-1.1894	0.5236	-0.0121	0.0212	-0.0141	0.0353	-0.4979	0.0518	0	0	0	0	0	0	0	0	0	0	0	0	36.6994	37.8401	5364.2992	0.504	0	-5.1217	-5.183	-196.0469	-0.108	0.5504	-0.0239
-4.9128	-4.9128	-197.7296	-0.1358	0.5394	-0.023	1.0179	-0.8853	-2.4224	-5.372	-0.7049	0.4916	0.9946	-0.8569	-2.429	-5.3483	-1.1959	0.5265	-0.0233	0.0285	-0.0066	0.0237	-0.4911	0.0349	0	0	0	0	0	0	0	0	0	0	0	0	36.6999	37.8393	5364.2653	0.5047	0	-4.9128	-4.9128	-197.7296	-0.1358	0.5394	-0.023
-4.9653	-5.3458	-197.9534	-0.143	0.548	-0.0317	1.0056	-0.8578	-2.4259	-5.4107	-0.7144	0.5009	0.9909	-0.8374	-2.4334	-5.3787	-1.2023	0.5295	-0.0147	0.0204	-0.0075	0.032	-0.4879	0.0286	0	0	0	0	0	0	0	0	0	0	0	0	36.7009	37.8404	5364.2308	0.5053	0	-4.9653	-5.3458	-197.9534	-0.143	0.548	-0.0317
-5.1196	-5.5353	-195.964	-0.1937	0.5174	-0.018	1.0007	-0.8396	-2.4255	-5.4601	-0.7267	0.4943	0.9873	-0.8181	-2.4376	-5.4087	-1.2085	0.5325	-0.0134	0.0215	-0.0121	0.0514	-0.4818	0.0381	0	0	0	0	0	0	0	0	0	0	0	0	36.7006	37.8401	5364.1975	0.506	0	-5.1196	-5.5353	-195.964	-0.1937	0.5174	-0.018
-4.929	-5.79	-195.7854	-0.2118	0.5107	-0.0288	0.9958	-0.8238	-2.43	-5.4893	-0.7351	0.4925	0.9837	-0.799	-2.4418	-5.4384	-1.2147	0.5354	-0.012	0.0248	-0.0118	0.0509	-0.4796	0.043	0	0	0	0	0	0	0	0	0	0	0	0	36.7009	37.8405	5364.2372	0.5067	0	-4.929	-5.79	-195.7854	-0.2118	0.5107	-0.0288
