Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-5.0943	-0.4265	-221.2496	0.0726	0.3123	-0.0074	3.71	-5.4626	-3.2411	-1.3391	3.0475	-2.8268	3.6896	-5.45	-3.244	-1.3384	2.7638	-2.7605	-0.0204	0.0125	-0.0029	0.0007	-0.2836	0.0663	0	0	0	0	0	0	0	0	0	0	0	0	37.5617	38.5074	5365.4441	0.0117	0	-5.0943	-0.4265	-221.2496	0.0726	0.3123	-0.0074
-5.2724	-0.1378	-221.1805	0.0679	0.3258	0.0086	3.7097	-5.4568	-3.2384	-1.347	3.0447	-2.8014	3.6895	-5.4496	-3.2439	-1.3374	2.7618	-2.7404	-0.0202	0.0072	-0.0054	0.0096	-0.2829	0.0611	0	0	0	0	0	0	0	0	0	0	0	0	37.5604	38.5071	5365.1979	0.0123	0	-5.2724	-0.1378	-221.1805	0.0679	0.3258	0.0086
-5.5223	-0.1969	-220.9177	0.0689	0.2951	0.0091	3.7063	-5.4616	-3.2403	-1.3424	3.0428	-2.7829	3.6894	-5.4491	-3.2437	-1.3363	2.7598	-2.72	-0.0169	0.0124	-0.0034	0.0061	-0.283	0.0629	0	0	0	0	0	0	0	0	0	0	0	0	37.5601	38.5084	5365.1074	0.013	0	-5.5223	-0.1969	-220.9177	0.0689	0.2951	0.0091
-5.4625	-0.4295	-221.746	0.0733	0.3265	0.0196	3.7092	-5.4574	-3.2423	-1.3448	3.044	-2.7742	3.6893	-5.4487	-3.2436	-1.3352	2.7577	-2.6993	-0.02	0.0088	-0.0013	0.0095	-0.2863	0.0749	0	0	0	0	0	0	0	0	0	0	0	0	37.5613	38.5076	5365.0574	0.0136	0	-5.4625	-0.4295	-221.746	0.0733	0.3265	0.0196
-5.491	-0.7284	-221.1874	0.0849	0.3345	0.029	3.7067	-5.4652	-3.2422	-1.3495	3.0439	-2.7591	3.6891	-5.4482	-3.2435	-1.3341	2.7557	-2.6785	-0.0175	0.017	-0.0013	0.0153	-0.2883	0.0806	0	0	0	0	0	0	0	0	0	0	0	0	37.5605	38.5076	5364.9964	0.0143	0	-5.491	-0.7284	-221.1874	0.0849	0.3345	0.029
-5.622	-0.4785	-220.7756	0.0539	0.3181	0.0412	3.7052	-5.46	-3.2395	-1.3318	3.0432	-2.7268	3.689	-5.4477	-3.2433	-1.333	2.7536	-2.6575	-0.0162	0.0123	-0.0039	-0.0012	-0.2896	0.0693	0	0	0	0	0	0	0	0	0	0	0	0	37.5607	38.5081	5365.0826	0.015	0	-5.622	-0.4785	-220.7756	0.0539	0.3181	0.0412
-5.6468	-0.4552	-220.9104	0.0826	0.3002	0.0657	3.7082	-5.4584	-3.2376	-1.341	3.0383	-2.6995	3.6889	-5.4472	-3.2432	-1.3319	2.7515	-2.6362	-0.0193	0.0112	-0.0056	0.0092	-0.2867	0.0633	0	0	0	0	0	0	0	0	0	0	0	0	37.5616	38.5087	5365.1273	0.0156	0	-5.6468	-0.4552	-220.9104	0.0826	0.3002	0.0657
-5.7592	-0.0152	-221.4335	0.0517	0.2941	0.0696	3.7056	-5.4524	-3.2399	-1.3287	3.0419	-2.6812	3.6888	-5.4468	-3.243	-1.3307	2.7494	-2.6147	-0.0168	0.0057	-0.0031	-0.002	-0.2925	0.0665	0	0	0	0	0	0	0	0	0	0	0	0	37.561	38.508	5365.0208	0.0163	0	-5.7592	-0.0152	-221.4335	0.0517	0.2941	0.0696
-5.6433	-0.5819	-221.015	0.09	0.3351	0.0706	3.7047	-5.4571	-3.2399	-1.3257	3.0387	-2.661	3.6887	-5.4463	-3.2429	-1.3295	2.7473	-2.593	-0.016	0.0108	-0.0029	-0.0038	-0.2914	0.068	0	0	0	0	0	0	0	0	0	0	0	0	37.5619	38.5085	5365.024	0.0169	0	-5.6433	-0.5819	-221.015	0.09	0.3351	0.0706
-5.809	-0.9905	-221.8743	0.1004	0.3499	0.0746	3.7053	-5.4623	-3.2359	-1.328	3.0368	-2.6436	3.6886	-5.4458	-3.2427	-1.3283	2.7452	-2.5711	-0.0167	0.0166	-0.0068	-0.0004	-0.2916	0.0725	0	0	0	0	0	0	0	0	0	0	0	0	37.5609	38.5094	5365.1094	0.0176	0	-5.809	-0.9905	-221.8743	0.1004	0.3499	0.0746
-5.9798	-0.4807	-220.8844	0.0728	0.2978	0.1064	3.704	-5.4571	-3.2399	-1.3308	3.0384	-2.6228	3.6885	-5.4452	-3.2425	-1.3271	2.7431	-2.5489	-0.0155	0.0119	-0.0026	0.0037	-0.2953	0.0739	0	0	0	0	0	0	0	0	0	0	0	0	37.5602	38.5081	5365.2045	0.0183	0	-5.9798	-0.4807	-220.8844	0.0728	0.2978	0.1064
-6.0846	-0.2297	-221.1109	0.0742	0.2842	0.1134	3.707	-5.4563	-3.2384	-1.3293	3.038	-2.5932	3.6883	-5.4447	-3.2423	-1.3259	2.7409	-2.5266	-0.0186	0.0116	-0.0039	0.0034	-0.2971	0.0666	0	0	0	0	0	0	0	0	0	0	0	0	37.5599	38.5073	5365.128	0.0189	0	-6.0846	-0.2297	-221.1109	0.0742	0.2842	0.1134
-5.824	-0.0195	-221.8781	0.0787	0.3434	0.1157	3.7063	-5.4509	-3.236	-1.3151	3.0355	-2.5722	3.6882	-5.4442	-3.2421	-1.3246	2.7388	-2.5041	-0.0181	0.0067	-0.0061	-0.0095	-0.2967	0.0682	0	0	0	0	0	0	0	0	0	0	0	0	37.561	38.5065	5365.1337	0.0196	0	-5.824	-0.0195	-221.8781	0.0787	0.3434	0.1157
-5.9606	-0.5159	-221.5412	0.0823	0.3368	0.1271	3.699	-5.451	-3.2424	-1.3315	3.035	-2.5582	3.6881	-5.4437	-3.2419	-1.3233	2.7367	-2.4813	-0.0109	0.0073	0.0005	0.0082	-0.2983	0.0769	0	0	0	0	0	0	0	0	0	0	0	0	37.5594	38.5061	5365.0969	0.0202	0	-5.9606	-0.5159	-221.5412	0.0823	0.3368	0.1271
-5.8814	-0.8072	-220.1014	0.0462	0.3411	0.1321	3.7015	-5.4541	-3.2406	-1.3422	3.0334	-2.5402	3.688	-5.4431	-3.2417	-1.322	2.7345	-2.4583	-0.0135	0.011	-0.0011	0.0201	-0.2989	0.0819	0	0	0	0	0	0	0	0	0	0	0	0	37.5591	38.5056	5364.9903	0.0209	0	-5.8814	-0.8072	-220.1014	0.0462	0.3411	0.1321
-6.0605	-0.7018	-220.8711	0.0674	0.3278	0.1582	3.7031	-5.4573	-3.2362	-1.3424	3.0299	-2.508	3.6879	-5.4426	-3.2415	-1.3207	2.7323	-2.4351	-0.0152	0.0148	-0.0053	0.0217	-0.2975	0.0729	0	0	0	0	0	0	0	0	0	0	0	0	37.5595	38.5064	5365.0707	0.0216	0	-6.0605	-0.7018	-220.8711	0.0674	0.3278	0.1582
-6.3023	-0.3838	-220.8217	0.0556	0.2608	0.1807	3.7031	-5.4511	-3.2355	-1.3226	3.0327	-2.4887	3.6878	-5.442	-3.2413	-1.3194	2.7302	-2.4117	-0.0153	0.0091	-0.0057	0.0033	-0.3025	0.077	0	0	0	0	0	0	0	0	0	0	0	0	37.5592	38.5066	5365.1547	0.0222	0	-6.3023	-0.3838	-220.8217	0.0556	0.2608	0.1807
-6.0228	-0.1616	-221.3515	0.0759	0.2954	0.1835	3.7074	-5.4536	-3.2372	-1.3085	3.0288	-2.4587	3.6877	-5.4415	-3.241	-1.318	2.728	-2.3881	-0.0197	0.0122	-0.0038	-0.0095	-0.3008	0.0705	0	0	0	0	0	0	0	0	0	0	0	0	37.558	38.5066	5365.1641	0.0229	0	-6.0228	-0.1616	-221.3515	0.0759	0.2954	0.1835
-6.1646	-0.0451	-222.2582	0.0794	0.3057	0.1984	3.7063	-5.4482	-3.2373	-1.3166	3.035	-2.4332	3.6876	-5.4409	-3.2408	-1.3166	2.7258	-2.3643	-0.0187	0.0073	-0.0034	0	-0.3092	0.0689	0	0	0	0	0	0	0	0	0	0	0	0	37.5584	38.5066	5365.2456	0.0235	0	-6.1646	-0.0451	-222.2582	0.0794	0.3057	0.1984
-6.4983	-0.1786	-222.4313	0.078	0.2906	0.214	3.7019	-5.451	-3.2415	-1.3408	3.0301	-2.4143	3.6875	-5.4403	-3.2405	-1.3152	2.7237	-2.3403	-0.0144	0.0107	0.001	0.0256	-0.3064	0.074	0	0	0	0	0	0	0	0	0	0	0	0	37.5582	38.508	5365.185	0.0242	0	-6.4983	-0.1786	-222.4313	0.078	0.2906	0.214
-6.3135	-0.6146	-222.0938	0.068	0.3305	0.2167	3.699	-5.4536	-3.2395	-1.3168	3.0295	-2.3997	3.6874	-5.4397	-3.2402	-1.3138	2.7215	-2.3161	-0.0116	0.0139	-0.0008	0.003	-0.308	0.0836	0	0	0	0	0	0	0	0	0	0	0	0	37.5592	38.5076	5365.1616	0.0249	0	-6.3135	-0.6146	-222.0938	0.068	0.3305	0.2167
-6.2063	-0.813	-221.549	0.0675	0.2995	0.2375	3.7024	-5.4523	-3.2411	-1.3232	3.0272	-2.3746	3.6874	-5.4391	-3.24	-1.3124	2.7193	-2.2917	-0.015	0.0131	0.0012	0.0108	-0.3078	0.0829	0	0	0	0	0	0	0	0	0	0	0	0	37.559	38.5078	5365.0837	0.0255	0	-6.2063	-0.813	-221.549	0.0675	0.2995	0.2375
-6.6074	-0.2686	-220.465	0.0347	0.2243	0.2619	3.7081	-5.4514	-3.2457	-1.3131	3.0216	-2.3447	3.6873	-5.4385	-3.2397	-1.3109	2.7171	-2.267	-0.0209	0.0129	0.0061	0.0022	-0.3045	0.0777	0	0	0	0	0	0	0	0	0	0	0	0	37.5588	38.5082	5365.0506	0.0262	0	-6.6074	-0.2686	-220.465	0.0347	0.2243	0.2619
-6.2367	-0.133	-221.5567	0.0482	0.3181	0.2602	3.7018	-5.4419	-3.2377	-1.3028	3.0226	-2.3138	3.6872	-5.4379	-3.2394	-1.3094	2.715	-2.2423	-0.0146	0.004	-0.0016	-0.0066	-0.3077	0.0715	0	0	0	0	0	0	0	0	0	0	0	0	37.558	38.508	5364.93	0.0268	0	-6.2367	-0.133	-221.5567	0.0482	0.3181	0.2602
-6.242	-0.1579	-221.7596	0.0269	0.2925	0.2731	3.7063	-5.4433	-3.242	-1.3181	3.0257	-2.2934	3.6871	-5.4373	-3.2391	-1.3079	2.7128	-2.2173	-0.0191	0.0059	0.003	0.0102	-0.3129	0.0762	0	0	0	0	0	0	0	0	0	0	0	0	37.5586	38.5085	5364.9246	0.0275	0	-6.242	-0.1579	-221.7596	0.0269	0.2925	0.2731
-6.5606	-0.6252	-221.0789	0.0087	0.3061	0.2828	3.7001	-5.4506	-3.2403	-1.3234	3.0235	-2.2709	3.6871	-5.4367	-3.2387	-1.3064	2.7106	-2.1921	-0.013	0.0139	0.0015	0.017	-0.3129	0.0789	0	0	0	0	0	0	0	0	0	0	0	0	37.5588	38.5083	5364.7631	0.0282	0	-6.5606	-0.6252	-221.0789	0.0087	0.3061	0.2828
-6.6642	-0.8974	-220.8074	0.0469	0.3207	0.2972	3.6972	-5.4546	-3.2443	-1.3199	3.0191	-2.2523	3.687	-5.4361	-3.2384	-1.3048	2.7084	-2.1667	-0.0101	0.0186	0.0059	0.0151	-0.3107	0.0856	0	0	0	0	0	0	0	0	0	0	0	0	37.5593	38.5083	5364.7682	0.0288	0	-6.6642	-0.8974	-220.8074	0.0469	0.3207	0.2972
-6.5469	-0.2315	-221.5176	0.0312	0.2963	0.3179	3.702	-5.4508	-3.2428	-1.3287	3.0198	-2.2193	3.687	-5.4355	-3.238	-1.3033	2.7062	-2.1412	-0.015	0.0154	0.0047	0.0254	-0.3135	0.0782	0	0	0	0	0	0	0	0	0	0	0	0	37.5582	38.5077	5364.6941	0.0295	0	-6.5469	-0.2315	-221.5176	0.0312	0.2963	0.3179
-6.3978	0.182	-222.6451	0.0617	0.3319	0.3105	3.699	-5.449	-3.2422	-1.3276	3.0223	-2.2021	3.6869	-5.4348	-3.2377	-1.3017	2.7041	-2.1154	-0.0121	0.0142	0.0045	0.0259	-0.3183	0.0867	0	0	0	0	0	0	0	0	0	0	0	0	37.5594	38.5068	5364.5862	0.0301	0	-6.3978	0.182	-222.6451	0.0617	0.3319	0.3105
-6.3868	0.5375	-224.2491	0.0951	0.3265	0.3296	3.6985	-5.4384	-3.2414	-1.3056	3.019	-2.1682	3.6869	-5.4342	-3.2373	-1.3001	2.7019	-2.0895	-0.0116	0.0042	0.0041	0.0055	-0.3172	0.0786	0	0	0	0	0	0	0	0	0	0	0	0	37.5599	38.506	5364.5257	0.0308	0	-6.3868	0.5375	-224.2491	0.0951	0.3265	0.3296
-6.6007	0.0134	-222.7346	0.0958	0.2915	0.3473	3.7045	-5.4471	-3.2449	-1.3139	3.0203	-2.1396	3.6868	-5.4335	-3.2369	-1.2984	2.6997	-2.0635	-0.0177	0.0136	0.008	0.0154	-0.3206	0.0761	0	0	0	0	0	0	0	0	0	0	0	0	37.5596	38.506	5364.4116	0.0315	0	-6.6007	0.0134	-222.7346	0.0958	0.2915	0.3473
