Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-0.5	-17.3087	-95.5904	-0.0326	0.242	-0.0161	3.7039	-5.4666	-3.2436	-1.356	3.0481	-3.1517	3.6914	-5.4565	-3.2447	-1.3539	2.7965	-3.0754	-0.0125	0.0101	-0.0012	0.0021	-0.2516	0.0763	0	0	0	0	0	0	0	0	0	0	0	0	37.5589	38.3619	5361.5158	0.0004	0	-0.5	-17.3087	-95.5904	-0.0326	0.242	-0.0161
-0.6999	-16.934	-95.0094	-0.0737	0.2218	0.0112	3.7024	-5.4626	-3.2448	-1.3633	3.0527	-3.1333	3.6913	-5.4562	-3.2448	-1.3531	2.7946	-3.058	-0.0111	0.0065	0	0.0102	-0.2581	0.0754	0	0	0	0	0	0	0	0	0	0	0	0	37.5598	38.3622	5361.5399	0.0011	0	-0.6999	-16.934	-95.0094	-0.0737	0.2218	0.0112
-0.7495	-17.377	-97.0955	-0.0275	0.3089	-0.0098	3.6999	-5.4575	-3.2441	-1.3605	3.0485	-3.1025	3.6912	-5.4558	-3.2448	-1.3522	2.7927	-3.0405	-0.0087	0.0016	-0.0007	0.0082	-0.2557	0.062	0	0	0	0	0	0	0	0	0	0	0	0	37.5611	38.3632	5361.6705	0.0018	0	-0.7495	-17.377	-97.0955	-0.0275	0.3089	-0.0098
-0.6206	-17.3704	-96.1357	-0.0209	0.3033	-0.0049	3.7049	-5.4578	-3.247	-1.3637	3.0494	-3.0753	3.6911	-5.4555	-3.2448	-1.3514	2.7909	-3.023	-0.0138	0.0023	0.0022	0.0123	-0.2586	0.0523	0	0	0	0	0	0	0	0	0	0	0	0	37.5602	38.3623	5361.5665	0.0024	0	-0.6206	-17.3704	-96.1357	-0.0209	0.3033	-0.0049
-0.695	-17.2655	-96.9101	-0.0252	0.3026	-0.0011	3.7034	-5.4548	-3.2481	-1.3718	3.0487	-3.0687	3.691	-5.4552	-3.2448	-1.3506	2.789	-3.0054	-0.0124	-0.0003	0.0033	0.0212	-0.2596	0.0633	0	0	0	0	0	0	0	0	0	0	0	0	37.5608	38.3615	5361.5804	0.0031	0	-0.695	-17.2655	-96.9101	-0.0252	0.3026	-0.0011
-0.8045	-17.5082	-97.0942	-0.0167	0.3004	0.0128	3.7018	-5.4627	-3.2468	-1.3643	3.0463	-3.0548	3.6909	-5.4548	-3.2447	-1.3497	2.7872	-2.9876	-0.0109	0.0078	0.0021	0.0146	-0.2591	0.0672	0	0	0	0	0	0	0	0	0	0	0	0	37.5611	38.3629	5361.4645	0.0037	0	-0.8045	-17.5082	-97.0942	-0.0167	0.3004	0.0128
-0.8158	-17.4183	-97.6366	0.0041	0.3186	0.0046	3.7028	-5.463	-3.25	-1.3568	3.0508	-3.0267	3.6908	-5.4545	-3.2447	-1.3489	2.7853	-2.9697	-0.012	0.0085	0.0053	0.0079	-0.2655	0.057	0	0	0	0	0	0	0	0	0	0	0	0	37.5613	38.3628	5361.4035	0.0044	0	-0.8158	-17.4183	-97.6366	0.0041	0.3186	0.0046
-0.6086	-17.0544	-98.5881	0.0072	0.3723	0.0031	3.7027	-5.4503	-3.2502	-1.3537	3.0491	-3.014	3.6907	-5.4541	-3.2447	-1.348	2.7834	-2.9516	-0.012	-0.0038	0.0055	0.0057	-0.2657	0.0623	0	0	0	0	0	0	0	0	0	0	0	0	37.5613	38.3642	5361.3303	0.0051	0	-0.6086	-17.0544	-98.5881	0.0072	0.3723	0.0031
-0.8459	-17.0039	-97.7644	-0.0197	0.3076	0.0251	3.7052	-5.4563	-3.2456	-1.3554	3.0537	-2.993	3.6906	-5.4537	-3.2446	-1.3471	2.7815	-2.9333	-0.0146	0.0025	0.0009	0.0083	-0.2722	0.0597	0	0	0	0	0	0	0	0	0	0	0	0	37.5609	38.3634	5361.3115	0.0057	0	-0.8459	-17.0039	-97.7644	-0.0197	0.3076	0.0251
-1.0637	-17.226	-97.8246	-0.0177	0.3155	0.0302	3.6996	-5.4552	-3.2439	-1.35	3.049	-2.9759	3.6905	-5.4533	-3.2446	-1.3462	2.7796	-2.9149	-0.0091	0.0019	-0.0007	0.0038	-0.2694	0.061	0	0	0	0	0	0	0	0	0	0	0	0	37.5604	38.3621	5361.251	0.0064	0	-1.0637	-17.226	-97.8246	-0.0177	0.3155	0.0302
