Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
0.1197	-0.2172	-228.9128	0.1204	-0.0405	-2.3153	1.2149	-1.0943	-1.2755	-1.1953	-0.2023	-2.9351	1.2292	-1.0955	-1.2732	-1.19	-0.1544	-2.9577	0.0144	-0.0012	0.0024	0.0052	0.0479	-0.0226	0	0	0	0	0	0	0	0	0	0	0	0	36.3775	37.5981	5359.811	0.6177	0	0.1197	-0.2172	-228.9128	0.1204	-0.0405	-2.3153
0.8347	-0.4158	-230.4169	0.1468	0.0431	-2.3588	1.213	-1.0902	-1.2759	-1.2022	-0.2029	-2.9577	1.2279	-1.0946	-1.2725	-1.189	-0.1543	-2.9725	0.0148	-0.0044	0.0033	0.0132	0.0486	-0.0148	0	0	0	0	0	0	0	0	0	0	0	0	36.3777	37.5981	5359.7276	0.6184	0	0.8347	-0.4158	-230.4169	0.1468	0.0431	-2.3588
0.2279	-0.4751	-228.6574	0.1273	-0.0308	-2.3335	1.2143	-1.0894	-1.2701	-1.1917	-0.205	-2.9632	1.2265	-1.0937	-1.2719	-1.188	-0.1541	-2.9873	0.0122	-0.0043	-0.0018	0.0038	0.0508	-0.0241	0	0	0	0	0	0	0	0	0	0	0	0	36.3771	37.5989	5359.6861	0.6191	0	0.2279	-0.4751	-228.6574	0.1273	-0.0308	-2.3335
0.0173	-0.4994	-229.927	0.1479	-0.0066	-2.3593	1.2071	-1.0938	-1.2721	-1.1922	-0.1997	-2.9841	1.2252	-1.0929	-1.2713	-1.1869	-0.154	-3.002	0.018	0.001	0.0008	0.0052	0.0457	-0.0179	0	0	0	0	0	0	0	0	0	0	0	0	36.3781	37.5989	5359.5996	0.6197	0	0.0173	-0.4994	-229.927	0.1479	-0.0066	-2.3593
-0.1894	-0.4295	-229.6171	0.1458	-0.0344	-2.3743	1.2066	-1.0945	-1.2714	-1.2	-0.1998	-2.9933	1.2238	-1.092	-1.2706	-1.1859	-0.1539	-3.0166	0.0172	0.0025	0.0008	0.0141	0.0459	-0.0233	0	0	0	0	0	0	0	0	0	0	0	0	36.3774	37.5982	5359.469	0.6204	0	-0.1894	-0.4295	-229.6171	0.1458	-0.0344	-2.3743
-0.8587	-0.1878	-228.9128	0.1567	-0.1289	-2.357	1.2051	-1.0951	-1.274	-1.1851	-0.1992	-3.0132	1.2224	-1.0911	-1.27	-1.1849	-0.1538	-3.0312	0.0173	0.004	0.004	0.0002	0.0454	-0.018	0	0	0	0	0	0	0	0	0	0	0	0	36.3766	37.597	5359.457	0.621	0	-0.8587	-0.1878	-228.9128	0.1567	-0.1289	-2.357
0.2179	-0.2881	-230.8667	0.1544	0.0232	-2.4168	1.2023	-1.0913	-1.2715	-1.1904	-0.203	-3.0255	1.2211	-1.0903	-1.2694	-1.1838	-0.1537	-3.0457	0.0187	0.001	0.0021	0.0066	0.0493	-0.0203	0	0	0	0	0	0	0	0	0	0	0	0	36.3766	37.5969	5359.5358	0.6217	0	0.2179	-0.2881	-230.8667	0.1544	0.0232	-2.4168
0.1406	-0.0809	-230.0121	0.1465	-0.0114	-2.4112	1.2073	-1.0859	-1.2679	-1.1741	-0.2022	-3.0387	1.2197	-1.0894	-1.2688	-1.1828	-0.1536	-3.0602	0.0124	-0.0035	-0.0009	-0.0087	0.0486	-0.0215	0	0	0	0	0	0	0	0	0	0	0	0	36.3762	37.597	5359.6246	0.6224	0	0.1406	-0.0809	-230.0121	0.1465	-0.0114	-2.4112
0.2983	-0.298	-229.6387	0.1544	-0.0224	-2.4141	1.2024	-1.0813	-1.269	-1.1805	-0.1989	-3.0571	1.2183	-1.0885	-1.2681	-1.1817	-0.1536	-3.0747	0.0159	-0.0072	0.0009	-0.0013	0.0453	-0.0175	0	0	0	0	0	0	0	0	0	0	0	0	36.3772	37.5975	5359.535	0.623	0	0.2983	-0.298	-229.6387	0.1544	-0.0224	-2.4141
0.0955	-0.4111	-228.4012	0.129	-0.022	-2.4192	1.2023	-1.083	-1.2674	-1.167	-0.2008	-3.0693	1.217	-1.0877	-1.2675	-1.1807	-0.1535	-3.089	0.0147	-0.0046	-0	-0.0137	0.0473	-0.0197	0	0	0	0	0	0	0	0	0	0	0	0	36.3781	37.5978	5359.519	0.6237	0	0.0955	-0.4111	-228.4012	0.129	-0.022	-2.4192
-0.5693	-0.3668	-227.3102	0.0996	-0.102	-2.417	1.2026	-1.0858	-1.2643	-1.1553	-0.195	-3.0816	1.2156	-1.0868	-1.2668	-1.1797	-0.1534	-3.1033	0.013	-0.001	-0.0026	-0.0243	0.0416	-0.0217	0	0	0	0	0	0	0	0	0	0	0	0	36.3772	37.5971	5359.5076	0.6243	0	-0.5693	-0.3668	-227.3102	0.0996	-0.102	-2.417
