Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
0.2434	-0.692	-221.7051	0.1026	0.0919	-0.0117	1.4033	-1.2271	-1.3158	-1.2547	-0.2408	-1.11	1.3755	-1.2191	-1.316	-1.2385	-0.2793	-1.0888	-0.0278	0.008	-0.0003	0.0162	-0.0385	0.0212	0	0	0	0	0	0	0	0	0	0	0	0	36.3816	37.5994	5360.7972	0.0031	0	0.2434	-0.692	-221.7051	0.1026	0.0919	-0.0117
-0.1151	-0.8315	-221.4082	0.1094	0.0563	0.0114	1.4018	-1.231	-1.3166	-1.2327	-0.238	-1.1026	1.3762	-1.2195	-1.3159	-1.2385	-0.2802	-1.0759	-0.0255	0.0114	0.0007	-0.0058	-0.0421	0.0266	0	0	0	0	0	0	0	0	0	0	0	0	36.382	37.6014	5360.8062	0.0037	0	-0.1151	-0.8315	-221.4082	0.1094	0.0563	0.0114
0.026	-1.0735	-222.8098	0.1246	0.1508	-0.0111	1.3963	-1.2338	-1.3212	-1.2478	-0.2332	-1.0814	1.377	-1.2199	-1.3157	-1.2384	-0.2811	-1.0629	-0.0193	0.0139	0.0054	0.0094	-0.0479	0.0185	0	0	0	0	0	0	0	0	0	0	0	0	36.3823	37.6018	5360.843	0.0044	0	0.026	-1.0735	-222.8098	0.1246	0.1508	-0.0111
-0.231	-0.7539	-221.529	0.1319	0.0644	0.0205	1.3939	-1.2274	-1.3141	-1.2418	-0.2377	-1.0747	1.3777	-1.2203	-1.3156	-1.2384	-0.2821	-1.0498	-0.0162	0.0071	-0.0015	0.0035	-0.0443	0.0249	0	0	0	0	0	0	0	0	0	0	0	0	36.3807	37.6008	5360.7134	0.0051	0	-0.231	-0.7539	-221.529	0.1319	0.0644	0.0205
0.4845	-0.7993	-221.7015	0.1288	0.0909	0.0182	1.4051	-1.2263	-1.3171	-1.2449	-0.2391	-1.0576	1.3785	-1.2207	-1.3154	-1.2383	-0.2831	-1.0365	-0.0266	0.0056	0.0017	0.0066	-0.044	0.0211	0	0	0	0	0	0	0	0	0	0	0	0	36.3801	37.6012	5360.6317	0.0057	0	0.4845	-0.7993	-221.7015	0.1288	0.0909	0.0182
0.246	-0.718	-221.0787	0.1138	0.0758	0.0429	1.4042	-1.2295	-1.3148	-1.2328	-0.2382	-1.0443	1.3792	-1.2211	-1.3153	-1.2383	-0.2841	-1.0231	-0.0249	0.0083	-0.0005	-0.0054	-0.0459	0.0212	0	0	0	0	0	0	0	0	0	0	0	0	36.3796	37.6013	5360.6179	0.0064	0	0.246	-0.718	-221.0787	0.1138	0.0758	0.0429
0.3593	-0.903	-222.2405	0.1212	0.1083	0.0392	1.4027	-1.233	-1.3167	-1.2423	-0.2432	-1.0296	1.38	-1.2215	-1.3151	-1.2382	-0.2851	-1.0096	-0.0227	0.0115	0.0016	0.0041	-0.0418	0.02	0	0	0	0	0	0	0	0	0	0	0	0	36.3793	37.6012	5360.6652	0.007	0	0.3593	-0.903	-222.2405	0.1212	0.1083	0.0392
0.3485	-0.9302	-221.961	0.1246	0.1069	0.043	1.4036	-1.2339	-1.317	-1.2411	-0.2387	-1.0158	1.3807	-1.2219	-1.3149	-1.2381	-0.2861	-0.9959	-0.0229	0.012	0.0021	0.0029	-0.0474	0.0199	0	0	0	0	0	0	0	0	0	0	0	0	36.3799	37.6009	5360.6302	0.0077	0	0.3485	-0.9302	-221.961	0.1246	0.1069	0.043
0.4509	-0.7998	-222.065	0.0986	0.1248	0.052	1.403	-1.2294	-1.3167	-1.2332	-0.246	-1.0087	1.3815	-1.2223	-1.3147	-1.2381	-0.2872	-0.9821	-0.0215	0.0071	0.0019	-0.0048	-0.0411	0.0266	0	0	0	0	0	0	0	0	0	0	0	0	36.3796	37.5997	5360.6486	0.0084	0	0.4509	-0.7998	-222.065	0.0986	0.1248	0.052
0.3044	-1.0475	-220.7627	0.1208	0.1002	0.0726	1.4095	-1.2344	-1.3133	-1.2375	-0.2435	-0.9918	1.3823	-1.2227	-1.3146	-1.238	-0.2883	-0.9682	-0.0273	0.0117	-0.0013	-0.0005	-0.0447	0.0235	0	0	0	0	0	0	0	0	0	0	0	0	36.3801	37.599	5360.8094	0.009	0	0.3044	-1.0475	-220.7627	0.1208	0.1002	0.0726
0.2825	-1.1495	-220.9888	0.1229	0.1415	0.0714	1.4077	-1.2293	-1.313	-1.2284	-0.2409	-0.9753	1.383	-1.2231	-1.3144	-1.238	-0.2894	-0.9542	-0.0247	0.0061	-0.0013	-0.0096	-0.0485	0.0212	0	0	0	0	0	0	0	0	0	0	0	0	36.3805	37.5981	5360.8838	0.0097	0	0.2825	-1.1495	-220.9888	0.1229	0.1415	0.0714
-0.1218	-1.0559	-219.7666	0.1213	0.123	0.0913	1.4014	-1.2337	-1.3104	-1.2208	-0.2367	-0.9647	1.3838	-1.2236	-1.3142	-1.2379	-0.2905	-0.94	-0.0176	0.0102	-0.0038	-0.0171	-0.0538	0.0247	0	0	0	0	0	0	0	0	0	0	0	0	36.3805	37.5985	5360.9286	0.0103	0	-0.1218	-1.0559	-219.7666	0.1213	0.123	0.0913
