Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-3.2943	-10.5641	-106.0524	0.0123	0.7719	-0.0235	1.4149	-1.2777	-1.166	-0.6663	0.0994	-0.5148	1.403	-1.2634	-1.1633	-0.6524	-0.2325	-0.5477	-0.012	0.0142	0.0027	0.014	-0.3318	-0.0329	0	0	0	0	0	0	0	0	0	0	0	0	36.3771	37.5836	5359.0903	0.506	0	-3.2943	-10.5641	-106.0524	0.0123	0.7719	-0.0235
-3.5321	-10.3403	-105.5889	-0.0056	0.7447	-0.0239	1.4104	-1.2634	-1.1698	-0.6962	0.0974	-0.5216	1.4017	-1.2528	-1.1658	-0.6784	-0.2364	-0.5467	-0.0086	0.0106	0.004	0.0178	-0.3339	-0.025	0	0	0	0	0	0	0	0	0	0	0	0	36.377	37.5834	5359.0409	0.5067	0	-3.5321	-10.3403	-105.5889	-0.0056	0.7447	-0.0239
-4.1764	-10.0684	-104.8265	-0.0372	0.6709	0.0066	1.4042	-1.2541	-1.1765	-0.7135	0.0998	-0.5264	1.4005	-1.2424	-1.1681	-0.7041	-0.2404	-0.5456	-0.0037	0.0116	0.0084	0.0093	-0.3402	-0.0192	0	0	0	0	0	0	0	0	0	0	0	0	36.3772	37.5843	5359.0243	0.5073	0	-4.1764	-10.0684	-104.8265	-0.0372	0.6709	0.0066
-3.7252	-10.5939	-105.5538	-0.0417	0.7428	-0.0088	1.4049	-1.2418	-1.1789	-0.7581	0.0998	-0.5249	1.3993	-1.2321	-1.1705	-0.7296	-0.2443	-0.5446	-0.0056	0.0097	0.0085	0.0285	-0.3441	-0.0197	0	0	0	0	0	0	0	0	0	0	0	0	36.3771	37.584	5359.0503	0.508	0	-3.7252	-10.5939	-105.5538	-0.0417	0.7428	-0.0088
-3.5378	-10.897	-104.6892	-0.0427	0.7675	-0.0199	1.4052	-1.236	-1.1814	-0.7748	0.0985	-0.5183	1.3982	-1.2218	-1.1728	-0.7549	-0.2482	-0.5436	-0.007	0.0142	0.0086	0.0199	-0.3466	-0.0253	0	0	0	0	0	0	0	0	0	0	0	0	36.3762	37.5838	5358.9908	0.5086	0	-3.5378	-10.897	-104.6892	-0.0427	0.7675	-0.0199
-3.7391	-10.8292	-103.8932	-0.0724	0.7531	-0.0101	1.406	-1.2228	-1.1788	-0.7863	0.0987	-0.5214	1.397	-1.2117	-1.175	-0.7797	-0.252	-0.5425	-0.009	0.0111	0.0038	0.0066	-0.3507	-0.0211	0	0	0	0	0	0	0	0	0	0	0	0	36.3757	37.584	5358.9873	0.5093	0	-3.7391	-10.8292	-103.8932	-0.0724	0.7531	-0.0101
-3.5801	-11.0797	-104.6002	-0.0597	0.772	-0.0196	1.4114	-1.2121	-1.1798	-0.8127	0.0931	-0.5069	1.3958	-1.2017	-1.1773	-0.8043	-0.2558	-0.5415	-0.0156	0.0105	0.0026	0.0083	-0.349	-0.0347	0	0	0	0	0	0	0	0	0	0	0	0	36.3749	37.5836	5358.9214	0.51	0	-3.5801	-11.0797	-104.6002	-0.0597	0.772	-0.0196
-3.2959	-10.8531	-106.3776	-0.0755	0.8533	-0.0228	1.411	-1.2042	-1.1857	-0.8448	0.096	-0.511	1.3947	-1.1917	-1.1794	-0.8288	-0.2596	-0.5405	-0.0164	0.0125	0.0063	0.016	-0.3556	-0.0295	0	0	0	0	0	0	0	0	0	0	0	0	36.3753	37.5831	5358.9122	0.5106	0	-3.2959	-10.8531	-106.3776	-0.0755	0.8533	-0.0228
-3.8835	-10.8134	-106.6804	-0.0793	0.7937	-0.0143	1.3969	-1.1941	-1.1916	-0.8714	0.0966	-0.5189	1.3936	-1.1819	-1.1815	-0.8528	-0.2634	-0.5395	-0.0033	0.0122	0.0101	0.0186	-0.36	-0.0206	0	0	0	0	0	0	0	0	0	0	0	0	36.3754	37.5825	5358.7675	0.5113	0	-3.8835	-10.8134	-106.6804	-0.0793	0.7937	-0.0143
-3.784	-11.135	-104.965	-0.0835	0.7889	-0.0123	1.3991	-1.184	-1.1893	-0.8866	0.0939	-0.5182	1.3924	-1.1722	-1.1836	-0.8766	-0.2671	-0.5385	-0.0067	0.0118	0.0056	0.0099	-0.361	-0.0203	0	0	0	0	0	0	0	0	0	0	0	0	36.3744	37.5823	5358.6609	0.5119	0	-3.784	-11.135	-104.965	-0.0835	0.7889	-0.0123
-3.588	-11.2538	-104.4736	-0.1001	0.7938	-0.0233	1.4005	-1.1745	-1.1898	-0.925	0.0921	-0.5174	1.3913	-1.1625	-1.1857	-0.9003	-0.2707	-0.5375	-0.0092	0.012	0.0042	0.0247	-0.3629	-0.0201	0	0	0	0	0	0	0	0	0	0	0	0	36.3742	37.5834	5358.5924	0.5126	0	-3.588	-11.2538	-104.4736	-0.1001	0.7938	-0.0233
-3.7618	-10.9051	-105.5234	-0.1188	0.7864	-0.0208	1.4029	-1.1601	-1.1964	-0.9566	0.092	-0.513	1.3902	-1.153	-1.1876	-0.9236	-0.2744	-0.5365	-0.0127	0.0072	0.0087	0.033	-0.3664	-0.0235	0	0	0	0	0	0	0	0	0	0	0	0	36.3739	37.5828	5358.6023	0.5133	0	-3.7618	-10.9051	-105.5234	-0.1188	0.7864	-0.0208
-3.8935	-10.7642	-105.9376	-0.1403	0.807	-0.0156	1.3986	-1.1535	-1.1995	-0.9701	0.0933	-0.5168	1.3892	-1.1435	-1.1896	-0.9466	-0.2779	-0.5355	-0.0095	0.01	0.0099	0.0235	-0.3712	-0.0187	0	0	0	0	0	0	0	0	0	0	0	0	36.3746	37.5842	5358.5479	0.5139	0	-3.8935	-10.7642	-105.9376	-0.1403	0.807	-0.0156
-4.2167	-11.15	-104.6343	-0.1301	0.7635	-0.0119	1.3929	-1.1487	-1.2007	-1.0033	0.0877	-0.5163	1.3881	-1.1341	-1.1915	-0.9695	-0.2815	-0.5346	-0.0048	0.0146	0.0092	0.0339	-0.3692	-0.0182	0	0	0	0	0	0	0	0	0	0	0	0	36.3756	37.5847	5358.691	0.5146	0	-4.2167	-11.15	-104.6343	-0.1301	0.7635	-0.0119
-4.0008	-11.1721	-103.825	-0.1586	0.7872	-0.0112	1.3979	-1.1383	-1.2	-1.0197	0.0922	-0.5186	1.3871	-1.1249	-1.1934	-0.992	-0.285	-0.5336	-0.0108	0.0134	0.0066	0.0277	-0.3772	-0.0149	0	0	0	0	0	0	0	0	0	0	0	0	36.3754	37.585	5358.7394	0.5152	0	-4.0008	-11.1721	-103.825	-0.1586	0.7872	-0.0112
-4.2152	-11.0207	-104.4277	-0.1476	0.7571	-0.0085	1.3947	-1.1257	-1.2038	-1.0424	0.092	-0.5068	1.386	-1.1157	-1.1952	-1.0143	-0.2884	-0.5326	-0.0087	0.0101	0.0086	0.0281	-0.3804	-0.0258	0	0	0	0	0	0	0	0	0	0	0	0	36.3748	37.5845	5358.7933	0.5159	0	-4.2152	-11.0207	-104.4277	-0.1476	0.7571	-0.0085
-4.2389	-10.8058	-105.0763	-0.1441	0.792	-0.0158	1.394	-1.1108	-1.2059	-1.0591	0.0874	-0.5062	1.385	-1.1066	-1.197	-1.0364	-0.2918	-0.5317	-0.009	0.0043	0.0089	0.0227	-0.3792	-0.0255	0	0	0	0	0	0	0	0	0	0	0	0	36.3749	37.5853	5358.9134	0.5166	0	-4.2389	-10.8058	-105.0763	-0.1441	0.792	-0.0158
-3.9761	-11.042	-105.8705	-0.1285	0.8225	-0.0224	1.3909	-1.1026	-1.2064	-1.0754	0.0883	-0.508	1.384	-1.0976	-1.1988	-1.0582	-0.2951	-0.5307	-0.0069	0.0051	0.0077	0.0171	-0.3834	-0.0227	0	0	0	0	0	0	0	0	0	0	0	0	36.375	37.5848	5358.8641	0.5172	0	-3.9761	-11.042	-105.8705	-0.1285	0.8225	-0.0224
-4.0439	-11.4119	-104.26	-0.1884	0.8526	-0.0238	1.3859	-1.1011	-1.2107	-1.1116	0.0893	-0.5122	1.3831	-1.0887	-1.2005	-1.0798	-0.2984	-0.5298	-0.0028	0.0124	0.0102	0.0318	-0.3878	-0.0176	0	0	0	0	0	0	0	0	0	0	0	0	36.3753	37.5859	5358.8767	0.5179	0	-4.0439	-11.4119	-104.26	-0.1884	0.8526	-0.0238
-4.3795	-11.3706	-102.8847	-0.2156	0.7644	-0.0159	1.3905	-1.0923	-1.2118	-1.1253	0.0884	-0.5077	1.3821	-1.0798	-1.2021	-1.1012	-0.3017	-0.5288	-0.0084	0.0124	0.0097	0.0241	-0.3901	-0.0211	0	0	0	0	0	0	0	0	0	0	0	0	36.3759	37.5841	5358.8523	0.5185	0	-4.3795	-11.3706	-102.8847	-0.2156	0.7644	-0.0159
-4.1108	-11.1978	-103.0907	-0.221	0.8059	-0.0268	1.3882	-1.0785	-1.2129	-1.1363	0.0844	-0.5121	1.3812	-1.0711	-1.2038	-1.1223	-0.3049	-0.5279	-0.007	0.0074	0.0091	0.0139	-0.3892	-0.0158	0	0	0	0	0	0	0	0	0	0	0	0	36.3762	37.5838	5358.7345	0.5192	0	-4.1108	-11.1978	-103.0907	-0.221	0.8059	-0.0268
-4.13	-11.5139	-102.2528	-0.2235	0.7956	-0.0255	1.393	-1.0682	-1.2137	-1.1691	0.0867	-0.5121	1.3803	-1.0624	-1.2054	-1.1432	-0.308	-0.527	-0.0128	0.0058	0.0084	0.0259	-0.3947	-0.0149	0	0	0	0	0	0	0	0	0	0	0	0	36.3761	37.5838	5358.6651	0.5199	0	-4.13	-11.5139	-102.2528	-0.2235	0.7956	-0.0255
-4.4324	-11.7802	-100.8454	-0.2471	0.7897	-0.0203	1.3974	-1.0627	-1.2135	-1.1955	0.0853	-0.5071	1.3794	-1.0538	-1.207	-1.1639	-0.3111	-0.5261	-0.018	0.0089	0.0065	0.0315	-0.3964	-0.019	0	0	0	0	0	0	0	0	0	0	0	0	36.3765	37.584	5358.598	0.5205	0	-4.4324	-11.7802	-100.8454	-0.2471	0.7897	-0.0203
-4.7868	-11.8156	-101.1324	-0.2352	0.7884	-0.0138	1.3869	-1.0538	-1.2157	-1.2265	0.0861	-0.5124	1.3785	-1.0453	-1.2085	-1.1844	-0.3142	-0.5252	-0.0084	0.0085	0.0072	0.0421	-0.4002	-0.0128	0	0	0	0	0	0	0	0	0	0	0	0	36.3759	37.5836	5358.5502	0.5212	0	-4.7868	-11.8156	-101.1324	-0.2352	0.7884	-0.0138
-4.7493	-11.5632	-102.2758	-0.232	0.802	-0.0208	1.3768	-1.0448	-1.217	-1.2398	0.0858	-0.5194	1.3776	-1.0369	-1.21	-1.2046	-0.3171	-0.5243	0.0008	0.0079	0.007	0.0351	-0.403	-0.0049	0	0	0	0	0	0	0	0	0	0	0	0	36.3754	37.5839	5358.539	0.5218	0	-4.7493	-11.5632	-102.2758	-0.232	0.802	-0.0208
-4.0948	-11.5915	-103.6174	-0.2503	0.8729	-0.0345	1.3812	-1.031	-1.2205	-1.2498	0.0811	-0.511	1.3767	-1.0285	-1.2115	-1.2247	-0.3201	-0.5234	-0.0045	0.0025	0.0091	0.0251	-0.4012	-0.0124	0	0	0	0	0	0	0	0	0	0	0	0	36.3756	37.583	5358.583	0.5225	0	-4.0948	-11.5915	-103.6174	-0.2503	0.8729	-0.0345
-4.6766	-11.8182	-101.7163	-0.2412	0.7639	-0.0042	1.3874	-1.0269	-1.2218	-1.2705	0.0834	-0.5063	1.3759	-1.0203	-1.2129	-1.2445	-0.323	-0.5225	-0.0115	0.0067	0.0089	0.0259	-0.4063	-0.0162	0	0	0	0	0	0	0	0	0	0	0	0	36.3759	37.583	5358.6769	0.5232	0	-4.6766	-11.8182	-101.7163	-0.2412	0.7639	-0.0042
-4.2474	-11.7951	-101.8004	-0.2694	0.8531	-0.0288	1.3832	-1.0205	-1.2232	-1.2786	0.0807	-0.502	1.3751	-1.0121	-1.2143	-1.2641	-0.3258	-0.5217	-0.0081	0.0084	0.0089	0.0145	-0.4065	-0.0197	0	0	0	0	0	0	0	0	0	0	0	0	36.376	37.5849	5358.8084	0.5238	0	-4.2474	-11.7951	-101.8004	-0.2694	0.8531	-0.0288
-4.8318	-11.8646	-100.2561	-0.3302	0.8096	-0.0139	1.3792	-1.0143	-1.2255	-1.3093	0.0775	-0.4989	1.3743	-1.004	-1.2157	-1.2836	-0.3286	-0.5208	-0.0049	0.0104	0.0099	0.0258	-0.4061	-0.0219	0	0	0	0	0	0	0	0	0	0	0	0	36.3756	37.5853	5358.8617	0.5245	0	-4.8318	-11.8646	-100.2561	-0.3302	0.8096	-0.0139
-4.8979	-11.8428	-99.4621	-0.3274	0.7851	-0.0076	1.3757	-1.002	-1.226	-1.3329	0.0776	-0.5103	1.3735	-0.9959	-1.217	-1.3028	-0.3313	-0.52	-0.0022	0.0061	0.0089	0.0301	-0.409	-0.0096	0	0	0	0	0	0	0	0	0	0	0	0	36.3751	37.5853	5358.8413	0.5251	0	-4.8979	-11.8428	-99.4621	-0.3274	0.7851	-0.0076
-4.1748	-12.0654	-100.7887	-0.3293	0.8835	-0.031	1.3802	-0.9979	-1.2263	-1.3399	0.0764	-0.5079	1.3728	-0.9879	-1.2183	-1.3218	-0.334	-0.5191	-0.0074	0.0099	0.008	0.0181	-0.4104	-0.0112	0	0	0	0	0	0	0	0	0	0	0	0	36.3761	37.585	5358.8264	0.5258	0	-4.1748	-12.0654	-100.7887	-0.3293	0.8835	-0.031
-4.3665	-11.9375	-100.3961	-0.3476	0.8421	-0.0273	1.3769	-0.9849	-1.2269	-1.3564	0.0797	-0.5016	1.372	-0.98	-1.2196	-1.3406	-0.3366	-0.5183	-0.0048	0.0049	0.0074	0.0157	-0.4163	-0.0167	0	0	0	0	0	0	0	0	0	0	0	0	36.3745	37.586	5358.7835	0.5265	0	-4.3665	-11.9375	-100.3961	-0.3476	0.8421	-0.0273
-4.7099	-11.7292	-99.1153	-0.3772	0.8088	-0.0154	1.3767	-0.9782	-1.2291	-1.3675	0.076	-0.4978	1.3713	-0.9722	-1.2208	-1.3593	-0.3392	-0.5175	-0.0053	0.006	0.0083	0.0082	-0.4152	-0.0196	0	0	0	0	0	0	0	0	0	0	0	0	36.3744	37.5848	5358.6892	0.5271	0	-4.7099	-11.7292	-99.1153	-0.3772	0.8088	-0.0154
-4.3375	-12.2507	-100.6118	-0.3574	0.864	-0.0399	1.3747	-0.9688	-1.2336	-1.3973	0.0758	-0.513	1.3706	-0.9644	-1.2221	-1.3777	-0.3417	-0.5167	-0.0041	0.0043	0.0115	0.0196	-0.4175	-0.0036	0	0	0	0	0	0	0	0	0	0	0	0	36.3754	37.5855	5358.76	0.5278	0	-4.3375	-12.2507	-100.6118	-0.3574	0.864	-0.0399
-4.6837	-12.1296	-98.8349	-0.3817	0.8108	-0.0198	1.3805	-0.9668	-1.2354	-1.4252	0.0749	-0.5064	1.3699	-0.9567	-1.2233	-1.396	-0.3442	-0.5159	-0.0105	0.01	0.0122	0.0292	-0.4191	-0.0095	0	0	0	0	0	0	0	0	0	0	0	0	36.376	37.5853	5358.7481	0.5284	0	-4.6837	-12.1296	-98.8349	-0.3817	0.8108	-0.0198
-4.7124	-12.2696	-99.094	-0.3862	0.8206	-0.0184	1.3799	-0.9569	-1.2384	-1.4495	0.0747	-0.5038	1.3693	-0.9491	-1.2244	-1.4141	-0.3466	-0.5151	-0.0107	0.0078	0.014	0.0353	-0.4213	-0.0113	0	0	0	0	0	0	0	0	0	0	0	0	36.3751	37.5846	5358.7615	0.5291	0	-4.7124	-12.2696	-99.094	-0.3862	0.8206	-0.0184
-4.7012	-12.1479	-98.9544	-0.3817	0.8298	-0.0342	1.3714	-0.9459	-1.2343	-1.4579	0.0701	-0.5059	1.3686	-0.9415	-1.2256	-1.432	-0.3489	-0.5143	-0.0028	0.0044	0.0088	0.0259	-0.4191	-0.0084	0	0	0	0	0	0	0	0	0	0	0	0	36.3763	37.5849	5358.7723	0.5298	0	-4.7012	-12.1479	-98.9544	-0.3817	0.8298	-0.0342
-4.5553	-12.0768	-98.5812	-0.398	0.8605	-0.0383	1.3795	-0.9383	-1.2368	-1.4727	0.0745	-0.5084	1.368	-0.934	-1.2267	-1.4498	-0.3513	-0.5135	-0.0116	0.0043	0.0101	0.023	-0.4257	-0.0052	0	0	0	0	0	0	0	0	0	0	0	0	36.376	37.5853	5358.7664	0.5304	0	-4.5553	-12.0768	-98.5812	-0.398	0.8605	-0.0383
-4.5548	-12.1779	-99.0438	-0.4207	0.861	-0.0303	1.3752	-0.9329	-1.2366	-1.498	0.0705	-0.5112	1.3674	-0.9266	-1.2278	-1.4674	-0.3535	-0.5128	-0.0079	0.0063	0.0088	0.0306	-0.424	-0.0016	0	0	0	0	0	0	0	0	0	0	0	0	36.3765	37.5843	5358.7982	0.5311	0	-4.5548	-12.1779	-99.0438	-0.4207	0.861	-0.0303
-4.5158	-12.32	-99.2911	-0.411	0.8708	-0.0351	1.372	-0.922	-1.2367	-1.5128	0.0615	-0.5053	1.3668	-0.9192	-1.2288	-1.4847	-0.3557	-0.512	-0.0052	0.0028	0.0079	0.0281	-0.4172	-0.0067	0	0	0	0	0	0	0	0	0	0	0	0	36.3773	37.5833	5358.6908	0.5317	0	-4.5158	-12.32	-99.2911	-0.411	0.8708	-0.0351
-4.5309	-12.3232	-99.9915	-0.4254	0.888	-0.0376	1.3734	-0.916	-1.2395	-1.5205	0.0629	-0.4993	1.3662	-0.9119	-1.2298	-1.502	-0.3579	-0.5113	-0.0072	0.0042	0.0096	0.0186	-0.4207	-0.012	0	0	0	0	0	0	0	0	0	0	0	0	36.3773	37.5836	5358.5622	0.5324	0	-4.5309	-12.3232	-99.9915	-0.4254	0.888	-0.0376
-4.6548	-12.5392	-98.8232	-0.4338	0.8756	-0.0404	1.3677	-0.9133	-1.2371	-1.5442	0.0605	-0.5011	1.3656	-0.9046	-1.2309	-1.5191	-0.36	-0.5106	-0.0021	0.0087	0.0062	0.0251	-0.4205	-0.0095	0	0	0	0	0	0	0	0	0	0	0	0	36.3773	37.5841	5358.4306	0.5331	0	-4.6548	-12.5392	-98.8232	-0.4338	0.8756	-0.0404
-4.9233	-12.5277	-97.4987	-0.4711	0.8259	-0.0232	1.3687	-0.8997	-1.24	-1.5671	0.0627	-0.5035	1.3651	-0.8974	-1.2318	-1.536	-0.3621	-0.5099	-0.0036	0.0023	0.0082	0.0311	-0.4247	-0.0063	0	0	0	0	0	0	0	0	0	0	0	0	36.3769	37.5847	5358.4257	0.5337	0	-4.9233	-12.5277	-97.4987	-0.4711	0.8259	-0.0232
-4.726	-12.7037	-97.8471	-0.4753	0.8596	-0.0418	1.3702	-0.8957	-1.243	-1.5767	0.0644	-0.5025	1.3646	-0.8903	-1.2328	-1.5527	-0.3641	-0.5092	-0.0056	0.0054	0.0102	0.024	-0.4284	-0.0066	0	0	0	0	0	0	0	0	0	0	0	0	36.378	37.5851	5358.4109	0.5344	0	-4.726	-12.7037	-97.8471	-0.4753	0.8596	-0.0418
-5.0103	-12.5015	-96.9969	-0.5154	0.8158	-0.0229	1.3753	-0.89	-1.2426	-1.5998	0.0654	-0.4978	1.3641	-0.8831	-1.2337	-1.5694	-0.366	-0.5085	-0.0113	0.0069	0.0089	0.0304	-0.4314	-0.0107	0	0	0	0	0	0	0	0	0	0	0	0	36.3769	37.584	5358.4462	0.535	0	-5.0103	-12.5015	-96.9969	-0.5154	0.8158	-0.0229
-4.6867	-12.6471	-98.4968	-0.4598	0.8585	-0.0396	1.3663	-0.8792	-1.2436	-1.61	0.0593	-0.5084	1.3636	-0.8761	-1.2347	-1.5858	-0.3679	-0.5078	-0.0027	0.0031	0.0089	0.0242	-0.4273	0.0007	0	0	0	0	0	0	0	0	0	0	0	0	36.3765	37.5845	5358.5905	0.5357	0	-4.6867	-12.6471	-98.4968	-0.4598	0.8585	-0.0396
-4.7475	-12.7847	-96.6613	-0.5114	0.8614	-0.0374	1.3644	-0.8776	-1.2443	-1.6361	0.0626	-0.5066	1.3631	-0.8691	-1.2356	-1.6021	-0.3698	-0.5071	-0.0013	0.0084	0.0087	0.034	-0.4324	-0.0005	0	0	0	0	0	0	0	0	0	0	0	0	36.3777	37.5848	5358.6135	0.5364	0	-4.7475	-12.7847	-96.6613	-0.5114	0.8614	-0.0374
