Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
2.1609	-12.3908	-95.2903	-0.004	0.0997	-0.1327	1.316	-0.9091	-1.2831	-1.9225	-0.5722	-0.5296	1.3307	-0.9189	-1.2802	-1.9309	-0.4242	-0.537	0.0147	-0.0098	0.0029	-0.0083	0.148	-0.0074	0	0	0	0	0	0	0	0	0	0	0	0	36.3805	37.5854	5358.0812	0.964	0	2.1609	-12.3908	-95.2903	-0.004	0.0997	-0.1327
2.616	-12.6968	-96.459	0.0042	0.1606	-0.1598	1.3201	-0.9189	-1.2802	-1.9078	-0.5654	-0.516	1.3307	-0.923	-1.28	-1.9221	-0.4237	-0.5372	0.0106	-0.0041	0.0002	-0.0143	0.1417	-0.0212	0	0	0	0	0	0	0	0	0	0	0	0	36.3796	37.5852	5357.9806	0.9647	0	2.616	-12.6968	-96.459	0.0042	0.1606	-0.1598
2.3472	-12.5537	-95.9041	-0.0171	0.1167	-0.1396	1.3192	-0.9189	-1.2829	-1.9313	-0.5649	-0.513	1.3307	-0.9271	-1.2798	-1.9133	-0.4232	-0.5375	0.0115	-0.0082	0.0031	0.018	0.1418	-0.0245	0	0	0	0	0	0	0	0	0	0	0	0	36.3792	37.585	5357.9095	0.9654	0	2.3472	-12.5537	-95.9041	-0.0171	0.1167	-0.1396
2.5023	-12.4851	-96.6518	-0.0019	0.179	-0.1501	1.3204	-0.922	-1.2851	-1.9228	-0.5663	-0.5147	1.3307	-0.9311	-1.2796	-1.9046	-0.4226	-0.5378	0.0103	-0.0092	0.0055	0.0182	0.1437	-0.0231	0	0	0	0	0	0	0	0	0	0	0	0	36.3773	37.5856	5357.932	0.966	0	2.5023	-12.4851	-96.6518	-0.0019	0.179	-0.1501
2.1646	-12.1027	-97.1986	0.0058	0.1057	-0.1387	1.3185	-0.929	-1.2851	-1.9068	-0.5726	-0.5128	1.3307	-0.9352	-1.2793	-1.896	-0.4221	-0.538	0.0121	-0.0061	0.0058	0.0108	0.1505	-0.0252	0	0	0	0	0	0	0	0	0	0	0	0	36.3769	37.5862	5357.9805	0.9667	0	2.1646	-12.1027	-97.1986	0.0058	0.1057	-0.1387
2.1137	-12.0022	-97.0142	0.0177	0.1159	-0.143	1.315	-0.9333	-1.2896	-1.8948	-0.5658	-0.5209	1.3306	-0.9391	-1.2791	-1.8873	-0.4216	-0.5383	0.0157	-0.0059	0.0105	0.0075	0.1441	-0.0174	0	0	0	0	0	0	0	0	0	0	0	0	36.3779	37.5855	5358.0663	0.9673	0	2.1137	-12.0022	-97.0142	0.0177	0.1159	-0.143
2.6324	-12.3828	-97.6354	0.0472	0.1834	-0.1609	1.3141	-0.935	-1.2855	-1.8867	-0.571	-0.5228	1.3306	-0.9431	-1.2789	-1.8788	-0.4212	-0.5386	0.0165	-0.0081	0.0066	0.0079	0.1499	-0.0158	0	0	0	0	0	0	0	0	0	0	0	0	36.3791	37.5863	5358.112	0.968	0	2.6324	-12.3828	-97.6354	0.0472	0.1834	-0.1609
2.6837	-12.4553	-96.8217	0.0466	0.1658	-0.1631	1.3162	-0.9407	-1.2789	-1.8763	-0.5717	-0.5213	1.3306	-0.947	-1.2786	-1.8702	-0.4207	-0.5388	0.0144	-0.0063	0.0002	0.006	0.1511	-0.0175	0	0	0	0	0	0	0	0	0	0	0	0	36.3801	37.5869	5358.0191	0.9687	0	2.6837	-12.4553	-96.8217	0.0466	0.1658	-0.1631
2.524	-12.359	-96.68	0.0488	0.1468	-0.154	1.3199	-0.9399	-1.2769	-1.8424	-0.5684	-0.5223	1.3305	-0.9509	-1.2784	-1.8617	-0.4202	-0.5391	0.0106	-0.011	-0.0015	-0.0193	0.1482	-0.0169	0	0	0	0	0	0	0	0	0	0	0	0	36.3805	37.586	5357.957	0.9693	0	2.524	-12.359	-96.68	0.0488	0.1468	-0.154
2.5891	-12.3612	-95.7391	0.011	0.1541	-0.1574	1.3191	-0.9483	-1.2798	-1.8518	-0.5705	-0.5183	1.3305	-0.9548	-1.2782	-1.8532	-0.4197	-0.5394	0.0114	-0.0065	0.0016	-0.0015	0.1508	-0.0211	0	0	0	0	0	0	0	0	0	0	0	0	36.3798	37.5853	5357.9113	0.97	0	2.5891	-12.3612	-95.7391	0.011	0.1541	-0.1574
2.38	-12.2852	-96.6668	0.0304	0.1128	-0.1415	1.318	-0.9537	-1.28	-1.8395	-0.5698	-0.5171	1.3305	-0.9586	-1.2779	-1.8448	-0.4192	-0.5396	0.0125	-0.0049	0.002	-0.0053	0.1505	-0.0226	0	0	0	0	0	0	0	0	0	0	0	0	36.3785	37.5849	5357.7206	0.9706	0	2.38	-12.2852	-96.6668	0.0304	0.1128	-0.1415
2.2608	-12.3106	-96.5872	0.0496	0.1363	-0.1501	1.3168	-0.9563	-1.2813	-1.8358	-0.5622	-0.5245	1.3304	-0.9624	-1.2777	-1.8364	-0.4188	-0.5399	0.0136	-0.0062	0.0036	-0.0006	0.1434	-0.0154	0	0	0	0	0	0	0	0	0	0	0	0	36.3784	37.5847	5357.8745	0.9713	0	2.2608	-12.3106	-96.5872	0.0496	0.1363	-0.1501
2.2633	-12.3112	-96.787	0.0384	0.149	-0.1523	1.3167	-0.9637	-1.2798	-1.8256	-0.5618	-0.526	1.3304	-0.9662	-1.2774	-1.828	-0.4183	-0.5402	0.0136	-0.0025	0.0024	-0.0024	0.1434	-0.0142	0	0	0	0	0	0	0	0	0	0	0	0	36.3778	37.5848	5357.8951	0.972	0	2.2633	-12.3112	-96.787	0.0384	0.149	-0.1523
2.0882	-12.0093	-96.624	0.0238	0.1004	-0.1339	1.3162	-0.9639	-1.2792	-1.8079	-0.5621	-0.5274	1.3303	-0.97	-1.2772	-1.8196	-0.4179	-0.5404	0.0141	-0.0061	0.0021	-0.0117	0.1443	-0.013	0	0	0	0	0	0	0	0	0	0	0	0	36.3771	37.5852	5357.9249	0.9726	0	2.0882	-12.0093	-96.624	0.0238	0.1004	-0.1339
2.585	-12.3773	-96.946	0.041	0.1731	-0.1568	1.3213	-0.9675	-1.2773	-1.8164	-0.5616	-0.5257	1.3303	-0.9738	-1.2769	-1.8113	-0.4174	-0.5407	0.009	-0.0063	0.0004	0.0052	0.1442	-0.015	0	0	0	0	0	0	0	0	0	0	0	0	36.3777	37.5854	5357.9598	0.9733	0	2.585	-12.3773	-96.946	0.041	0.1731	-0.1568
2.6165	-12.0174	-98.0891	0.0518	0.1436	-0.1576	1.3175	-0.9696	-1.2782	-1.8119	-0.565	-0.5182	1.3302	-0.9775	-1.2766	-1.8029	-0.417	-0.5409	0.0128	-0.0079	0.0016	0.0089	0.148	-0.0228	0	0	0	0	0	0	0	0	0	0	0	0	36.3778	37.5843	5357.8621	0.9739	0	2.6165	-12.0174	-98.0891	0.0518	0.1436	-0.1576
