Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.020
Time Stamp: 5 31, 2024 -- 13: 4: 51: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	N	mm	N	deg	deg	deg	N	mm	N	deg	deg	deg	N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	°C	°C	KPa	NA	NA	N	N	N	N-m	N-m	N-m
 1.0415	-0.9843	-2.7736	 0.1427	 0.2276	-0.0138	 4.1409	 0.0099	 4.7132	 0.0267	-0.0346	 0.0200	187.4364	 0.0000	313.5080	 0.0000	 0.0000	 0.0000	25.1842	-0.0099	27.8592	-0.0267	 0.0346	-0.0200	161.2107	60.5514	288.4224	 0.4586	 0.0337	 0.2727	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4849	37.1455	5339.3768	 0.2904	 0.0000	162.2522	59.5672	285.6488	 0.6013	 0.2613	 0.2589
-0.3456	-0.5549	-2.8412	 0.0830	-0.0877	-0.0078	 4.1404	 0.0078	 4.7283	 0.0374	-0.0310	 0.0130	187.8012	 0.0000	314.1153	 0.0000	 0.0000	 0.0000	26.8354	-0.0078	27.9687	-0.0374	 0.0310	-0.0130	161.3114	60.5598	288.9877	 0.4601	 0.0327	 0.2730	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4841	37.1466	5339.4247	 0.2908	 0.0000	160.9658	60.0049	286.1465	 0.5431	-0.0551	 0.2652
-0.2646	 0.2031	-0.7522	-0.0005	-0.0565	-0.0218	 4.1511	 0.0029	 4.7374	 0.0178	-0.0357	 0.0295	188.1660	 0.0000	314.7225	 0.0000	 0.0000	 0.0000	26.7330	-0.0029	26.0577	-0.0178	 0.0357	-0.0295	161.6976	60.4407	289.4171	 0.4617	 0.0334	 0.2742	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4843	37.1460	5339.3940	 0.2912	 0.0000	161.4330	60.6438	288.6648	 0.4612	-0.0231	 0.2524
 0.4831	-0.3959	 1.4874	 0.0846	 0.0217	-0.0152	 4.1547	 0.0116	 4.7524	 0.0496	-0.0216	 0.0249	188.5304	 0.0000	315.3291	 0.0000	 0.0000	 0.0000	26.0934	-0.0116	23.7977	-0.0496	 0.0216	-0.0249	161.9540	60.7493	290.0440	 0.4618	 0.0327	 0.2740	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4848	37.1458	5339.2764	 0.2916	 0.0000	162.4370	60.3534	291.5314	 0.5464	 0.0544	 0.2588
-0.2532	-0.6106	 1.3009	 0.0649	-0.0865	 0.0285	 4.1675	 0.0066	 4.7672	 0.0719	-0.0212	 0.0254	188.8946	 0.0000	315.9354	 0.0000	 0.0000	 0.0000	26.7096	-0.0066	23.9291	-0.0719	 0.0212	-0.0254	162.4382	60.6981	290.7054	 0.4637	 0.0333	 0.2754	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4851	37.1465	5339.2043	 0.2920	 0.0000	162.1850	60.0875	292.0063	 0.5286	-0.0532	 0.3038
-0.1247	-1.0309	-3.0250	 0.1393	 0.0803	-0.0117	 4.1747	 0.0151	 4.7763	 0.0535	-0.0246	 0.0277	189.2587	 0.0000	316.5414	 0.0000	 0.0000	 0.0000	26.6588	-0.0151	28.4242	-0.0535	 0.0246	-0.0277	162.7245	60.9420	291.1422	 0.4637	 0.0337	 0.2755	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4860	37.1464	5339.3761	 0.2924	 0.0000	162.5998	59.9111	288.1172	 0.6030	 0.1140	 0.2638
 0.7409	-0.7658	-2.8432	 0.1170	 0.0934	-0.0248	 4.1793	 0.0108	 4.7884	 0.0619	-0.0277	 0.0242	189.6223	 0.0000	317.1466	 0.0000	 0.0000	 0.0000	25.9392	-0.0108	28.3543	-0.0619	 0.0277	-0.0242	162.9422	60.8832	291.6355	 0.4654	 0.0335	 0.2763	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4875	37.1465	5339.4421	 0.2928	 0.0000	163.6831	60.1174	288.7923	 0.5824	 0.1270	 0.2515
 0.5682	-0.9901	-3.8729	 0.1284	 0.1245	-0.0099	 4.1730	 0.0136	 4.8125	 0.0897	-0.0263	 0.0125	189.9859	 0.0000	317.7519	 0.0000	 0.0000	 0.0000	26.4691	-0.0136	29.0952	-0.0897	 0.0263	-0.0125	162.9486	61.0623	292.5297	 0.4670	 0.0313	 0.2760	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4871	37.1453	5339.4176	 0.2932	 0.0000	163.5168	60.0722	288.6567	 0.5954	 0.1558	 0.2661
 0.5738	-0.5334	-1.5272	 0.0634	 0.1535	-0.0394	 4.1830	 0.0125	 4.8169	 0.0549	-0.0313	 0.0181	190.3490	 0.0000	318.3563	 0.0000	 0.0000	 0.0000	26.5100	-0.0125	27.1108	-0.0549	 0.0313	-0.0181	163.2652	61.0254	292.7727	 0.4679	 0.0323	 0.2770	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4867	37.1453	5339.4642	 0.2936	 0.0000	163.8390	60.4921	291.2455	 0.5313	 0.1858	 0.2376
-0.0129	-0.6998	-1.7572	 0.1166	-0.0009	 0.0015	 4.2012	 0.0242	 4.8351	 0.0485	-0.0261	 0.0167	190.7120	 0.0000	318.9605	 0.0000	 0.0000	 0.0000	26.7702	-0.0242	27.0639	-0.0485	 0.0261	-0.0167	163.9547	61.4055	293.6537	 0.4683	 0.0333	 0.2778	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4868	37.1453	5339.4490	 0.2940	 0.0000	163.9418	60.7057	291.8965	 0.5850	 0.0324	 0.2793
 0.6096	 0.0923	-1.8379	 0.0410	 0.0434	 0.0170	 4.1956	 0.0270	 4.8494	 0.0328	-0.0191	 0.0157	191.0747	 0.0000	319.5643	 0.0000	 0.0000	 0.0000	26.5476	-0.0270	27.2442	-0.0328	 0.0191	-0.0157	163.9175	61.5044	294.1580	 0.4692	 0.0317	 0.2774	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4854	37.1439	5339.3941	 0.2944	 0.0000	164.5271	61.5966	292.3201	 0.5102	 0.0751	 0.2944
 0.2732	-1.0957	-5.9082	 0.1246	 0.0279	-0.0111	 4.2101	 0.0208	 4.8611	 0.0181	-0.0340	 0.0096	191.4371	 0.0000	320.1674	 0.0000	 0.0000	 0.0000	26.7729	-0.0208	31.3567	-0.0181	 0.0340	-0.0096	164.3911	61.3948	294.7189	 0.4714	 0.0330	 0.2792	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4845	37.1452	5339.4448	 0.2948	 0.0000	164.6643	60.2991	288.8107	 0.5960	 0.0610	 0.2681
 0.3408	-0.1776	-1.8194	 0.0304	 0.0790	-0.0115	 4.2197	 0.0233	 4.8687	 0.0232	-0.0329	 0.0098	191.7995	 0.0000	320.7705	 0.0000	 0.0000	 0.0000	26.7231	-0.0233	27.4903	-0.0232	 0.0329	-0.0098	164.7356	61.5004	295.0996	 0.4719	 0.0337	 0.2798	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4850	37.1446	5339.3976	 0.2952	 0.0000	165.0763	61.3228	293.2802	 0.5023	 0.1127	 0.2684
-0.3530	-0.1662	-0.8394	 0.0200	-0.0192	-0.0208	 4.2321	 0.0203	 4.8798	 0.0275	-0.0309	 0.0132	192.1612	 0.0000	321.3726	 0.0000	 0.0000	 0.0000	27.3276	-0.0203	26.5962	-0.0275	 0.0309	-0.0132	165.1866	61.4686	295.6159	 0.4734	 0.0345	 0.2811	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4844	37.1450	5339.4370	 0.2956	 0.0000	164.8336	61.3024	294.7765	 0.4933	 0.0152	 0.2603
 0.0649	-0.7656	-1.8307	 0.0534	-0.0035	-0.0169	 4.2290	 0.0225	 4.8948	 0.0238	-0.0245	 0.0039	192.5230	 0.0000	321.9747	 0.0000	 0.0000	 0.0000	27.2415	-0.0225	27.6352	-0.0238	 0.0245	-0.0039	165.2165	61.5749	296.1702	 0.4744	 0.0331	 0.2809	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4831	37.1444	5339.3810	 0.2960	 0.0000	165.2814	60.8093	294.3395	 0.5278	 0.0296	 0.2640
 0.0713	-0.3851	 1.4425	 0.0757	 0.0633	-0.0043	 4.2379	 0.0282	 4.9072	 0.0242	-0.0305	 0.0093	192.8843	 0.0000	322.5762	 0.0000	 0.0000	 0.0000	27.2351	-0.0282	24.3883	-0.0242	 0.0305	-0.0093	165.5779	61.7711	296.7454	 0.4750	 0.0335	 0.2814	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4822	37.1439	5339.2970	 0.2964	 0.0000	165.6493	61.3861	298.1879	 0.5506	 0.0968	 0.2771
 0.0126	-0.7311	-0.8016	 0.0880	-0.0044	-0.0046	 4.2455	 0.0254	 4.9264	 0.0141	-0.0318	 0.0242	193.2454	 0.0000	323.1771	 0.0000	 0.0000	 0.0000	27.2689	-0.0254	26.4347	-0.0141	 0.0318	-0.0242	165.9639	61.7415	297.5440	 0.4771	 0.0331	 0.2823	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4821	37.1443	5339.2877	 0.2968	 0.0000	165.9765	61.0104	296.7424	 0.5651	 0.0287	 0.2777
-0.0124	-0.7355	-2.9545	 0.1456	 0.0434	-0.0190	 4.2607	 0.0237	 4.9345	 0.0205	-0.0303	 0.0006	193.6064	 0.0000	323.7780	 0.0000	 0.0000	 0.0000	27.1801	-0.0237	28.7628	-0.0205	 0.0303	-0.0006	166.4387	61.7731	297.9697	 0.4783	 0.0346	 0.2838	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4821	37.1443	5339.2439	 0.2972	 0.0000	166.4263	61.0375	295.0152	 0.6240	 0.0781	 0.2647
 0.4761	-0.8655	-1.9079	 0.1659	 0.0628	-0.0079	 4.2664	 0.0162	 4.9465	 0.0499	-0.0192	 0.0024	193.9668	 0.0000	324.3778	 0.0000	 0.0000	 0.0000	26.7776	-0.0162	27.8374	-0.0499	 0.0192	-0.0024	166.7131	61.6393	298.4483	 0.4801	 0.0344	 0.2847	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4836	37.1447	5339.2474	 0.2976	 0.0000	167.1892	60.7738	296.5404	 0.6460	 0.0972	 0.2768
 0.1696	-0.6653	-1.6253	 0.0876	 0.0129	 0.0053	 4.2667	 0.0261	 4.9553	 0.0226	-0.0222	 0.0118	194.3272	 0.0000	324.9775	 0.0000	 0.0000	 0.0000	27.3475	-0.0261	27.7795	-0.0226	 0.0222	-0.0118	166.8102	61.8953	298.8233	 0.4798	 0.0338	 0.2842	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4844	37.1448	5339.3228	 0.2980	 0.0000	166.9797	61.2300	297.1981	 0.5674	 0.0468	 0.2895
 0.3953	-0.3687	-0.8253	 0.1257	 0.0386	 0.0152	 4.2931	 0.0239	 4.9741	-0.0284	-0.0249	-0.0026	194.6872	 0.0000	325.5766	 0.0000	 0.0000	 0.0000	26.5988	-0.0239	26.6576	 0.0284	 0.0249	 0.0026	167.6930	61.8998	299.7444	 0.4825	 0.0361	 0.2868	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4851	37.1452	5339.4620	 0.2984	 0.0000	168.0883	61.5311	298.9191	 0.6082	 0.0747	 0.3020
 0.1861	-0.6395	-0.8015	 0.0793	 0.0218	-0.0144	 4.2908	 0.0201	 4.9858	-0.0020	-0.0311	-0.0102	195.0469	 0.0000	326.1753	 0.0000	 0.0000	 0.0000	27.1617	-0.0201	26.7990	 0.0020	 0.0311	 0.0102	167.6991	61.8658	300.1778	 0.4840	 0.0352	 0.2871	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4846	37.1453	5339.3663	 0.2988	 0.0000	167.8852	61.2263	299.3763	 0.5632	 0.0571	 0.2727
 0.3752	-0.6303	-1.9098	 0.0818	 0.0169	 0.0256	 4.3006	 0.0200	 5.0068	 0.0023	-0.0209	 0.0057	195.4064	 0.0000	326.7737	 0.0000	 0.0000	 0.0000	26.8443	-0.0200	27.6209	-0.0023	 0.0209	-0.0057	168.1870	61.9240	301.0626	 0.4857	 0.0348	 0.2879	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4844	37.1452	5339.3158	 0.2992	 0.0000	168.5622	61.2937	299.1528	 0.5676	 0.0518	 0.3135
-0.4209	-0.8922	-1.6809	 0.2110	-0.1294	-0.0050	 4.3048	 0.0079	 5.0202	-0.0052	-0.0257	 0.0156	195.7654	 0.0000	327.3711	 0.0000	 0.0000	 0.0000	27.7805	-0.0079	27.4662	 0.0052	 0.0257	-0.0156	168.4059	61.6342	301.5858	 0.4885	 0.0345	 0.2892	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4850	37.1452	5339.3302	 0.2996	 0.0000	167.9850	60.7420	299.9049	 0.6994	-0.0949	 0.2842
 0.4703	-0.5334	-0.8407	 0.0722	 0.0684	-0.0403	 4.3232	 0.0083	 5.0298	-0.0060	-0.0280	 0.0234	196.1244	 0.0000	327.9686	 0.0000	 0.0000	 0.0000	26.6290	-0.0083	26.6991	 0.0060	 0.0280	-0.0234	169.0251	61.6871	302.1101	 0.4895	 0.0361	 0.2906	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4851	37.1444	5339.2571	 0.3000	 0.0000	169.4954	61.1538	301.2695	 0.5617	 0.1045	 0.2504
 0.8244	-0.6399	-0.6322	 0.1477	 0.0803	-0.0237	 4.3256	 0.0059	 5.0399	 0.0179	-0.0306	 0.0088	196.4829	 0.0000	328.5651	 0.0000	 0.0000	 0.0000	26.5068	-0.0059	26.6813	-0.0179	 0.0306	-0.0088	169.1518	61.6926	302.5160	 0.4907	 0.0360	 0.2912	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4849	37.1455	5339.3388	 0.3004	 0.0000	169.9761	61.0527	301.8839	 0.6384	 0.1163	 0.2675
 0.1676	-0.2956	-1.7336	 0.0821	-0.0197	 0.0110	 4.3446	 0.0018	 5.0532	-0.0357	-0.0193	 0.0068	196.8412	 0.0000	329.1614	 0.0000	 0.0000	 0.0000	26.8595	-0.0018	27.7472	 0.0357	 0.0193	-0.0068	169.8141	61.6033	303.1478	 0.4929	 0.0373	 0.2931	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4839	37.1463	5339.3643	 0.3008	 0.0000	169.9817	61.3077	301.4141	 0.5750	 0.0176	 0.3040
 0.3603	-0.2641	-1.7827	 0.0503	 0.0756	 0.0010	 4.3594	 0.0080	 5.0639	-0.0233	-0.0285	 0.0156	197.1993	 0.0000	329.7573	 0.0000	 0.0000	 0.0000	26.5027	-0.0080	27.8271	 0.0233	 0.0285	-0.0156	170.3363	61.8205	303.7129	 0.4932	 0.0386	 0.2939	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4850	37.1460	5339.4562	 0.3012	 0.0000	170.6966	61.5563	301.9301	 0.5435	 0.1142	 0.2949
 0.2451	-0.6504	-1.7919	 0.1128	 0.0113	 0.0028	 4.3619	 0.0119	 5.0773	 0.0001	-0.0354	 0.0254	197.5569	 0.0000	330.3523	 0.0000	 0.0000	 0.0000	26.7871	-0.0119	27.8629	-0.0001	 0.0354	-0.0254	170.5247	61.9790	304.2813	 0.4938	 0.0380	 0.2940	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4859	37.1467	5339.4690	 0.3016	 0.0000	170.7698	61.3285	302.4894	 0.6066	 0.0494	 0.2968
-0.0853	-0.6506	 0.1462	 0.0862	 0.0072	-0.0232	 4.3577	 0.0083	 5.0888	-0.0632	-0.0314	-0.0071	197.9144	 0.0000	330.9473	 0.0000	 0.0000	 0.0000	27.5551	-0.0083	26.1436	 0.0632	 0.0314	 0.0071	170.4446	61.8923	304.6575	 0.4958	 0.0370	 0.2944	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4863	37.1473	5339.3662	 0.3020	 0.0000	170.3593	61.2417	304.8037	 0.5820	 0.0442	 0.2711
-0.5058	-0.0348	-1.8899	 0.1012	-0.1077	-0.0179	 4.3663	 0.0030	 5.0993	-0.0544	-0.0183	-0.0093	198.2714	 0.0000	331.5413	 0.0000	 0.0000	 0.0000	27.9850	-0.0030	28.3292	 0.0544	 0.0183	 0.0093	170.7921	61.8027	305.1019	 0.4974	 0.0372	 0.2954	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4871	37.1465	5339.3470	 0.3024	 0.0000	170.2864	61.7679	303.2121	 0.5985	-0.0704	 0.2775
 0.0588	-0.4755	-2.9769	 0.0727	 0.0656	-0.0191	 4.3888	 0.0053	 5.1125	-0.0441	-0.0128	-0.0055	198.6282	 0.0000	332.1350	 0.0000	 0.0000	 0.0000	26.9995	-0.0053	29.3146	 0.0441	 0.0128	 0.0055	171.5700	61.9332	305.7973	 0.4985	 0.0391	 0.2970	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4867	37.1461	5339.4002	 0.3028	 0.0000	171.6287	61.4577	302.8204	 0.5712	 0.1046	 0.2779
 1.0167	-0.9390	-4.9766	 0.0723	 0.1074	-0.0365	 4.4028	 0.0057	 5.1301	-0.0467	-0.0160	 0.0181	198.9847	 0.0000	332.7283	 0.0000	 0.0000	 0.0000	25.8231	-0.0057	31.1037	 0.0467	 0.0160	-0.0181	172.1448	61.9859	306.6012	 0.5000	 0.0396	 0.2982	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4870	37.1470	5339.4008	 0.3032	 0.0000	173.1616	61.0469	301.6246	 0.5723	 0.1469	 0.2616
 0.6123	-0.8635	-1.9906	 0.0840	 0.1103	-0.0358	 4.4000	 0.0096	 5.1486	-0.0447	-0.0256	 0.0138	199.3408	 0.0000	333.3208	 0.0000	 0.0000	 0.0000	26.5331	-0.0096	27.9903	 0.0447	 0.0256	-0.0138	172.1954	62.1493	307.3211	 0.5013	 0.0382	 0.2981	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4864	37.1472	5339.3414	 0.3036	 0.0000	172.8077	61.2858	305.3305	 0.5853	 0.1485	 0.2622
 0.3102	-0.6616	-0.8389	 0.0681	 0.0340	-0.0284	 4.4117	 0.0068	 5.1584	-0.0418	-0.0337	 0.0045	199.6968	 0.0000	333.9132	 0.0000	 0.0000	 0.0000	26.8012	-0.0068	26.9607	 0.0418	 0.0337	-0.0045	172.5854	62.1345	307.7914	 0.5028	 0.0393	 0.2994	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4865	37.1466	5339.2468	 0.3040	 0.0000	172.8957	61.4729	306.9525	 0.5709	 0.0733	 0.2710
 1.2109	-0.6484	-1.9071	 0.0647	 0.1547	-0.0428	 4.4184	 0.0062	 5.1791	-0.0357	-0.0408	 0.0159	200.0522	 0.0000	334.5045	 0.0000	 0.0000	 0.0000	25.8928	-0.0062	27.7512	 0.0357	 0.0408	-0.0159	172.9484	62.1816	308.6604	 0.5047	 0.0388	 0.3002	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4866	37.1460	5339.2044	 0.3044	 0.0000	174.1594	61.5333	306.7533	 0.5694	 0.1935	 0.2574
 0.0433	-0.7988	-1.7702	 0.1115	 0.0377	-0.0269	 4.4180	 0.0122	 5.1866	-0.0192	-0.0261	-0.0098	200.4075	 0.0000	335.0957	 0.0000	 0.0000	 0.0000	27.3690	-0.0122	27.9182	 0.0192	 0.0261	 0.0098	172.9951	62.4042	308.9477	 0.5047	 0.0382	 0.2998	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4874	37.1478	5339.2281	 0.3048	 0.0000	173.0384	61.6054	307.1775	 0.6162	 0.0759	 0.2730
 0.5967	-0.2013	-3.8650	 0.0455	 0.1421	-0.0105	 4.4288	 0.0087	 5.1955	-0.0518	-0.0338	 0.0047	200.7624	 0.0000	335.6862	 0.0000	 0.0000	 0.0000	26.7850	-0.0087	30.1790	 0.0518	 0.0338	-0.0047	173.3806	62.3084	309.3723	 0.5062	 0.0391	 0.3011	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4881	37.1464	5339.2685	 0.3052	 0.0000	173.9773	62.1071	305.5072	 0.5517	 0.1812	 0.2906
 0.2695	-0.6167	-0.8467	 0.1102	-0.0058	-0.0013	 4.4380	 0.0163	 5.2079	-0.0323	-0.0317	-0.0025	201.1169	 0.0000	336.2761	 0.0000	 0.0000	 0.0000	27.0939	-0.0163	27.1712	 0.0323	 0.0317	 0.0025	173.7534	62.5832	309.9515	 0.5064	 0.0394	 0.3014	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4873	37.1467	5339.2911	 0.3056	 0.0000	174.0229	61.9665	309.1048	 0.6166	 0.0337	 0.3001
 0.3806	-0.6132	-0.8984	 0.0858	 0.0969	 0.0103	 4.4490	 0.0152	 5.2222	-0.0452	-0.0251	-0.0175	201.4713	 0.0000	336.8659	 0.0000	 0.0000	 0.0000	26.9144	-0.0152	27.1873	 0.0452	 0.0251	 0.0175	174.1763	62.6136	310.5769	 0.5082	 0.0399	 0.3026	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4866	37.1462	5339.2316	 0.3060	 0.0000	174.5570	62.0004	309.6785	 0.5940	 0.1368	 0.3129
-0.1914	-0.3401	 1.0622	 0.0281	 0.0540	-0.0093	 4.4463	 0.0085	 5.2439	-0.0205	-0.0341	-0.0055	201.8251	 0.0000	337.4544	 0.0000	 0.0000	 0.0000	27.7510	-0.0085	24.9913	 0.0205	 0.0341	 0.0055	174.2654	62.5059	311.4009	 0.5107	 0.0382	 0.3031	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4858	37.1463	5339.3064	 0.3064	 0.0000	174.0740	62.1658	312.4631	 0.5388	 0.0922	 0.2937
 0.1098	 0.2003	-0.6878	-0.0184	 0.0176	 0.0189	 4.4599	 0.0114	 5.2423	-0.0287	-0.0332	-0.0003	202.1788	 0.0000	338.0429	 0.0000	 0.0000	 0.0000	27.4071	-0.0114	27.2808	 0.0287	 0.0332	 0.0003	174.6618	62.5824	311.4500	 0.5104	 0.0400	 0.3038	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4872	37.1456	5339.3079	 0.3068	 0.0000	174.7717	62.7827	310.7622	 0.4920	 0.0575	 0.3228
 0.6106	-0.3659	-1.8177	 0.0646	 0.0972	 0.0086	 4.4631	 0.0216	 5.2688	 0.0076	-0.0346	 0.0078	202.5320	 0.0000	338.6306	 0.0000	 0.0000	 0.0000	26.9338	-0.0216	27.8985	-0.0076	 0.0346	-0.0078	174.9876	62.9588	312.5499	 0.5114	 0.0386	 0.3037	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4868	37.1454	5339.2844	 0.3072	 0.0000	175.5982	62.5929	310.7321	 0.5760	 0.1358	 0.3123
 0.9515	-0.8366	-1.9827	 0.1680	 0.1923	-0.0138	 4.4653	 0.0248	 5.2783	 0.0029	-0.0323	-0.0061	202.8849	 0.0000	339.2178	 0.0000	 0.0000	 0.0000	26.8171	-0.0248	28.2620	-0.0029	 0.0323	 0.0061	175.1163	63.0856	312.9385	 0.5120	 0.0384	 0.3038	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4870	37.1454	5339.4508	 0.3076	 0.0000	176.0678	62.2491	310.9558	 0.6800	 0.2307	 0.2901
-0.1580	-0.3821	-2.7437	 0.0432	 0.0039	 0.0181	 4.4886	 0.0201	 5.2863	-0.0055	-0.0376	-0.0077	203.2377	 0.0000	339.8047	 0.0000	 0.0000	 0.0000	27.5473	-0.0201	29.1244	 0.0055	 0.0376	 0.0077	175.8484	63.0075	313.4241	 0.5137	 0.0409	 0.3061	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4866	37.1463	5339.3440	 0.3080	 0.0000	175.6904	62.6253	310.6804	 0.5569	 0.0448	 0.3242
 1.1492	-0.9714	-0.8136	 0.1061	 0.2983	-0.0406	 4.4918	 0.0222	 5.3021	-0.0297	-0.0336	-0.0011	203.5898	 0.0000	340.3905	 0.0000	 0.0000	 0.0000	26.3617	-0.0222	27.1409	 0.0297	 0.0336	 0.0011	176.0789	63.0871	314.0632	 0.5150	 0.0402	 0.3064	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4858	37.1460	5339.2576	 0.3084	 0.0000	177.2281	62.1157	313.2496	 0.6210	 0.3385	 0.2658
 0.4680	-0.5541	-1.9112	 0.0594	 0.0655	-0.0408	 4.4928	 0.0106	 5.3127	-0.0019	-0.0405	-0.0091	203.9419	 0.0000	340.9763	 0.0000	 0.0000	 0.0000	27.3145	-0.0106	28.4274	 0.0019	 0.0405	 0.0091	176.1594	62.8412	314.4601	 0.5173	 0.0398	 0.3074	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4865	37.1462	5339.1740	 0.3088	 0.0000	176.6274	62.2871	312.5489	 0.5768	 0.1053	 0.2666
 0.5230	-1.0095	-0.9578	 0.1689	 0.0456	-0.0140	 4.5034	 0.0263	 5.3313	-0.0242	-0.0336	-0.0160	204.2934	 0.0000	341.5610	 0.0000	 0.0000	 0.0000	27.1351	-0.0263	27.2192	 0.0242	 0.0336	 0.0160	176.6352	63.3172	315.2996	 0.5174	 0.0399	 0.3075	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4864	37.1458	5339.1541	 0.3092	 0.0000	177.1582	62.3078	314.3418	 0.6862	 0.0855	 0.2935
-0.2149	 0.0336	 0.2752	 0.0074	 0.0199	-0.0182	 4.5088	 0.0204	 5.3453	-0.0112	-0.0242	-0.0067	204.6446	 0.0000	342.1454	 0.0000	 0.0000	 0.0000	27.9330	-0.0204	26.0053	 0.0112	 0.0242	 0.0067	176.9265	63.2057	315.8650	 0.5192	 0.0394	 0.3083	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4860	37.1462	5339.1106	 0.3096	 0.0000	176.7116	63.2393	316.1402	 0.5266	 0.0594	 0.2901
 0.2482	-0.7566	-0.8391	 0.1260	-0.0195	 0.0030	 4.5192	 0.0224	 5.3569	 0.0077	-0.0406	 0.0049	204.9957	 0.0000	342.7294	 0.0000	 0.0000	 0.0000	27.4303	-0.0224	27.1358	-0.0077	 0.0406	-0.0049	177.3171	63.3132	316.4326	 0.5201	 0.0402	 0.3091	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	35.4871	37.1454	5339.2287	 0.3100	 0.0000	177.5654	62.5566	315.5935	 0.6461	 0.0207	 0.3121
