Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.033
Time Stamp: 7 29, 2024 -- 12: 49: 14: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	N	N	N	N-m	N-m	N-m	N	N	N	N-m	N-m	N-m	N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	°C	°C	KPa	NA	NA	N	N	N	N-m	N-m	N-m
 0.6838	-1.2276	-245.3396	-2.0602	-0.0198	-0.0079	 1.2657	-0.2560	-1.1988	-3.0259	-0.5293	-0.4969	-0.0000	 0.0000	-250.0000	-1.9903	 0.0000	 0.0000	-0.6838	 1.2276	-4.6604	 0.0699	 0.0198	 0.0079	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2586	37.4761	5361.2948	 0.9174	 0.0000	 0.6838	-1.2276	-245.3396	-2.0602	-0.0198	-0.0079
-0.8778	 2.6225	-254.9695	-1.9813	-0.0392	 0.0189	 1.2538	-0.2451	-1.2111	-3.0187	-0.5271	-0.5170	 0.0000	 0.0000	-250.0000	-1.9759	 0.0000	 0.0000	 0.8778	-2.6225	 4.9695	 0.0054	 0.0392	-0.0189	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2593	37.4761	5361.3164	 0.9180	 0.0000	-0.8778	 2.6225	-254.9695	-1.9813	-0.0392	 0.0189
 0.5266	-0.7441	-245.2089	-2.0284	-0.0656	-0.0060	 1.2603	-0.2607	-1.1962	-3.0138	-0.5314	-0.5015	-0.0000	 0.0000	-250.0000	-1.9615	 0.0000	 0.0000	-0.5266	 0.7441	-4.7911	 0.0669	 0.0656	 0.0060	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2588	37.4757	5361.3563	 0.9187	 0.0000	 0.5266	-0.7441	-245.2089	-2.0284	-0.0656	-0.0060
-0.7718	 1.9196	-252.8562	-1.9836	-0.0814	 0.0167	 1.2640	-0.2683	-1.2128	-3.0065	-0.5264	-0.5119	-0.0000	 0.0000	-250.0000	-1.9470	 0.0000	 0.0000	 0.7718	-1.9196	 2.8562	 0.0366	 0.0814	-0.0167	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2593	37.4763	5361.4680	 0.9194	 0.0000	-0.7718	 1.9196	-252.8562	-1.9836	-0.0814	 0.0167
 0.2136	-0.6667	-245.5244	-2.0048	-0.0989	 0.0138	 1.2647	-0.2740	-1.2030	-2.9981	-0.5286	-0.5073	 0.0000	 0.0000	-250.0000	-1.9325	 0.0000	 0.0000	-0.2136	 0.6667	-4.4756	 0.0723	 0.0989	-0.0138	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2599	37.4752	5361.4248	 0.9200	 0.0000	 0.2136	-0.6667	-245.5244	-2.0048	-0.0989	 0.0138
-0.5296	 1.6198	-252.9584	-1.9591	-0.0342	 0.0109	 1.2651	-0.2757	-1.2077	-2.9775	-0.5271	-0.5044	-0.0000	 0.0000	-250.0000	-1.9180	 0.0000	 0.0000	 0.5296	-1.6198	 2.9584	 0.0411	 0.0342	-0.0109	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2598	37.4759	5361.4663	 0.9207	 0.0000	-0.5296	 1.6198	-252.9584	-1.9591	-0.0342	 0.0109
-0.2947	 0.0818	-248.4197	-1.9647	-0.0656	 0.0227	 1.2493	-0.2698	-1.2033	-2.9680	-0.5268	-0.5196	 0.0000	 0.0000	-250.0000	-1.9034	 0.0000	 0.0000	 0.2947	-0.0818	-1.5803	 0.0613	 0.0656	-0.0227	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2593	37.4763	5361.4980	 0.9213	 0.0000	-0.2947	 0.0818	-248.4197	-1.9647	-0.0656	 0.0227
 0.8387	 0.1202	-250.1756	-2.0040	-0.1143	 0.0039	 1.2862	-0.3049	-1.2081	-2.9592	-0.5286	-0.4916	 0.0000	 0.0000	-250.0000	-1.8888	 0.0000	 0.0000	-0.8387	-0.1202	 0.1756	 0.1152	 0.1143	-0.0039	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2582	37.4766	5361.4419	 0.9220	 0.0000	 0.8387	 0.1202	-250.1756	-2.0040	-0.1143	 0.0039
-1.2141	 1.8079	-251.4849	-1.8860	-0.0732	 0.0608	 1.2386	-0.2557	-1.2064	-2.9490	-0.5278	-0.5264	-0.0000	 0.0000	-250.0000	-1.8741	 0.0000	 0.0000	 1.2141	-1.8079	 1.4849	 0.0118	 0.0732	-0.0608	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2576	37.4758	5361.3283	 0.9227	 0.0000	-1.2141	 1.8079	-251.4849	-1.8860	-0.0732	 0.0608
 0.9781	-0.8686	-247.0014	-1.9929	-0.0903	-0.0334	 1.2869	-0.3245	-1.2067	-2.9635	-0.5232	-0.4737	 0.0000	 0.0000	-250.0000	-1.8595	 0.0000	 0.0000	-0.9781	 0.8686	-2.9986	 0.1334	 0.0903	 0.0334	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2567	37.4756	5361.3048	 0.9233	 0.0000	 0.9781	-0.8686	-247.0014	-1.9929	-0.0903	-0.0334
-1.2161	 3.1169	-252.6667	-1.8430	-0.0734	 0.0851	 1.2460	-0.2608	-1.2128	-2.9352	-0.5152	-0.5492	 0.0000	 0.0000	-250.0000	-1.8448	 0.0000	 0.0000	 1.2161	-3.1169	 2.6667	-0.0018	 0.0734	-0.0851	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2561	37.4763	5361.3359	 0.9240	 0.0000	-1.2161	 3.1169	-252.6667	-1.8430	-0.0734	 0.0851
 1.4748	-1.9283	-244.2605	-1.9417	-0.1042	-0.0603	 1.2857	-0.3480	-1.2014	-2.9274	-0.5273	-0.4713	-0.0000	 0.0000	-250.0000	-1.8300	 0.0000	 0.0000	-1.4748	 1.9283	-5.7395	 0.1117	 0.1042	 0.0603	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2560	37.4759	5361.4562	 0.9246	 0.0000	 1.4748	-1.9283	-244.2605	-1.9417	-0.1042	-0.0603
-2.5283	 3.1460	-254.6190	-1.8043	-0.0413	 0.0599	 1.2306	-0.2791	-1.2160	-2.9094	-0.5198	-0.5467	 0.0000	 0.0000	-250.0000	-1.8153	 0.0000	 0.0000	 2.5283	-3.1460	 4.6190	-0.0110	 0.0413	-0.0599	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2561	37.4767	5361.3772	 0.9253	 0.0000	-2.5283	 3.1460	-254.6190	-1.8043	-0.0413	 0.0599
 1.9533	-2.1432	-245.2275	-1.9132	-0.0841	-0.0335	 1.2861	-0.3555	-1.2065	-2.9018	-0.5230	-0.4902	-0.0000	 0.0000	-250.0000	-1.8005	 0.0000	 0.0000	-1.9533	 2.1432	-4.7725	 0.1127	 0.0841	 0.0335	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2558	37.4761	5361.3842	 0.9260	 0.0000	 1.9533	-2.1432	-245.2275	-1.9132	-0.0841	-0.0335
-1.9095	 3.3720	-254.3165	-1.7583	-0.0586	 0.0293	 1.2480	-0.2931	-1.2135	-2.8969	-0.5202	-0.5423	-0.0000	 0.0000	-250.0000	-1.7856	 0.0000	 0.0000	 1.9095	-3.3720	 4.3165	-0.0273	 0.0586	-0.0293	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2555	37.4745	5361.3264	 0.9266	 0.0000	-1.9095	 3.3720	-254.3165	-1.7583	-0.0586	 0.0293
 1.4217	-1.8596	-245.0682	-1.8724	-0.0790	-0.0323	 1.2767	-0.3489	-1.2046	-2.8838	-0.5240	-0.4908	 0.0000	 0.0000	-250.0000	-1.7708	 0.0000	 0.0000	-1.4217	 1.8596	-4.9318	 0.1016	 0.0790	 0.0323	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2557	37.4747	5361.3676	 0.9273	 0.0000	 1.4217	-1.8596	-245.0682	-1.8724	-0.0790	-0.0323
-0.5968	 2.4835	-253.6809	-1.7470	-0.0751	 0.0247	 1.2635	-0.3193	-1.2128	-2.8851	-0.5228	-0.5259	-0.0000	 0.0000	-250.0000	-1.7559	 0.0000	 0.0000	 0.5968	-2.4835	 3.6809	-0.0090	 0.0751	-0.0247	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2571	37.4742	5361.5994	 0.9279	 0.0000	-0.5968	 2.4835	-253.6809	-1.7470	-0.0751	 0.0247
 0.6584	-0.7260	-245.7302	-1.7969	-0.0671	 0.0208	 1.2622	-0.3385	-1.2043	-2.8787	-0.5170	-0.5054	-0.0000	 0.0000	-250.0000	-1.7410	 0.0000	 0.0000	-0.6584	 0.7260	-4.2698	 0.0559	 0.0671	-0.0208	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2584	37.4735	5361.6370	 0.9286	 0.0000	 0.6584	-0.7260	-245.7302	-1.7969	-0.0671	 0.0208
-0.5934	 1.3412	-254.0030	-1.7601	-0.0070	 0.0093	 1.2616	-0.3441	-1.2107	-2.8498	-0.5132	-0.5129	 0.0000	 0.0000	-250.0000	-1.7260	 0.0000	 0.0000	 0.5934	-1.3412	 4.0030	 0.0341	 0.0070	-0.0093	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2581	37.4751	5361.7318	 0.9293	 0.0000	-0.5934	 1.3412	-254.0030	-1.7601	-0.0070	 0.0093
-0.3169	 0.0867	-247.0123	-1.7893	-0.0681	 0.0171	 1.2569	-0.3288	-1.2076	-2.8436	-0.5153	-0.5237	-0.0000	 0.0000	-250.0000	-1.7111	 0.0000	 0.0000	 0.3169	-0.0867	-2.9877	 0.0782	 0.0681	-0.0171	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2571	37.4754	5361.6634	 0.9299	 0.0000	-0.3169	 0.0867	-247.0123	-1.7893	-0.0681	 0.0171
 0.8361	 0.2874	-251.2152	-1.7392	-0.0603	-0.0411	 1.2819	-0.3558	-1.2110	-2.8338	-0.5166	-0.5081	 0.0000	 0.0000	-250.0000	-1.6960	 0.0000	 0.0000	-0.8361	-0.2874	 1.2152	 0.0431	 0.0603	 0.0411	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2569	37.4763	5361.6210	 0.9306	 0.0000	 0.8361	 0.2874	-251.2152	-1.7392	-0.0603	-0.0411
-1.4910	 1.5063	-248.3710	-1.7255	-0.0869	 0.0629	 1.2449	-0.3147	-1.2071	-2.8491	-0.5149	-0.5362	 0.0000	 0.0000	-250.0000	-1.6810	 0.0000	 0.0000	 1.4910	-1.5063	-1.6290	 0.0445	 0.0869	-0.0629	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2561	37.4766	5361.4588	 0.9312	 0.0000	-1.4910	 1.5063	-248.3710	-1.7255	-0.0869	 0.0629
 1.6751	-0.4842	-249.6297	-1.7710	-0.0714	-0.0422	 1.2890	-0.3818	-1.2111	-2.8328	-0.5127	-0.4748	-0.0000	 0.0000	-250.0000	-1.6659	 0.0000	 0.0000	-1.6751	 0.4842	-0.3703	 0.1051	 0.0714	 0.0422	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2575	37.4777	5361.4581	 0.9319	 0.0000	 1.6751	-0.4842	-249.6297	-1.7710	-0.0714	-0.0422
-1.2306	 2.8021	-251.4123	-1.6240	-0.0831	 0.0743	 1.2468	-0.3199	-1.2109	-2.8162	-0.5141	-0.5404	 0.0000	 0.0000	-250.0000	-1.6509	 0.0000	 0.0000	 1.2306	-2.8021	 1.4123	-0.0268	 0.0831	-0.0743	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2577	37.4774	5361.4530	 0.9326	 0.0000	-1.2306	 2.8021	-251.4123	-1.6240	-0.0831	 0.0743
 1.7602	-1.6117	-246.8786	-1.7397	-0.0771	-0.0551	 1.2913	-0.4072	-1.2103	-2.8147	-0.5116	-0.4725	 0.0000	 0.0000	-250.0000	-1.6357	 0.0000	 0.0000	-1.7602	 1.6117	-3.1214	 0.1039	 0.0771	 0.0551	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2579	37.4774	5361.5388	 0.9332	 0.0000	 1.7602	-1.6117	-246.8786	-1.7397	-0.0771	-0.0551
-1.7946	 2.7459	-251.2353	-1.6292	-0.0582	 0.0560	 1.2435	-0.3429	-1.2126	-2.7967	-0.5104	-0.5457	-0.0000	 0.0000	-250.0000	-1.6206	 0.0000	 0.0000	 1.7946	-2.7459	 1.2353	 0.0086	 0.0582	-0.0560	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2570	37.4758	5361.4438	 0.9339	 0.0000	-1.7946	 2.7459	-251.2353	-1.6292	-0.0582	 0.0560
 1.7752	-1.9390	-244.8169	-1.7073	-0.1290	-0.0338	 1.2879	-0.4104	-1.2075	-2.7845	-0.5148	-0.4838	 0.0000	 0.0000	-250.0000	-1.6054	 0.0000	 0.0000	-1.7752	 1.9390	-5.1831	 0.1019	 0.1290	 0.0338	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2574	37.4752	5361.3719	 0.9345	 0.0000	 1.7752	-1.9390	-244.8169	-1.7073	-0.1290	-0.0338
-1.2581	 3.3413	-253.8292	-1.5601	-0.0575	 0.0445	 1.2512	-0.3513	-1.2207	-2.7848	-0.5041	-0.5467	-0.0000	 0.0000	-250.0000	-1.5902	 0.0000	 0.0000	 1.2581	-3.3413	 3.8292	-0.0301	 0.0575	-0.0445	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2574	37.4754	5361.3729	 0.9352	 0.0000	-1.2581	 3.3413	-253.8292	-1.5601	-0.0575	 0.0445
 1.3248	-1.1253	-246.8171	-1.6302	-0.1048	-0.0180	 1.2811	-0.4085	-1.2084	-2.7565	-0.5143	-0.4911	-0.0000	 0.0000	-250.0000	-1.5750	 0.0000	 0.0000	-1.3248	 1.1253	-3.1829	 0.0552	 0.1048	 0.0180	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2570	37.4764	5361.3190	 0.9359	 0.0000	 1.3248	-1.1253	-246.8171	-1.6302	-0.1048	-0.0180
-1.5392	 2.1646	-253.3626	-1.5635	-0.0421	 0.0437	 1.2501	-0.3824	-1.2185	-2.7605	-0.5099	-0.5363	 0.0000	 0.0000	-250.0000	-1.5597	 0.0000	 0.0000	 1.5392	-2.1646	 3.3626	 0.0038	 0.0421	-0.0437	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2575	37.4779	5361.1365	 0.9365	 0.0000	-1.5392	 2.1646	-253.3626	-1.5635	-0.0421	 0.0437
 1.0632	-1.9764	-245.2471	-1.6675	-0.0610	-0.0434	 1.2759	-0.4286	-1.2098	-2.7433	-0.5129	-0.4959	-0.0000	 0.0000	-250.0000	-1.5444	 0.0000	 0.0000	-1.0632	 1.9764	-4.7529	 0.1231	 0.0610	 0.0434	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2579	37.4779	5361.1292	 0.9372	 0.0000	 1.0632	-1.9764	-245.2471	-1.6675	-0.0610	-0.0434
-0.5519	 3.0284	-254.1346	-1.5315	-0.0382	 0.0241	 1.2589	-0.3773	-1.2170	-2.7451	-0.5053	-0.5414	-0.0000	 0.0000	-250.0000	-1.5291	 0.0000	 0.0000	 0.5519	-3.0284	 4.1346	 0.0024	 0.0382	-0.0241	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2584	37.4780	5361.0609	 0.9378	 0.0000	-0.5519	 3.0284	-254.1346	-1.5315	-0.0382	 0.0241
 1.6014	-0.8362	-244.2533	-1.6055	-0.1075	-0.0079	 1.2868	-0.4112	-1.2067	-2.7284	-0.5091	-0.4985	 0.0000	 0.0000	-250.0000	-1.5138	 0.0000	 0.0000	-1.6014	 0.8362	-5.7467	 0.0917	 0.1075	 0.0079	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2570	37.4783	5360.9550	 0.9385	 0.0000	 1.6014	-0.8362	-244.2533	-1.6055	-0.1075	-0.0079
-2.6415	 2.1349	-254.2909	-1.5503	-0.0507	 0.0388	 1.2440	-0.4035	-1.2170	-2.7352	-0.5071	-0.5314	-0.0000	 0.0000	-250.0000	-1.4984	 0.0000	 0.0000	 2.6415	-2.1349	 4.2909	 0.0519	 0.0507	-0.0388	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2561	37.4780	5361.0104	 0.9392	 0.0000	-2.6415	 2.1349	-254.2909	-1.5503	-0.0507	 0.0388
 0.5884	-1.6314	-246.0937	-1.5906	-0.0714	-0.0295	 1.2590	-0.4366	-1.2106	-2.7221	-0.5078	-0.5107	-0.0000	 0.0000	-250.0000	-1.4830	 0.0000	 0.0000	-0.5884	 1.6314	-3.9063	 0.1076	 0.0714	 0.0295	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2568	37.4775	5361.0195	 0.9398	 0.0000	 0.5884	-1.6314	-246.0937	-1.5906	-0.0714	-0.0295
 0.8567	 2.5213	-255.1651	-1.4466	-0.0290	-0.0024	 1.2829	-0.4134	-1.2141	-2.7041	-0.5026	-0.5280	 0.0000	 0.0000	-250.0000	-1.4676	 0.0000	 0.0000	-0.8567	-2.5213	 5.1651	-0.0210	 0.0290	 0.0024	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2566	37.4770	5361.1048	 0.9405	 0.0000	 0.8567	 2.5213	-255.1651	-1.4466	-0.0290	-0.0024
 0.1043	 0.7025	-245.7100	-1.4561	-0.0423	 0.0257	 1.2633	-0.4084	-1.2067	-2.6970	-0.5014	-0.5173	-0.0000	 0.0000	-250.0000	-1.4521	 0.0000	 0.0000	-0.1043	-0.7025	-4.2900	 0.0039	 0.0423	-0.0257	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2571	37.4774	5361.0618	 0.9411	 0.0000	 0.1043	 0.7025	-245.7100	-1.4561	-0.0423	 0.0257
-0.6840	-0.0263	-251.0857	-1.4966	-0.0761	-0.0166	 1.2704	-0.4640	-1.2164	-2.6910	-0.5039	-0.4904	 0.0000	 0.0000	-250.0000	-1.4367	 0.0000	 0.0000	 0.6840	 0.0263	 1.0857	 0.0600	 0.0761	 0.0166	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2574	37.4772	5361.1273	 0.9418	 0.0000	-0.6840	-0.0263	-251.0857	-1.4966	-0.0761	-0.0166
-1.0444	 1.1071	-247.9192	-1.4895	-0.1194	 0.0449	 1.2530	-0.4232	-1.2111	-2.6737	-0.5012	-0.5370	 0.0000	 0.0000	-250.0000	-1.4212	 0.0000	 0.0000	 1.0444	-1.1071	-2.0808	 0.0683	 0.1194	-0.0449	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2583	37.4770	5361.0856	 0.9425	 0.0000	-1.0444	 1.1071	-247.9192	-1.4895	-0.1194	 0.0449
 3.1300	 0.0028	-251.4348	-1.4566	-0.0973	-0.0484	 1.3068	-0.4725	-1.2165	-2.6614	-0.5052	-0.5038	-0.0000	 0.0000	-250.0000	-1.4056	 0.0000	 0.0000	-3.1300	-0.0028	 1.4348	 0.0509	 0.0973	 0.0484	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2592	37.4768	5360.9994	 0.9431	 0.0000	 3.1300	 0.0028	-251.4348	-1.4566	-0.0973	-0.0484
-1.9729	 2.6161	-251.8915	-1.3757	-0.0101	 0.0336	 1.2410	-0.4097	-1.2073	-2.6469	-0.5008	-0.5360	 0.0000	 0.0000	-250.0000	-1.3901	 0.0000	 0.0000	 1.9729	-2.6161	 1.8915	-0.0144	 0.0101	-0.0336	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2586	37.4766	5360.9145	 0.9438	 0.0000	-1.9729	 2.6161	-251.8915	-1.3757	-0.0101	 0.0336
 0.7777	-2.3516	-248.6759	-1.4895	 0.0151	-0.0406	 1.2749	-0.5047	-1.2069	-2.6419	-0.5046	-0.4744	 0.0000	 0.0000	-250.0000	-1.3745	 0.0000	 0.0000	-0.7777	 2.3516	-1.3241	 0.1150	-0.0151	 0.0406	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2577	37.4773	5361.0465	 0.9444	 0.0000	 0.7777	-2.3516	-248.6759	-1.4895	 0.0151	-0.0406
-0.1790	 3.6929	-256.7089	-1.3267	-0.0035	 0.0484	 1.2565	-0.4181	-1.2184	-2.6484	-0.5007	-0.5425	-0.0000	 0.0000	-250.0000	-1.3590	 0.0000	 0.0000	 0.1790	-3.6929	 6.7089	-0.0323	 0.0035	-0.0484	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2573	37.4770	5361.1902	 0.9451	 0.0000	-0.1790	 3.6929	-256.7089	-1.3267	-0.0035	 0.0484
 1.4579	-1.4614	-245.4339	-1.4106	-0.0707	-0.0365	 1.2841	-0.4836	-1.2006	-2.6078	-0.5017	-0.4841	 0.0000	 0.0000	-250.0000	-1.3433	 0.0000	 0.0000	-1.4579	 1.4614	-4.5661	 0.0673	 0.0707	 0.0365	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2563	37.4775	5361.2032	 0.9458	 0.0000	 1.4579	-1.4614	-245.4339	-1.4106	-0.0707	-0.0365
-1.8410	 1.9118	-254.0462	-1.3832	-0.0300	 0.0179	 1.2444	-0.4618	-1.2225	-2.6098	-0.4983	-0.5364	-0.0000	 0.0000	-250.0000	-1.3277	 0.0000	 0.0000	 1.8410	-1.9118	 4.0462	 0.0555	 0.0300	-0.0179	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2562	37.4774	5361.2213	 0.9464	 0.0000	-1.8410	 1.9118	-254.0462	-1.3832	-0.0300	 0.0179
 2.1442	-2.0951	-245.9337	-1.4200	-0.0344	-0.0434	 1.2821	-0.4965	-1.2048	-2.6077	-0.5010	-0.5104	-0.0000	 0.0000	-250.0000	-1.3120	 0.0000	 0.0000	-2.1442	 2.0951	-4.0663	 0.1080	 0.0344	 0.0434	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2572	37.4771	5361.2752	 0.9471	 0.0000	 2.1442	-2.0951	-245.9337	-1.4200	-0.0344	-0.0434
-0.3672	 3.7527	-256.1224	-1.2711	-0.0594	 0.0351	 1.2704	-0.4462	-1.2178	-2.6085	-0.4998	-0.5437	 0.0000	 0.0000	-250.0000	-1.2964	 0.0000	 0.0000	 0.3672	-3.7527	 6.1224	-0.0253	 0.0594	-0.0351	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2577	37.4762	5361.2503	 0.9477	 0.0000	-0.3672	 3.7527	-256.1224	-1.2711	-0.0594	 0.0351
-0.3296	-0.8108	-244.0124	-1.3606	-0.0610	 0.0093	 1.2643	-0.4797	-1.2053	-2.5840	-0.4984	-0.5039	-0.0000	 0.0000	-250.0000	-1.2807	 0.0000	 0.0000	 0.3296	 0.8108	-5.9876	 0.0800	 0.0610	-0.0093	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	 0.0000	36.2578	37.4769	5361.1287	 0.9484	 0.0000	-0.3296	-0.8108	-244.0124	-1.3606	-0.0610	 0.0093
