Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
0.1772	-3.7135	-2.7617	0.0873	0.367	-0.0478	0.5727	-1.4398	0.86	1.4528	1.6681	0.09	0.5561	-1.4327	0.8597	1.4528	1.5244	0.0765	-0.0165	0.0071	-0.0004	-0	-0.1437	-0.0135	0	0	0	0	0	0	0	0	0	0	0	0	36.3597	37.4434	5369.5332	0.8056	0	0.1772	-3.7135	-2.7617	0.0873	0.367	-0.0478
0.2219	-3.7025	-3.1206	0.0875	0.3907	-0.0485	0.5729	-1.4405	0.8614	1.4591	1.6647	0.0901	0.5561	-1.4319	0.8585	1.451	1.5238	0.0766	-0.0168	0.0086	-0.0029	-0.0081	-0.1409	-0.0134	0	0	0	0	0	0	0	0	0	0	0	0	36.3596	37.4443	5369.5839	0.806	0	0.2219	-3.7025	-3.1206	0.0875	0.3907	-0.0485
0.1917	-3.6501	-2.9757	0.0694	0.3805	-0.047	0.5728	-1.4379	0.8628	1.4715	1.6643	0.0991	0.5561	-1.4311	0.8573	1.4492	1.5232	0.0768	-0.0167	0.0068	-0.0055	-0.0222	-0.1412	-0.0223	0	0	0	0	0	0	0	0	0	0	0	0	36.3608	37.4448	5369.4825	0.8064	0	0.1917	-3.6501	-2.9757	0.0694	0.3805	-0.047
0.2526	-3.9177	-3.1472	0.0804	0.3985	-0.0486	0.5738	-1.4386	0.8602	1.4672	1.6658	0.0946	0.5561	-1.4303	0.856	1.4474	1.5225	0.0769	-0.0177	0.0083	-0.0042	-0.0197	-0.1432	-0.0177	0	0	0	0	0	0	0	0	0	0	0	0	36.3605	37.4439	5369.5587	0.8068	0	0.2526	-3.9177	-3.1472	0.0804	0.3985	-0.0486
0.1959	-3.9484	-4.2042	0.0804	0.4369	-0.0514	0.5726	-1.4356	0.8582	1.4486	1.6647	0.0983	0.5561	-1.4295	0.8548	1.4456	1.5219	0.0771	-0.0164	0.0061	-0.0033	-0.0029	-0.1428	-0.0212	0	0	0	0	0	0	0	0	0	0	0	0	36.3599	37.4427	5369.5399	0.8072	0	0.1959	-3.9484	-4.2042	0.0804	0.4369	-0.0514
0.1587	-3.7881	-2.9865	0.096	0.3601	-0.0431	0.5715	-1.437	0.8608	1.4489	1.6691	0.0944	0.5561	-1.4287	0.8536	1.4438	1.5213	0.0772	-0.0153	0.0083	-0.0072	-0.0051	-0.1478	-0.0171	0	0	0	0	0	0	0	0	0	0	0	0	36.3607	37.4429	5369.5744	0.8076	0	0.1587	-3.7881	-2.9865	0.096	0.3601	-0.0431
0.2736	-3.7804	-3.3427	0.0805	0.3883	-0.0413	0.5685	-1.4344	0.8573	1.4411	1.6696	0.0907	0.5561	-1.4279	0.8524	1.442	1.5206	0.0773	-0.0124	0.0065	-0.0049	0.001	-0.149	-0.0133	0	0	0	0	0	0	0	0	0	0	0	0	36.3603	37.4438	5369.6419	0.808	0	0.2736	-3.7804	-3.3427	0.0805	0.3883	-0.0413
0.1976	-3.8884	-3.6171	0.1035	0.4036	-0.0407	0.5691	-1.4376	0.8572	1.4308	1.6683	0.0947	0.5561	-1.4271	0.8511	1.4402	1.52	0.0775	-0.013	0.0105	-0.006	0.0094	-0.1483	-0.0172	0	0	0	0	0	0	0	0	0	0	0	0	36.3599	37.4437	5369.6427	0.8084	0	0.1976	-3.8884	-3.6171	0.1035	0.4036	-0.0407
0.0844	-3.7826	-3.8503	0.1072	0.3972	-0.0358	0.5715	-1.4358	0.8497	1.43	1.6686	0.092	0.5561	-1.4263	0.8499	1.4384	1.5194	0.0776	-0.0154	0.0095	0.0002	0.0085	-0.1493	-0.0144	0	0	0	0	0	0	0	0	0	0	0	0	36.3597	37.4442	5369.5839	0.8088	0	0.0844	-3.7826	-3.8503	0.1072	0.3972	-0.0358
-0.1686	-3.6096	-4.3811	0.0915	0.3693	-0.0307	0.5688	-1.4359	0.8504	1.4356	1.6694	0.0929	0.5561	-1.4255	0.8487	1.4366	1.5187	0.0778	-0.0127	0.0105	-0.0017	0.001	-0.1507	-0.0152	0	0	0	0	0	0	0	0	0	0	0	0	36.3595	37.4442	5369.6551	0.8092	0	-0.1686	-3.6096	-4.3811	0.0915	0.3693	-0.0307
-0.1233	-3.8037	-4.5688	0.1072	0.3917	-0.0346	0.5708	-1.4317	0.8513	1.4367	1.6649	0.0894	0.5561	-1.4247	0.8474	1.4348	1.5181	0.0779	-0.0147	0.0071	-0.0039	-0.0018	-0.1469	-0.0115	0	0	0	0	0	0	0	0	0	0	0	0	36.3596	37.4428	5369.6997	0.8096	0	-0.1233	-3.8037	-4.5688	0.1072	0.3917	-0.0346
0.0833	-3.8243	-4.2256	0.1116	0.4106	-0.0426	0.5704	-1.4332	0.8502	1.4428	1.6661	0.0939	0.5561	-1.4238	0.8462	1.433	1.5174	0.078	-0.0143	0.0094	-0.004	-0.0097	-0.1487	-0.0159	0	0	0	0	0	0	0	0	0	0	0	0	36.3594	37.443	5369.656	0.81	0	0.0833	-3.8243	-4.2256	0.1116	0.4106	-0.0426
0.1903	-3.7338	-3.8031	0.1015	0.3913	-0.0444	0.5737	-1.4296	0.847	1.446	1.6643	0.0968	0.5561	-1.423	0.8449	1.4312	1.5167	0.0782	-0.0176	0.0066	-0.0021	-0.0147	-0.1476	-0.0187	0	0	0	0	0	0	0	0	0	0	0	0	36.3593	37.4415	5369.5883	0.8104	0	0.1903	-3.7338	-3.8031	0.1015	0.3913	-0.0444
-0.0761	-3.6419	-4.1706	0.0883	0.3739	-0.0368	0.5785	-1.4328	0.8418	1.4492	1.6682	0.1043	0.5561	-1.4222	0.8437	1.4294	1.516	0.0783	-0.0225	0.0106	0.0019	-0.0198	-0.1522	-0.026	0	0	0	0	0	0	0	0	0	0	0	0	36.3594	37.4418	5369.6974	0.8108	0	-0.0761	-3.6419	-4.1706	0.0883	0.3739	-0.0368
0.2345	-3.8106	-3.8278	0.1021	0.4105	-0.0431	0.574	-1.4301	0.8432	1.4296	1.6694	0.1025	0.5561	-1.4214	0.8424	1.4276	1.5153	0.0784	-0.018	0.0087	-0.0008	-0.002	-0.154	-0.0241	0	0	0	0	0	0	0	0	0	0	0	0	36.3599	37.4431	5369.7725	0.8112	0	0.2345	-3.8106	-3.8278	0.1021	0.4105	-0.0431
