Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
4.0568	-10.1889	-107.0811	0.2229	-0.0102	-0.1556	1.1252	-1.2251	-1.271	-1.2607	-1.0307	-0.524	1.141	-1.2253	-1.2756	-1.2505	-0.8087	-0.5446	0.0158	-0.0001	-0.0046	0.0102	0.222	-0.0206	0	0	0	0	0	0	0	0	0	0	0	0	36.3915	37.5885	5358.7454	0.98	0	4.0568	-10.1889	-107.0811	0.2229	-0.0102	-0.1556
4.2615	-10.1464	-107.8682	0.2215	0.012	-0.1599	1.1296	-1.2228	-1.2725	-1.2416	-1.0223	-0.5303	1.1443	-1.2246	-1.2758	-1.2508	-0.7999	-0.5456	0.0147	-0.0019	-0.0033	-0.0092	0.2224	-0.0154	0	0	0	0	0	0	0	0	0	0	0	0	36.3922	37.588	5358.7504	0.9806	0	4.2615	-10.1464	-107.8682	0.2215	0.012	-0.1599
4.0145	-10.2745	-107.0381	0.2153	0.0281	-0.1548	1.1321	-1.2282	-1.2712	-1.261	-1.0145	-0.5266	1.1475	-1.2241	-1.2761	-1.2512	-0.7911	-0.5467	0.0154	0.0041	-0.0049	0.0099	0.2234	-0.02	0	0	0	0	0	0	0	0	0	0	0	0	36.3932	37.5887	5358.7714	0.9813	0	4.0145	-10.2745	-107.0381	0.2153	0.0281	-0.1548
4.1032	-10.2993	-108.1353	0.2219	0.0718	-0.1591	1.1311	-1.2275	-1.27	-1.2611	-0.998	-0.5315	1.1507	-1.2235	-1.2763	-1.2515	-0.7824	-0.5477	0.0196	0.004	-0.0063	0.0097	0.2156	-0.0162	0	0	0	0	0	0	0	0	0	0	0	0	36.3927	37.5901	5358.7121	0.982	0	4.1032	-10.2993	-108.1353	0.2219	0.0718	-0.1591
3.8475	-10.0825	-108.8877	0.2219	0.025	-0.1518	1.133	-1.2276	-1.2755	-1.266	-0.9916	-0.5269	1.1539	-1.2229	-1.2765	-1.2517	-0.7738	-0.5487	0.0209	0.0047	-0.001	0.0143	0.2177	-0.0218	0	0	0	0	0	0	0	0	0	0	0	0	36.3934	37.5902	5358.6511	0.9826	0	3.8475	-10.0825	-108.8877	0.2219	0.025	-0.1518
3.835	-9.9262	-109.1813	0.2593	-0.0005	-0.1488	1.1339	-1.2255	-1.2743	-1.2646	-0.9826	-0.5286	1.157	-1.2224	-1.2767	-1.252	-0.7653	-0.5497	0.0231	0.0032	-0.0024	0.0127	0.2172	-0.0211	0	0	0	0	0	0	0	0	0	0	0	0	36.3936	37.5896	5358.6447	0.9833	0	3.835	-9.9262	-109.1813	0.2593	-0.0005	-0.1488
3.9537	-9.6626	-108.7438	0.2176	0.026	-0.1453	1.1429	-1.2185	-1.2783	-1.2734	-0.9679	-0.5357	1.1601	-1.2219	-1.2769	-1.2522	-0.7569	-0.5507	0.0172	-0.0033	0.0015	0.0212	0.211	-0.015	0	0	0	0	0	0	0	0	0	0	0	0	36.3932	37.5894	5358.6493	0.9839	0	3.9537	-9.6626	-108.7438	0.2176	0.026	-0.1453
4.1755	-9.61	-108.6819	0.197	0.0501	-0.1596	1.1537	-1.2187	-1.2755	-1.2658	-0.9618	-0.5386	1.1632	-1.2214	-1.277	-1.2523	-0.7485	-0.5516	0.0095	-0.0027	-0.0015	0.0135	0.2133	-0.013	0	0	0	0	0	0	0	0	0	0	0	0	36.3949	37.5894	5358.6864	0.9846	0	4.1755	-9.61	-108.6819	0.197	0.0501	-0.1596
3.9308	-9.75	-108.3439	0.2248	0.0356	-0.149	1.1478	-1.2202	-1.2719	-1.2623	-0.9554	-0.5358	1.1662	-1.2209	-1.2772	-1.2524	-0.7402	-0.5526	0.0185	-0.0006	-0.0052	0.0098	0.2152	-0.0168	0	0	0	0	0	0	0	0	0	0	0	0	36.3958	37.589	5358.5684	0.9853	0	3.9308	-9.75	-108.3439	0.2248	0.0356	-0.149
3.7602	-9.7583	-108.2344	0.1975	0.0517	-0.1498	1.1543	-1.2222	-1.2768	-1.2628	-0.9365	-0.5484	1.1693	-1.2204	-1.2773	-1.2525	-0.732	-0.5535	0.0149	0.0018	-0.0005	0.0103	0.2045	-0.0051	0	0	0	0	0	0	0	0	0	0	0	0	36.3955	37.5884	5358.4801	0.9859	0	3.7602	-9.7583	-108.2344	0.1975	0.0517	-0.1498
3.7446	-9.9121	-108.6355	0.1936	0.0636	-0.1529	1.1553	-1.2228	-1.2739	-1.2581	-0.9307	-0.5386	1.1723	-1.22	-1.2774	-1.2526	-0.7238	-0.5544	0.017	0.0029	-0.0035	0.0055	0.2069	-0.0159	0	0	0	0	0	0	0	0	0	0	0	0	36.3953	37.5889	5358.5661	0.9866	0	3.7446	-9.9121	-108.6355	0.1936	0.0636	-0.1529
3.4202	-9.8033	-108.2257	0.1955	0.0469	-0.136	1.1592	-1.2251	-1.2766	-1.2511	-0.9163	-0.538	1.1752	-1.2195	-1.2775	-1.2526	-0.7157	-0.5553	0.016	0.0056	-0.0009	-0.0015	0.2006	-0.0174	0	0	0	0	0	0	0	0	0	0	0	0	36.3946	37.5881	5358.4968	0.9872	0	3.4202	-9.8033	-108.2257	0.1955	0.0469	-0.136
3.6837	-10.01	-108.616	0.209	0.112	-0.146	1.1624	-1.2273	-1.2752	-1.2628	-0.9116	-0.5371	1.1781	-1.2191	-1.2776	-1.2526	-0.7076	-0.5563	0.0157	0.0082	-0.0024	0.0102	0.204	-0.0192	0	0	0	0	0	0	0	0	0	0	0	0	36.3965	37.5881	5358.5128	0.9879	0	3.6837	-10.01	-108.616	0.209	0.112	-0.146
3.3833	-9.8388	-108.2694	0.2372	0.053	-0.144	1.1576	-1.2162	-1.2757	-1.2595	-0.8919	-0.5477	1.1811	-1.2187	-1.2777	-1.2526	-0.6996	-0.5571	0.0234	-0.0025	-0.002	0.0069	0.1922	-0.0094	0	0	0	0	0	0	0	0	0	0	0	0	36.3972	37.5888	5358.5353	0.9886	0	3.3833	-9.8388	-108.2694	0.2372	0.053	-0.144
3.4721	-9.7292	-107.8796	0.2037	0.0497	-0.1404	1.1687	-1.2182	-1.2734	-1.2719	-0.8877	-0.5345	1.1839	-1.2183	-1.2778	-1.2525	-0.6916	-0.558	0.0152	-0.0001	-0.0043	0.0194	0.1961	-0.0235	0	0	0	0	0	0	0	0	0	0	0	0	36.3959	37.5899	5358.4946	0.9892	0	3.4721	-9.7292	-107.8796	0.2037	0.0497	-0.1404
