Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-3.1784	-0.2554	-215.3327	0.1254	0.0005	-0.0714	1.4913	-1.1953	-1.2693	-1.2292	-0.0329	-0.6037	1.4726	-1.1974	-1.2704	-1.2122	-0.2183	-0.589	-0.0187	-0.0021	-0.0012	0.0169	-0.1854	0.0147	0	0	0	0	0	0	0	0	0	0	0	0	36.3727	37.5926	5360.1134	0.5166	0	-3.1784	-0.2554	-215.3327	0.1254	0.0005	-0.0714
-2.9182	-0.1376	-215.7857	0.1298	-0.0267	-0.0645	1.4949	-1.1931	-1.2694	-1.2194	-0.0529	-0.5957	1.4674	-1.1975	-1.2708	-1.2135	-0.2321	-0.5877	-0.0274	-0.0044	-0.0014	0.0059	-0.1791	0.0079	0	0	0	0	0	0	0	0	0	0	0	0	36.3736	37.5934	5360.0379	0.5172	0	-2.9182	-0.1376	-215.7857	0.1298	-0.0267	-0.0645
-2.8436	-0.1459	-215.4375	0.1284	-0.0284	-0.0741	1.4868	-1.1945	-1.2706	-1.228	-0.0647	-0.5981	1.4623	-1.1975	-1.2711	-1.2147	-0.2458	-0.5865	-0.0245	-0.003	-0.0005	0.0133	-0.1812	0.0116	0	0	0	0	0	0	0	0	0	0	0	0	36.3742	37.5924	5360.1648	0.5179	0	-2.8436	-0.1459	-215.4375	0.1284	-0.0284	-0.0741
-2.6844	-0.465	-216.1318	0.1516	0.0048	-0.0913	1.482	-1.1989	-1.2706	-1.223	-0.0788	-0.598	1.4572	-1.1976	-1.2714	-1.2159	-0.2596	-0.5852	-0.0248	0.0012	-0.0007	0.0071	-0.1808	0.0127	0	0	0	0	0	0	0	0	0	0	0	0	36.3742	37.5922	5360.3398	0.5185	0	-2.6844	-0.465	-216.1318	0.1516	0.0048	-0.0913
-2.977	-0.4426	-215.5844	0.1398	-0.0132	-0.0823	1.4742	-1.1992	-1.2721	-1.229	-0.0914	-0.5972	1.4521	-1.1977	-1.2717	-1.217	-0.2734	-0.584	-0.0221	0.0016	0.0004	0.012	-0.1819	0.0132	0	0	0	0	0	0	0	0	0	0	0	0	36.3742	37.5929	5360.3462	0.5192	0	-2.977	-0.4426	-215.5844	0.1398	-0.0132	-0.0823
-3.2657	-0.369	-214.969	0.147	-0.0731	-0.0757	1.471	-1.1994	-1.2699	-1.2083	-0.111	-0.5946	1.447	-1.1978	-1.272	-1.2181	-0.2871	-0.5827	-0.0241	0.0016	-0.0021	-0.0098	-0.1761	0.0119	0	0	0	0	0	0	0	0	0	0	0	0	36.3733	37.5929	5360.3802	0.5199	0	-3.2657	-0.369	-214.969	0.147	-0.0731	-0.0757
-2.9087	-0.6438	-216.3647	0.1693	-0.0315	-0.0849	1.4653	-1.2011	-1.2715	-1.2207	-0.1216	-0.598	1.4419	-1.1979	-1.2722	-1.2192	-0.3008	-0.5814	-0.0235	0.0032	-0.0007	0.0016	-0.1793	0.0165	0	0	0	0	0	0	0	0	0	0	0	0	36.3742	37.5931	5360.4479	0.5205	0	-2.9087	-0.6438	-216.3647	0.1693	-0.0315	-0.0849
-3.0984	-0.6367	-216.0973	0.125	-0.034	-0.0886	1.4581	-1.1988	-1.274	-1.213	-0.1354	-0.5963	1.4368	-1.198	-1.2725	-1.2202	-0.3145	-0.5802	-0.0214	0.0008	0.0016	-0.0072	-0.1792	0.0162	0	0	0	0	0	0	0	0	0	0	0	0	36.3748	37.5927	5360.5204	0.5212	0	-3.0984	-0.6367	-216.0973	0.125	-0.034	-0.0886
-3.2167	-0.4459	-215.2794	0.1351	-0.0804	-0.078	1.4548	-1.2026	-1.2764	-1.2224	-0.1469	-0.5927	1.4317	-1.1982	-1.2727	-1.2212	-0.3282	-0.5789	-0.0231	0.0045	0.0037	0.0011	-0.1813	0.0138	0	0	0	0	0	0	0	0	0	0	0	0	36.3748	37.5935	5360.5282	0.5218	0	-3.2167	-0.4459	-215.2794	0.1351	-0.0804	-0.078
-2.8564	-0.5903	-215.2653	0.1522	-0.0835	-0.0871	1.4497	-1.1953	-1.2775	-1.2216	-0.1621	-0.5946	1.4266	-1.1983	-1.273	-1.2222	-0.3419	-0.5776	-0.0231	-0.003	0.0046	-0.0006	-0.1798	0.0169	0	0	0	0	0	0	0	0	0	0	0	0	36.3735	37.5943	5360.5358	0.5225	0	-2.8564	-0.5903	-215.2653	0.1522	-0.0835	-0.0871
