Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
0.1228	-1.9105	-214.3451	0.0489	-0.0072	0.0054	0.6551	-0.428	-2.6063	-6.1445	-1.7983	0.6439	0.6795	-0.4277	-2.6056	-6.1144	-1.5907	0.6122	0.0243	0.0003	0.0007	0.03	0.2075	-0.0317	0	0	0	0	0	0	0	0	0	0	0	0	36.7085	37.8514	5363.1503	0.0189	0	0.1228	-1.9105	-214.3451	0.0489	-0.0072	0.0054
0.2914	-1.3032	-215.3204	0.0727	0.0176	0.0044	0.6707	-0.4221	-2.6056	-6.1389	-1.7816	0.6541	0.6863	-0.4281	-2.6054	-6.1134	-1.575	0.6128	0.0156	-0.0059	0.0003	0.0255	0.2066	-0.0414	0	0	0	0	0	0	0	0	0	0	0	0	36.7097	37.8527	5363.1063	0.0196	0	0.2914	-1.3032	-215.3204	0.0727	0.0176	0.0044
0.0126	-1.2444	-215.0392	0.0966	-0.004	0.0151	0.6743	-0.4208	-2.6086	-6.1293	-1.7678	0.6527	0.6931	-0.4285	-2.6051	-6.1124	-1.5591	0.6133	0.0188	-0.0076	0.0035	0.0169	0.2087	-0.0394	0	0	0	0	0	0	0	0	0	0	0	0	36.7104	37.8522	5363.1455	0.0202	0	0.0126	-1.2444	-215.0392	0.0966	-0.004	0.0151
-0.3184	-1.2772	-214.5264	0.0465	-0.0353	0.0178	0.6727	-0.4215	-2.6089	-6.1357	-1.754	0.6447	0.6999	-0.4289	-2.6047	-6.1113	-1.5432	0.6139	0.0273	-0.0073	0.0042	0.0244	0.2107	-0.0307	0	0	0	0	0	0	0	0	0	0	0	0	36.7096	37.8524	5363.2202	0.0209	0	-0.3184	-1.2772	-214.5264	0.0465	-0.0353	0.0178
-0.0321	-1.6921	-214.1591	0.0295	0.0337	0.007	0.6767	-0.4304	-2.6113	-6.1303	-1.7319	0.6471	0.7068	-0.4293	-2.6044	-6.1102	-1.5272	0.6146	0.0301	0.0011	0.0069	0.0201	0.2047	-0.0325	0	0	0	0	0	0	0	0	0	0	0	0	36.709	37.8527	5363.1303	0.0216	0	-0.0321	-1.6921	-214.1591	0.0295	0.0337	0.007
-0.0212	-1.5743	-215.0674	0.0665	0.048	0.0003	0.6866	-0.4341	-2.6119	-6.1314	-1.7166	0.6489	0.7138	-0.4298	-2.6041	-6.1091	-1.511	0.6152	0.0272	0.0043	0.0078	0.0223	0.2055	-0.0337	0	0	0	0	0	0	0	0	0	0	0	0	36.7085	37.8524	5363.0781	0.0222	0	-0.0212	-1.5743	-215.0674	0.0665	0.048	0.0003
0.0694	-1.1726	-215.2853	0.0704	0.0457	0.0119	0.701	-0.4271	-2.6124	-6.1215	-1.6969	0.6476	0.7207	-0.4303	-2.6037	-6.1079	-1.4948	0.6158	0.0197	-0.0032	0.0087	0.0136	0.2021	-0.0318	0	0	0	0	0	0	0	0	0	0	0	0	36.7083	37.853	5363.0269	0.0229	0	0.0694	-1.1726	-215.2853	0.0704	0.0457	0.0119
0.1492	-1.2079	-215.3498	0.0831	0.0991	-0.0032	0.7119	-0.4212	-2.6071	-6.1166	-1.6752	0.6472	0.7278	-0.4307	-2.6033	-6.1067	-1.4785	0.6165	0.0159	-0.0095	0.0038	0.0099	0.1967	-0.0307	0	0	0	0	0	0	0	0	0	0	0	0	36.7081	37.8535	5362.9327	0.0235	0	0.1492	-1.2079	-215.3498	0.0831	0.0991	-0.0032
-0.0288	-1.3438	-214.1324	0.0316	0.0974	0.0033	0.714	-0.4274	-2.6119	-6.1322	-1.6586	0.6512	0.7348	-0.4313	-2.603	-6.1055	-1.4621	0.6172	0.0208	-0.0039	0.009	0.0267	0.1965	-0.0339	0	0	0	0	0	0	0	0	0	0	0	0	36.7083	37.8517	5362.8701	0.0242	0	-0.0288	-1.3438	-214.1324	0.0316	0.0974	0.0033
-0.3959	-1.4616	-213.6247	0.0013	0.0868	0.0092	0.7162	-0.4299	-2.607	-6.1168	-1.6425	0.6518	0.7419	-0.4318	-2.6026	-6.1042	-1.4456	0.6179	0.0257	-0.0019	0.0044	0.0125	0.1969	-0.0339	0	0	0	0	0	0	0	0	0	0	0	0	36.7079	37.8507	5362.7461	0.0249	0	-0.3959	-1.4616	-213.6247	0.0013	0.0868	0.0092
