Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-1.4602	-10.814	-90.2445	-0.2411	-0.0396	-0.1166	0.6373	-0.4283	-2.6119	-6.1425	-1.8161	0.6439	0.6594	-0.4266	-2.6064	-6.1173	-1.6373	0.6107	0.0221	0.0016	0.0055	0.0252	0.1788	-0.0333	0	0	0	0	0	0	0	0	0	0	0	0	36.7599	37.8874	5360.3668	0.0169	0	-1.4602	-10.814	-90.2445	-0.2411	-0.0396	-0.1166
-1.2514	-10.8489	-91.1895	-0.237	0.0113	-0.1237	0.6474	-0.4175	-2.6116	-6.135	-1.7994	0.6364	0.666	-0.427	-2.6062	-6.1163	-1.6219	0.6112	0.0186	-0.0095	0.0054	0.0187	0.1776	-0.0252	0	0	0	0	0	0	0	0	0	0	0	0	36.7605	37.8865	5360.3472	0.0176	0	-1.2514	-10.8489	-91.1895	-0.237	0.0113	-0.1237
-1.6077	-11.0156	-90.2714	-0.2535	-0.0398	-0.1118	0.6524	-0.4197	-2.6114	-6.1272	-1.7806	0.6383	0.6728	-0.4273	-2.6059	-6.1154	-1.6063	0.6117	0.0203	-0.0076	0.0055	0.0118	0.1743	-0.0266	0	0	0	0	0	0	0	0	0	0	0	0	36.7608	37.8857	5360.2668	0.0183	0	-1.6077	-11.0156	-90.2714	-0.2535	-0.0398	-0.1118
-1.4782	-11.4278	-90.3966	-0.2478	-0.0034	-0.1143	0.6562	-0.4263	-2.6107	-6.1148	-1.768	0.6411	0.6795	-0.4277	-2.6056	-6.1144	-1.5907	0.6122	0.0233	-0.0014	0.0051	0.0004	0.1772	-0.0289	0	0	0	0	0	0	0	0	0	0	0	0	36.7614	37.8857	5360.1442	0.0189	0	-1.4782	-11.4278	-90.3966	-0.2478	-0.0034	-0.1143
-1.7064	-11.5259	-89.4251	-0.2615	-0.0366	-0.1059	0.6551	-0.4322	-2.6121	-6.1336	-1.7445	0.6402	0.6863	-0.4281	-2.6054	-6.1134	-1.575	0.6128	0.0312	0.0041	0.0067	0.0201	0.1695	-0.0275	0	0	0	0	0	0	0	0	0	0	0	0	36.7625	37.8867	5360.1145	0.0196	0	-1.7064	-11.5259	-89.4251	-0.2615	-0.0366	-0.1059
-1.6604	-11.1632	-89.8826	-0.2741	-0.0275	-0.1058	0.6658	-0.4275	-2.6094	-6.1215	-1.7298	0.6448	0.6931	-0.4285	-2.6051	-6.1124	-1.5591	0.6133	0.0273	-0.0009	0.0044	0.0091	0.1707	-0.0315	0	0	0	0	0	0	0	0	0	0	0	0	36.7635	37.8867	5360.1865	0.0202	0	-1.6604	-11.1632	-89.8826	-0.2741	-0.0275	-0.1058
-1.6532	-10.9494	-90.2974	-0.2471	-0.0378	-0.0958	0.6804	-0.4233	-2.6179	-6.1226	-1.7046	0.641	0.6999	-0.4289	-2.6047	-6.1113	-1.5432	0.6139	0.0195	-0.0056	0.0131	0.0113	0.1614	-0.027	0	0	0	0	0	0	0	0	0	0	0	0	36.7635	37.8883	5360.0795	0.0209	0	-1.6532	-10.9494	-90.2974	-0.2471	-0.0378	-0.0958
-1.3764	-11.4574	-90.3578	-0.2581	0.0136	-0.1178	0.6837	-0.4233	-2.615	-6.1321	-1.6896	0.6421	0.7068	-0.4293	-2.6044	-6.1102	-1.5272	0.6146	0.0231	-0.006	0.0106	0.0219	0.1625	-0.0276	0	0	0	0	0	0	0	0	0	0	0	0	36.7636	37.8872	5360.0705	0.0216	0	-1.3764	-11.4574	-90.3578	-0.2581	0.0136	-0.1178
-1.5016	-11.3986	-89.9003	-0.271	-0.0088	-0.1034	0.6856	-0.4238	-2.611	-6.1273	-1.678	0.6399	0.7138	-0.4298	-2.6041	-6.1091	-1.511	0.6152	0.0281	-0.006	0.0069	0.0182	0.1669	-0.0247	0	0	0	0	0	0	0	0	0	0	0	0	36.7629	37.8865	5360.0843	0.0222	0	-1.5016	-11.3986	-89.9003	-0.271	-0.0088	-0.1034
-1.4969	-11.4036	-88.8247	-0.2965	-0.0172	-0.1036	0.6901	-0.4347	-2.6137	-6.1404	-1.657	0.6405	0.7207	-0.4303	-2.6037	-6.1079	-1.4948	0.6158	0.0306	0.0044	0.01	0.0326	0.1621	-0.0247	0	0	0	0	0	0	0	0	0	0	0	0	36.7634	37.8859	5360.0587	0.0229	0	-1.4969	-11.4036	-88.8247	-0.2965	-0.0172	-0.1036
-1.3882	-11.1224	-90.2253	-0.2476	-0.0087	-0.102	0.7033	-0.4278	-2.6154	-6.136	-1.6435	0.6416	0.7278	-0.4307	-2.6033	-6.1067	-1.4785	0.6165	0.0245	-0.0029	0.012	0.0293	0.1649	-0.025	0	0	0	0	0	0	0	0	0	0	0	0	36.7631	37.8866	5359.9683	0.0235	0	-1.3882	-11.1224	-90.2253	-0.2476	-0.0087	-0.102
-1.1953	-10.9331	-90.8162	-0.2148	0.0277	-0.1079	0.7157	-0.428	-2.6116	-6.1215	-1.6237	0.6504	0.7348	-0.4313	-2.603	-6.1055	-1.4621	0.6172	0.0191	-0.0032	0.0087	0.0161	0.1617	-0.0332	0	0	0	0	0	0	0	0	0	0	0	0	36.7624	37.8869	5359.9028	0.0242	0	-1.1953	-10.9331	-90.8162	-0.2148	0.0277	-0.1079
-1.0159	-11.1812	-90.9927	-0.2151	0.09	-0.1133	0.7161	-0.4285	-2.6143	-6.134	-1.6068	0.6448	0.7419	-0.4318	-2.6026	-6.1042	-1.4456	0.6179	0.0258	-0.0033	0.0117	0.0298	0.1612	-0.0269	0	0	0	0	0	0	0	0	0	0	0	0	36.7624	37.8872	5359.8529	0.0249	0	-1.0159	-11.1812	-90.9927	-0.2151	0.09	-0.1133
-1.3718	-11.2177	-90.2373	-0.2227	0.0325	-0.1005	0.7223	-0.4333	-2.6142	-6.1167	-1.5882	0.645	0.749	-0.4323	-2.6021	-6.1029	-1.429	0.6187	0.0267	0.0009	0.012	0.0137	0.1593	-0.0263	0	0	0	0	0	0	0	0	0	0	0	0	36.7618	37.8867	5359.8186	0.0255	0	-1.3718	-11.2177	-90.2373	-0.2227	0.0325	-0.1005
-1.2801	-11.092	-90.4671	-0.2345	0.0496	-0.1068	0.7262	-0.4361	-2.6142	-6.1161	-1.5773	0.6431	0.7562	-0.4329	-2.6017	-6.1016	-1.4122	0.6195	0.03	0.0032	0.0125	0.0145	0.1651	-0.0236	0	0	0	0	0	0	0	0	0	0	0	0	36.7624	37.8871	5359.7678	0.0262	0	-1.2801	-11.092	-90.4671	-0.2345	0.0496	-0.1068
-0.9961	-10.8555	-91.6463	-0.216	0.0928	-0.1126	0.7399	-0.4329	-2.6157	-6.1134	-1.5536	0.6324	0.7634	-0.4335	-2.6013	-6.1003	-1.3955	0.6202	0.0235	-0.0006	0.0144	0.0132	0.1582	-0.0121	0	0	0	0	0	0	0	0	0	0	0	0	36.7626	37.8861	5359.6793	0.0268	0	-0.9961	-10.8555	-91.6463	-0.216	0.0928	-0.1126
-1.0793	-10.8927	-91.4587	-0.2111	0.0866	-0.1043	0.7487	-0.427	-2.6155	-6.1201	-1.5383	0.6455	0.7706	-0.4341	-2.6008	-6.0989	-1.3786	0.621	0.022	-0.0071	0.0147	0.0212	0.1597	-0.0244	0	0	0	0	0	0	0	0	0	0	0	0	36.7633	37.8859	5359.5697	0.0275	0	-1.0793	-10.8927	-91.4587	-0.2111	0.0866	-0.1043
