Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
-1.3849	-12.225	-86.186	-0.2654	0.001	-0.0635	1.3553	-0.4544	-2.5414	-6.0398	-0.4602	1.0967	1.3193	-0.4612	-2.5449	-6.0214	-0.663	1.1317	-0.036	-0.0068	-0.0034	0.0184	-0.2027	0.035	0	0	0	0	0	0	0	0	0	0	0	0	36.7653	37.8861	5361.238	0.5139	0	-1.3849	-12.225	-86.186	-0.2654	0.001	-0.0635
-1.2447	-12.437	-85.7474	-0.2722	-0.0061	-0.0634	1.3487	-0.4587	-2.547	-6.0405	-0.4911	1.0984	1.3063	-0.4612	-2.5474	-6.0244	-0.6919	1.1252	-0.0423	-0.0025	-0.0004	0.0161	-0.2008	0.0268	0	0	0	0	0	0	0	0	0	0	0	0	36.7643	37.8859	5361.2898	0.5146	0	-1.2447	-12.437	-85.7474	-0.2722	-0.0061	-0.0634
-1.4387	-12.3911	-85.3009	-0.2539	-0.0196	-0.053	1.3325	-0.4519	-2.5456	-6.0335	-0.5144	1.0887	1.2935	-0.4612	-2.5499	-6.0273	-0.7206	1.1188	-0.039	-0.0093	-0.0043	0.0062	-0.2062	0.0301	0	0	0	0	0	0	0	0	0	0	0	0	36.7642	37.8861	5361.2607	0.5152	0	-1.4387	-12.3911	-85.3009	-0.2539	-0.0196	-0.053
-1.5392	-12.3059	-84.9371	-0.2741	-0.0403	-0.0652	1.3147	-0.4529	-2.5496	-6.0296	-0.5479	1.0841	1.2807	-0.4612	-2.5523	-6.0302	-0.7492	1.1125	-0.0341	-0.0084	-0.0027	-0.0006	-0.2013	0.0285	0	0	0	0	0	0	0	0	0	0	0	0	36.7644	37.8874	5361.2575	0.5159	0	-1.5392	-12.3059	-84.9371	-0.2741	-0.0403	-0.0652
-1.1901	-12.6805	-86.7954	-0.2464	0.0125	-0.0795	1.3028	-0.4583	-2.5551	-6.0431	-0.579	1.0796	1.2679	-0.4613	-2.5547	-6.033	-0.7776	1.1063	-0.0349	-0.003	0.0004	0.0101	-0.1986	0.0267	0	0	0	0	0	0	0	0	0	0	0	0	36.7652	37.8877	5361.1799	0.5166	0	-1.1901	-12.6805	-86.7954	-0.2464	0.0125	-0.0795
-1.3688	-12.738	-85.3247	-0.2798	-0.0386	-0.0697	1.2924	-0.4624	-2.552	-6.0444	-0.6122	1.0742	1.2553	-0.4613	-2.557	-6.0358	-0.8058	1.1001	-0.0371	0.0011	-0.005	0.0087	-0.1936	0.0259	0	0	0	0	0	0	0	0	0	0	0	0	36.7651	37.8872	5361.1465	0.5172	0	-1.3688	-12.738	-85.3247	-0.2798	-0.0386	-0.0697
-1.6538	-12.7371	-84.7468	-0.3047	-0.0884	-0.0616	1.2786	-0.4602	-2.5542	-6.0436	-0.6431	1.0608	1.2427	-0.4613	-2.5592	-6.0384	-0.8338	1.094	-0.0359	-0.0012	-0.0051	0.0052	-0.1908	0.0332	0	0	0	0	0	0	0	0	0	0	0	0	36.7651	37.8878	5361.1149	0.5179	0	-1.6538	-12.7371	-84.7468	-0.3047	-0.0884	-0.0616
-1.3157	-12.6806	-86.2124	-0.2588	-0.0137	-0.0827	1.2649	-0.4544	-2.559	-6.0461	-0.6644	1.0532	1.2302	-0.4613	-2.5614	-6.0411	-0.8618	1.0879	-0.0347	-0.0069	-0.0024	0.0051	-0.1974	0.0348	0	0	0	0	0	0	0	0	0	0	0	0	36.7659	37.8879	5361.0733	0.5185	0	-1.3157	-12.6806	-86.2124	-0.2588	-0.0137	-0.0827
-1.6372	-12.3799	-85.0849	-0.2931	-0.0973	-0.0678	1.2542	-0.4573	-2.5604	-6.0555	-0.6906	1.0575	1.2178	-0.4613	-2.5635	-6.0436	-0.8895	1.082	-0.0364	-0.0041	-0.0031	0.0119	-0.1989	0.0245	0	0	0	0	0	0	0	0	0	0	0	0	36.765	37.8876	5361.1168	0.5192	0	-1.6372	-12.3799	-85.0849	-0.2931	-0.0973	-0.0678
-1.7011	-12.4561	-84.7979	-0.3015	-0.0978	-0.0635	1.2428	-0.4567	-2.5609	-6.0564	-0.7157	1.0532	1.2055	-0.4613	-2.5656	-6.0461	-0.9171	1.0761	-0.0373	-0.0047	-0.0047	0.0103	-0.2014	0.0228	0	0	0	0	0	0	0	0	0	0	0	0	36.765	37.8873	5361.19	0.5199	0	-1.7011	-12.4561	-84.7979	-0.3015	-0.0978	-0.0635
-1.5107	-12.6477	-85.3322	-0.2902	-0.0547	-0.0813	1.2296	-0.4576	-2.5597	-6.0605	-0.7426	1.0473	1.1932	-0.4614	-2.5676	-6.0485	-0.9445	1.0702	-0.0364	-0.0038	-0.0079	0.012	-0.2019	0.0229	0	0	0	0	0	0	0	0	0	0	0	0	36.7651	37.8864	5361.2881	0.5205	0	-1.5107	-12.6477	-85.3322	-0.2902	-0.0547	-0.0813
