Fx	Fy	Fz	Mx	My	Mz	XMm	YMm	ZMm	Xdeg	Ydeg	Zdeg	XWf	YWf	ZWf	XaWf	YaWf	ZaWf	XEr	YEr	ZEr	XaEr	YaEr	ZaEr	FxCs	FyCs	FzCs	MxCs	MyCs	MzCs	FxCp	FyCp	FzCp	MxCp	MyCp	MzCp	SrTp	TbTp	HPrs	CntA	CntB	FxSm	FySm	FzSm	MxSm	MySm	MzSm
0.5915	-11.3486	-97.2442	-0.2467	0.0017	-0.3976	0.8091	-0.463	-2.6419	-6.1266	-0.9635	-0.1309	0.8055	-0.4604	-2.6434	-6.1101	-1.363	-0.094	-0.0036	0.0026	-0.0014	0.0165	-0.3996	0.0369	0	0	0	0	0	0	0	0	0	0	0	0	36.7802	37.8982	5361.0532	0.5522	0	0.5915	-11.3486	-97.2442	-0.2467	0.0017	-0.3976
0.6727	-11.6657	-96.0299	-0.2652	-0.0347	-0.4048	0.8157	-0.467	-2.6416	-6.1139	-0.9638	-0.1703	0.8007	-0.4605	-2.6432	-6.1078	-1.365	-0.1399	-0.015	0.0065	-0.0016	0.0061	-0.4012	0.0304	0	0	0	0	0	0	0	0	0	0	0	0	36.7801	37.898	5360.9908	0.5529	0	0.6727	-11.6657	-96.0299	-0.2652	-0.0347	-0.4048
0.8241	-11.6498	-96.4577	-0.2698	-0.0155	-0.4129	0.8108	-0.4717	-2.6417	-6.1111	-0.9701	-0.2175	0.7959	-0.4607	-2.643	-6.1055	-1.367	-0.1858	-0.0149	0.011	-0.0013	0.0056	-0.3969	0.0317	0	0	0	0	0	0	0	0	0	0	0	0	36.7801	37.8989	5360.8894	0.5535	0	0.8241	-11.6498	-96.4577	-0.2698	-0.0155	-0.4129
1.165	-11.5335	-97.3355	-0.2721	0.0341	-0.4256	0.8095	-0.4674	-2.6446	-6.1125	-0.9795	-0.2627	0.7911	-0.4609	-2.6428	-6.1031	-1.3689	-0.2317	-0.0184	0.0065	0.0018	0.0094	-0.3894	0.031	0	0	0	0	0	0	0	0	0	0	0	0	36.7807	37.8981	5360.9456	0.5542	0	1.165	-11.5335	-97.3355	-0.2721	0.0341	-0.4256
0.927	-11.5766	-96.6627	-0.2716	-0.0263	-0.4286	0.7975	-0.4641	-2.6419	-6.1129	-0.9815	-0.3102	0.7863	-0.4611	-2.6425	-6.1007	-1.3708	-0.2774	-0.0111	0.003	-0.0006	0.0123	-0.3893	0.0328	0	0	0	0	0	0	0	0	0	0	0	0	36.781	37.8975	5360.876	0.5548	0	0.927	-11.5766	-96.6627	-0.2716	-0.0263	-0.4286
1.2457	-11.8645	-97.7255	-0.2715	0.0098	-0.45	0.7984	-0.4698	-2.6444	-6.1206	-0.9982	-0.3454	0.7815	-0.4613	-2.6422	-6.0982	-1.3726	-0.3232	-0.0169	0.0085	0.0021	0.0224	-0.3744	0.0222	0	0	0	0	0	0	0	0	0	0	0	0	36.7808	37.8978	5360.9391	0.5555	0	1.2457	-11.8645	-97.7255	-0.2715	0.0098	-0.45
1.041	-11.6676	-97.4982	-0.2498	-0.0505	-0.433	0.7883	-0.4701	-2.6406	-6.1135	-1.0002	-0.3964	0.7768	-0.4615	-2.6419	-6.0957	-1.3744	-0.3688	-0.0115	0.0086	-0.0013	0.0178	-0.3743	0.0276	0	0	0	0	0	0	0	0	0	0	0	0	36.7821	37.8979	5360.879	0.5562	0	1.041	-11.6676	-97.4982	-0.2498	-0.0505	-0.433
1.3622	-11.7711	-97.1719	-0.2639	-0.0202	-0.4514	0.7839	-0.4716	-2.6428	-6.1205	-1.0082	-0.4446	0.772	-0.4617	-2.6416	-6.0932	-1.3762	-0.4144	-0.012	0.0099	0.0012	0.0273	-0.368	0.0302	0	0	0	0	0	0	0	0	0	0	0	0	36.7822	37.8986	5360.9805	0.5568	0	1.3622	-11.7711	-97.1719	-0.2639	-0.0202	-0.4514
1.0996	-11.5396	-96.8614	-0.2624	-0.0758	-0.4396	0.7762	-0.4727	-2.6425	-6.1175	-1.0149	-0.492	0.7672	-0.4619	-2.6412	-6.0906	-1.3779	-0.46	-0.009	0.0108	0.0013	0.0269	-0.363	0.032	0	0	0	0	0	0	0	0	0	0	0	0	36.7806	37.8977	5360.9523	0.5575	0	1.0996	-11.5396	-96.8614	-0.2624	-0.0758	-0.4396
1.2606	-11.4754	-97.8627	-0.2466	-0.0632	-0.4523	0.7714	-0.4727	-2.6443	-6.0979	-1.0156	-0.5383	0.7624	-0.4621	-2.6408	-6.088	-1.3796	-0.5054	-0.009	0.0106	0.0035	0.01	-0.364	0.0329	0	0	0	0	0	0	0	0	0	0	0	0	36.7794	37.8975	5360.8727	0.5581	0	1.2606	-11.4754	-97.8627	-0.2466	-0.0632	-0.4523
